Altitude_km,Mach_0.030,Mach_0.040,Mach_0.050,Mach_0.060,Mach_0.070,Mach_0.080,Mach_0.090,Mach_0.100,Mach_0.110,Mach_0.120,Mach_0.130,Mach_0.140,Mach_0.150,Mach_0.160,Mach_0.170,Mach_0.180,Mach_0.190,Mach_0.200,Mach_0.210,Mach_0.220,Mach_0.230,Mach_0.240,Mach_0.250,Mach_0.260,Mach_0.270,Mach_0.280,Mach_0.290,Mach_0.300,Mach_0.310,Mach_0.320,Mach_0.330,Mach_0.340,Mach_0.350,Mach_0.360,Mach_0.370,Mach_0.380,Mach_0.390,Mach_0.400,Mach_0.410,Mach_0.420,Mach_0.430,Mach_0.440,Mach_0.450,Mach_0.460,Mach_0.470,Mach_0.480,Mach_0.490
5.0,,,11.021509622830035,10.682527672559003,9.502376621405615,8.147937778781579,6.913181634158529,5.876023300458329,4.993655223746395,4.28046201385671,3.702874836630406,3.2314267456060057,2.8436069952773724,2.510438567384627,2.231612466862275,1.9963211669961598,1.7958986122303928,1.6244090730696035,1.4745086845738877,1.34443017062282,1.230864579469946,1.130980156905543,1.0427091650291416,0.9642281890169837,0.8942327844012735,0.8316759830714846,0.7755040086662979,0.7246579875497392,0.6788785291545456,0.6371008485798947,0.5990615736822867,0.5644963194860515,0.5326038232335759,0.5036541043496997,0.4768445833538649,0.4519082763808671,0.4291142690180069,0.4079270075137529,0.38834707879420743,0.370106738861315,0.35293809881650157,0.33710972520117133,0.3223536088434652,0.3084016480299113,0.29552231758733827,0.2834474463131646,0.2719088033531588
5.5,,,10.94243023973274,10.860630344237759,9.829211600404582,8.524518544807927,7.285115517309595,6.220709935681657,5.302598803544447,4.554507230555117,3.945265978604068,3.4462019035556746,3.0346986388084694,2.6804846885982645,2.3835085592410636,2.132832485285698,1.9192459468340537,1.735904369256334,1.576251342010572,1.4373711826849247,1.3159900604479828,1.209034646657217,1.114719935041953,1.0309681845578764,0.956216071170068,0.8894220850357412,0.8292692034826064,0.7749689020896622,0.7259963168627565,0.6812883820555912,0.6408506495400669,0.6036160960248045,0.5698557808241286,0.5385003835329272,0.5098197280741942,0.48354733220417634,0.4588800416556528,0.4363549954851083,0.41543665688051534,0.3958573902058128,0.377617637993293,0.36071778661310966,0.3448898942144005,0.3298659140213099,0.3161826341142747,0.30303532858791643,0.2906924258686426
6.0,,,10.8139641014928,10.995600144199255,10.135541781733643,8.900029829721179,7.667569873625125,6.581431348751246,5.629595057454406,4.846551038759186,4.204695209373723,3.676947322187583,3.240304881301394,2.8636502293583037,2.547662085351666,2.280331559029676,2.0524721109383406,1.8568954771661423,1.6862629523103483,1.5378540472723166,1.4079104177786015,1.2939207216873518,1.1930573911165077,1.1032558092743234,1.0234958161460381,0.9519426586202642,0.8875511948873371,0.8295366261069765,0.7771093134180671,0.7292082475776364,0.6858402051131691,0.6462073324957635,0.609777873063915,0.5765548491428832,0.5457367840096805,0.5175934653842772,0.4913222156025181,0.4669240753753464,0.44466810579817817,0.4237506051677966,0.40417208588073156,0.3859329977848593,0.3690337340685049,0.3532063679260234,0.338451150103242,0.3245000027476242,0.31135308144351953
6.5,,,10.637082029705835,11.082671799955747,10.415158848669964,9.269914854217033,8.057933696660655,6.957044511366909,5.974378248980722,5.156846118195601,4.482025021264276,3.9244326102436835,3.461452983322799,3.0611323496418428,2.7246093229452186,2.439688507511546,2.196500894282099,1.9875522651699364,1.8052673031631912,1.6466213256211037,1.5076476764742395,1.3856065503342188,1.277696530624881,1.1818712612863373,1.0963232173294308,1.0197593900750503,0.9508742748604113,0.8886202792569422,0.8324782309051111,0.7813900159483568,0.7348289227995868,0.6922660364253319,0.6534385240905025,0.6175466996712212,0.584861290457787,0.5543128433614484,0.5264390154891202,0.5004371718163415,0.47630835302800467,0.45378531448167553,0.43313692622708483,0.4135592689613088,0.39532094762960623,0.3784223631170184,0.3625956058528583,0.34757265717065217,0.33362198872921983
7.0,,,10.41386315628006,11.117848832343942,10.661320832033965,9.6286099253216,8.453133373382178,7.346491262509266,6.336926739961112,5.48635230343628,4.778297584571351,4.189961645917611,3.699527962268539,3.274027775644014,2.915847766170471,2.611982561726964,2.352478919017003,2.1293331397059734,1.934231015250816,1.7643997828184106,1.6159448524238558,1.4851151838548549,1.3696704220890672,1.2670556471287049,1.1752120562463813,1.0931233587457345,1.0194924963513454,0.9527439384114578,0.8926292437573036,0.8378263955634998,0.7878107677835522,0.742322750492585,0.7005655931436877,0.662276125969349,0.6269223123439249,0.5945069119301183,0.5644963194860515,0.5366242279184765,0.5108919883568057,0.4867645653724161,0.46451090054687805,0.44359546561603386,0.42401879161877687,0.4057813458612648,0.38888353780332535,0.37278922993127434,0.35776689905176057
7.5,,,10.147381513732158,11.098150461279866,10.867467608424109,9.969812332920252,8.848606150528216,7.74716173040801,6.71666325583592,5.835052324348076,5.094186704408322,4.474341127557064,3.955241451865545,3.5038083164493594,3.1222699104419114,2.7984839105688337,2.5212437727078405,2.2826110677624,2.07409284425756,1.8924228351746184,1.7332650859570984,1.593190740859115,1.469469936379173,1.3593098208463559,1.2612024683023806,1.1730809861184248,1.0939233352456024,1.0226951669544062,0.9578185502275363,0.8990432509130918,0.8455807552423747,0.7966387050056393,0.7519569831283863,0.7107385035212651,0.6729875916084387,0.6381722305668206,0.6057593521168696,0.5760189343121255,0.5481488465018063,0.5224183676787233,0.49856060100446337,0.4760402372893241,0.4551260450171172,0.4355504829030068,0.4173140283946894,0.4001488847286514,0.38405536179506666
8.0,,,,11.021825603264217,11.02699971972414,10.286602441153585,9.239511210887748,8.156212788582515,7.111950893401677,6.20294505023727,5.430149144046057,4.77854180664079,4.230065704377116,3.7510370450948427,3.34541518732892,2.9998670570503205,2.704090704292788,2.449020741024871,2.2257569630383185,2.0313689355194344,1.8608442980462674,1.7108256286191208,1.5778396302904818,1.4599216734761948,1.354527446275454,1.2601382013792843,1.1752120562463813,1.098456386043675,1.0291001531032073,0.9658305291244268,0.9083962645362189,0.8560081296469512,0.8078732513395827,0.7637310906191583,0.7230519731342413,0.6855724552213238,0.6510281692908003,0.6188861104168248,0.5891483092887767,0.5612805552835034,0.5355521294818465,0.511428116029586,0.4891774532089854,0.4679965877490775,0.44842230119743537,0.42991880670755805,0.4124864685275821
8.5,,,,10.888506545739318,11.134038437842289,10.571404151652375,9.61954404975801,8.56996807823256,7.521258437996101,6.5894559062527485,5.786532967908368,5.103595024481944,4.525173982244888,4.017320831129154,3.586169301945644,3.2179771098370242,2.9019772624208646,2.6293534959842253,2.3903446880995363,2.182147024445183,1.9993635155145493,1.838463269193874,1.695772472138671,1.5691034851929961,1.4559427838639136,1.354527446275454,1.2633309536500614,1.181072187879942,1.106455265527829,1.0387067391813705,0.9767791033419198,0.9204202525127728,0.8685730607157374,0.821246215650235,0.7776444100035688,0.7372377039068251,0.7000301541531966,0.6654896558477569,0.6333509470890193,0.6036160960248045,0.5760189343121255,0.5500248703907192,0.5259029346113018,0.5033860288650583,0.4822068018054479,0.46236583079934307,0.44359546561603386
9.0,,,,10.699268860738572,11.183509283903417,10.816491392091182,9.981897971073815,8.983330369172181,7.941641337953308,6.993290677036911,6.163216767485558,5.45002349442462,4.841146204795948,4.303992449895011,3.8459834481197963,3.4537534149703637,3.116527644767161,2.825101846453773,2.5691780679386915,2.34588428381738,2.1499963432796982,1.9773132671927385,1.8242392427996934,1.6881121622330837,1.5667206632467283,1.4575343711589175,1.3595754980029948,1.2710461694231159,1.190660504763669,1.1179189316052227,1.051513838014794,0.9906632011154689,0.9351142020279508,0.884076591931495,0.837024188000756,0.7936961364112649,0.7535626126129534,0.7163600214771767,0.6818238988961879,0.6499568868554605,0.6199576300452456,0.5923634937562676,0.5663721517283059,0.5419846160876345,0.519201781221356,0.49775635034170496,0.4776489259606693
9.5,,,,10.45665757121707,11.171561432519029,11.01406425654612,10.318607929173881,9.390407591581898,8.36931689162956,7.412815529276295,6.560060630730893,5.817962326620271,5.17928100932343,4.612050213421723,4.126063874491401,3.7087151771630227,3.348973448493467,3.037398861721657,2.7635013914822926,2.524168813077636,2.3141309374270045,2.128548253426583,1.9641828607139928,1.817916094303979,1.687319651757867,1.5701624846289182,1.4644307643826695,1.3691391496364345,1.282750377646525,1.2042418341581873,1.132845869032617,1.0675199743858281,1.0074814348656504,0.95247684591279,0.9019828652850109,0.8552060609229647,0.8121527779158748,0.7720257713927423,0.7348289227995868,0.7002978739302332,0.6681675385040048,0.6381722305668206,0.6103136675259013,0.5840574609772989,0.5594046627468298,0.5363562039571454,0.5149129056560773
10.0,,,,10.164486868767362,11.095874257183176,11.15679038845441,10.621135029130867,9.784000712059816,8.79972628649018,7.845251566776492,6.9754864293752155,6.2076431390402735,5.539834115929616,4.942549107428126,4.428031767592841,3.9843922773559157,3.600878310682082,3.2677603811492553,2.9747172585053994,2.7182487182327466,2.492574807541581,2.2935548511397537,2.1167731449271776,1.9594549599240167,1.8189700102624964,1.692602826192593,1.5791631692445078,1.476364958373131,1.3834819627424662,1.2989733731742399,1.2218139419587215,1.151234066387709,1.0867232630752564,1.0274989510628043,0.9727736796111455,0.9225576941421421,0.8760578198750669,0.8327456455112084,0.7928936042862185,0.755703417968097,0.7209105880067948,0.6885176736364799,0.658259105711353,0.630136666243845,0.6036160960248045,0.578698489876033,0.5553848187804341
10.5,,,,,10.955850941888055,11.238194519688717,10.880475743574744,10.156048887466058,9.226729687945035,8.286828512686839,7.407869400545073,6.618327933405554,5.923464210303519,5.296243023098702,4.752626706792379,4.282013739725846,3.8733339592251457,3.5177823560788863,3.204353007575977,2.92927510229844,2.6870993266387613,2.473137793817488,2.28339287198822,2.1141559932284535,1.9626069497934464,1.8268736416881857,1.7044879946939682,1.5937200134897285,1.4933339160445733,1.402335190714489,1.3191802106493753,1.243107743595595,1.1733473731780826,1.1093879881552227,1.0507134510615104,0.9962696324945899,0.9460663968940499,0.8993104922001472,0.856275484512235,0.8158972265454372,0.7784470501899139,0.7436608848720664,0.7110062005877021,0.6804851026826341,0.6518316256151828,0.6250472389795659,0.5998653230794232
