Altitude_km,Mach_0.144,Mach_0.154,Mach_0.164,Mach_0.174,Mach_0.184,Mach_0.194,Mach_0.204,Mach_0.214,Mach_0.224,Mach_0.234,Mach_0.244,Mach_0.254,Mach_0.264,Mach_0.274,Mach_0.284,Mach_0.294,Mach_0.304,Mach_0.314,Mach_0.324,Mach_0.334,Mach_0.344,Mach_0.354,Mach_0.364,Mach_0.374,Mach_0.384,Mach_0.394,Mach_0.404,Mach_0.414,Mach_0.424,Mach_0.434,Mach_0.444,Mach_0.454,Mach_0.464,Mach_0.474,Mach_0.484,Mach_0.494,Mach_0.504,Mach_0.514,Mach_0.524,Mach_0.534,Mach_0.544,Mach_0.554,Mach_0.564,Mach_0.574,Mach_0.584,Mach_0.594,Mach_0.604,Mach_0.614,Mach_0.624,Mach_0.634,Mach_0.644,Mach_0.654,Mach_0.664,Mach_0.674,Mach_0.684,Mach_0.694,Mach_0.704,Mach_0.714,Mach_0.724,Mach_0.734,Mach_0.744,Mach_0.754,Mach_0.764,Mach_0.774,Mach_0.784,Mach_0.794
5.0,10407.76599076395,10320.060354064317,10234.081730056081,10149.349672368879,10065.864181002717,9983.62525595759,9902.632897233498,9822.887104830443,9744.387878748428,9667.135218987447,9591.129125547508,9516.341182935961,9442.508547845935,9369.567285418996,9297.517395655144,9226.358878554376,9156.091734116693,9086.7159623421,9018.231563230589,8950.638536782166,8883.93688299683,8818.021365255136,8751.918544827224,8685.391639319349,8618.44064873151,8551.065573063708,8483.266412315941,8415.04316648821,8346.395835580513,8277.324419592856,8207.828918525232,8138.235690177781,8071.563544201778,8008.546785647526,7949.185414515031,7893.479430804286,7841.428834515296,7793.033625648063,7748.29380420258,7707.209370178853,7669.78032357688,7635.54891579506,7600.280972268575,7562.946558643819,7523.545674920795,7482.078321099503,7438.544497179943,7392.944203162112,7345.277439046014,7295.544204831648,7243.74450051901,7190.278761465762,7138.851014730227,7090.3622398671305,7044.812436876474,7002.201605758258,6962.529746512481,6925.796859139143,6892.002943638247,6861.148000009789,6833.23202825377,6808.042245457766,6783.610409681827,6759.457759372994,6735.584294531267,6711.990015156644
5.5,9875.80964667273,9802.11445685033,9729.19473720084,9656.277724637675,9583.363419160833,9510.451820770315,9437.542929466119,9364.636745248241,9291.733268116688,9218.832498071459,9145.934435112553,9073.13893909804,9001.36971371513,8930.851443644495,8861.584128886134,8793.56776944004,8726.80236530622,8661.28791648467,8597.024422975393,8534.011884778389,8472.250301893655,8411.639021357616,8351.247003257165,8290.847778424244,8230.441346858857,8170.027708561004,8109.606863530686,8049.178811767901,7988.743553272647,7928.301088044929,7867.851416084744,7807.652483467148,7750.090291386426,7695.745218511453,7644.61726484223,7596.706430378752,7552.012715121028,7510.536119069054,7472.276642222828,7437.2342845823505,7405.409046147624,7376.361766938996,7346.030217144645,7313.426286810344,7278.549975936097,7241.401284521907,7201.980212567771,7160.2867600736845,7116.320927039656,7070.082713465682,7021.57211935176,6971.135208737734,6921.973073992161,6874.864359204684,6829.809064375303,6786.807189504019,6745.858734590837,6706.963699635748,6670.122084638758,6635.333889599864,6602.599114519068,6571.935200539808,6543.503478238889,6517.343190189049,6493.454336390286,6471.836916842598
6.0,9342.608323213375,9281.972323748594,9221.345982709754,9159.742449041696,9097.161722744415,9033.603803817918,8969.068692262206,8903.556388077272,8837.066891263123,8769.600201819752,8701.15631974717,8631.922047859107,8563.625312182689,8496.686419048832,8431.105368457538,8366.882160408806,8304.01679490264,8242.509271939036,8182.359591517993,8123.567753639512,8066.1337583035975,8010.002589096746,7954.665344194104,7899.998236665306,7846.001266510347,7792.674433729226,7740.017738321947,7688.031180288509,7636.7147596289105,7586.068476343151,7536.092330431235,7486.9232175604,7439.827422652663,7395.11296095932,7352.779832480373,7312.828037215817,7275.257575165661,7240.0684463298985,7207.260650708529,7176.8341883015555,7148.789059108978,7122.762105540829,7095.3941198898965,7065.867997578754,7034.1837386074,7000.341342975836,6964.340810684065,6926.182141732082,6885.86533611989,6843.390393847489,6798.757314914874,6752.248149194617,6706.471858007952,6662.063053568152,6619.021735875215,6577.347904929147,6537.041560729943,6498.102703277603,6460.531332572128,6424.327448613519,6389.491051401773,6356.164999291467,6325.670732062393,6298.329681012336,6274.1418461413,6253.107227449282
6.5,8808.162020385891,8759.633954759121,8710.535466582816,8659.743845580932,8607.259091753458,8553.081205100401,8497.210185621761,8439.646033317536,8380.388748187725,8319.438330232333,8256.794779451358,8192.690509219157,8129.275343248599,8067.0722116319985,8006.08111436936,7946.302051460679,7887.735022905955,7830.380028705194,7774.237068858385,7719.306143365539,7665.587252226653,7613.112068472525,7562.173567638052,7512.843014042536,7465.120407685976,7419.005748568372,7374.499036689726,7331.600272050036,7290.309454649302,7250.626584487524,7212.551661564704,7176.047892457536,7140.774938000491,7106.65001299113,7073.673117429463,7041.844251315484,7011.163414649193,6981.630607430596,6953.245829659686,6926.009081336467,6899.920362460936,6874.749931600559,6848.372680504335,6820.271690949049,6790.446962934702,6758.8984964612955,6725.62629152883,6690.6303481373,6653.9106662867125,6615.467245977065,6575.300087208354,6533.617582836408,6492.347366777602,6451.958322957536,6412.450451376215,6373.823752033636,6336.078224929802,6299.213870064708,6263.230687438359,6228.128677050752,6193.907838901889,6160.731641712743,6130.112171152336,6102.417231842859,6077.646823784314,6055.8009469766985
7.0,8272.470738190277,8235.099349881906,8196.763188820034,8156.281914255387,8113.655526187962,8068.884024617763,8021.967409544785,7972.905680969032,7921.698838890502,7868.346883309194,7812.849814225114,7755.444323178191,7698.319806912866,7642.008821394002,7586.511366621598,7531.827442595652,7477.957049316166,7424.900186783142,7372.656854996574,7321.227053956466,7270.61078366282,7220.9674594849475,7173.771673588996,7129.382110555932,7087.798770385746,7049.021653078443,7013.050758634021,6979.886087052481,6949.527638333822,6921.975412478046,6897.229409485151,6875.026508158558,6852.932837429903,6830.356374606884,6807.2971196895,6783.7550726777445,6759.730233571629,6735.222602371146,6710.232179076296,6684.7589636870825,6658.802956203502,6632.325245118187,6604.965898987958,6576.637366921229,6547.339648918004,6517.07274497828,6485.83665510206,6453.63137928934,6420.456917540125,6386.313269854411,6351.200436232199,6315.243509663107,6279.599600301105,6244.550167372836,6210.095210878296,6176.2347308174885,6142.968727190412,6110.297199997064,6078.220149237449,6046.737574911565,6015.849477019411,5985.635127803635,5956.827795508718,5929.605842680615,5903.969269319324,5879.918075424845
7.5,7747.081347792582,7719.341390422376,7690.4056024510855,7659.083180262977,7625.374123858047,7589.278433236298,7550.796108397731,7509.927149342345,7466.671556070139,7421.029328581112,7373.000466875271,7322.803602269126,7272.46107444051,7222.464803851595,7172.814790502379,7123.511034392862,7074.553535523048,7025.942293892933,6977.677309502517,6929.758582351802,6882.186112440786,6835.247040070279,6791.597413022743,6751.8832969749965,6716.104691927034,6684.261597878862,6656.354014830476,6632.381942781882,6612.345381733071,6596.244331684051,6584.078792634818,6575.369527167011,6565.68358916078,6553.94269442481,6540.146842959103,6524.2960347636545,6506.390269838469,6486.429548183545,6464.413869798882,6440.34323468448,6414.21764284034,6386.1896724410735,6357.670671601826,6329.003941215471,6300.189481282008,6271.22729180144,6242.117372773768,6212.8597241989855,6183.454346077099,6153.901238408106,6124.200401192005,6094.397206085438,6064.911340912309,6035.844891900058,6007.197859048683,5978.970242358185,5951.162041828564,5923.773257459817,5896.803889251949,5870.253937204956,5844.12340131884,5818.368967065256,5792.589975057016,5766.688967605351,5740.665944710254,5714.5209063717275
8.0,7243.540720358854,7223.332957685967,7201.839160505656,7177.87416880161,7151.437982573825,7122.530601822304,7091.152026547046,7057.302256748053,7020.981292425322,6982.189133578854,6940.92578020865,6897.388459024873,6853.401517096542,6809.408714521525,6765.410051299825,6721.405527431439,6677.395142916365,6633.378897754612,6589.356791946168,6545.328825491041,6501.294998389232,6457.629088164778,6417.788536915076,6382.61434406922,6352.1065096272105,6326.2650335890485,6305.089915954733,6288.5811567242645,6276.7387558976425,6269.5627134748665,6267.053029455939,6268.587411986438,6268.409661412985,6265.119621063137,6258.717290936894,6249.202671034252,6236.575761355214,6220.836561899784,6201.985072667954,6180.021293659731,6154.945224875112,6127.044839916571,6098.983894606993,6071.410329551941,6044.3241447514165,6017.725340205421,5991.613915913956,5965.9898718770155,5940.853208094606,5916.203924566725,5892.042021293369,5868.349948514117,5844.9653709450495,5821.848801625208,5799.000240554592,5776.419687733204,5754.107143161043,5732.062606838106,5710.2860787643995,5688.777558939919,5667.5370473646635,5646.426668998707,5624.1710797227015,5600.460060696808,5575.293611921024,5548.671733395349
8.5,6761.848855889092,6747.074051672676,6731.063862983747,6712.654879871287,6691.847102335298,6668.64053037578,6643.035163992733,6615.031003186158,6584.628047956054,6551.82629830242,6516.625754225259,6479.198893445433,6441.141134880962,6402.840553403798,6364.297149013937,6325.5109217113795,6286.481871496127,6247.209998368179,6207.695302327534,6167.937783374195,6127.937441508158,6088.113603768449,6052.345045265999,6021.575251838611,5995.80422348628,5975.031960209007,5959.258462006792,5948.483728879638,5942.707760827538,5941.930557850499,5946.152119948519,5954.680162616844,5961.111054186525,5963.887154521867,5963.008463622875,5958.47498148954,5950.286708121872,5938.443643519866,5922.945787683521,5903.793140612841,5880.985702307821,5854.890747544686,5828.9055680034635,5803.856531930645,5779.743639326232,5756.566890190225,5734.326284522628,5713.021822323434,5692.653503592646,5673.221328330267,5654.72529653629,5637.101736949151,5619.7616903993285,5602.561896548286,5585.502355396026,5568.583066942548,5551.804031187853,5535.165248131939,5518.666717774806,5502.308440116458,5486.090415156889,5469.808233603996,5451.571109505778,5430.919121954992,5407.8522709516365,5382.3705564957145
9.0,6302.005754383297,6290.564672382507,6278.0797098853545,6263.4253134720075,6246.6014831424645,6227.608218896726,6206.445520734791,6183.1133886566595,6157.611822662332,6129.9408227518115,6100.100388925093,6068.234905530806,6035.679927793775,6002.76032049841,5969.476083644714,5935.827217232686,5901.813721262325,5867.435595733636,5832.6928406466095,5797.585456001254,5762.113441797565,5726.700586881288,5695.266938075514,5668.766020283165,5647.197833504238,5630.562377738734,5618.859652986654,5612.089659247995,5610.252396522757,5613.347864810944,5621.376064112554,5633.647779058227,5643.787767481396,5650.245294801,5653.020361017042,5652.112966129518,5647.523110138434,5639.250793043787,5627.296014845576,5611.658775543803,5592.339075138466,5569.727395325415,5547.435691791234,5526.342548351579,5506.447965006453,5487.751941755852,5470.2544785997825,5453.955575538236,5438.855232571221,5424.9534496987335,5412.250226920771,5400.652571390537,5389.300299275144,5377.984176669292,5366.704203572983,5355.460379986215,5344.252705908992,5333.0811813413075,5321.945806283168,5310.84658073457,5299.783504695512,5288.513660881118,5274.790064406239,5258.066151379898,5238.34192180209,5215.617375672818
9.5,5864.011415841471,5853.804819815456,5842.886701210485,5830.185469603775,5815.701124995328,5799.433667385143,5781.38309677322,5761.549413159561,5739.932616544163,5716.532706927028,5691.349684308157,5664.496495280996,5637.017895834978,5609.168015805365,5580.946855192159,5552.354413995359,5523.390692214966,5494.05568985098,5464.349406903398,5434.271843372223,5403.822999257455,5373.390037503296,5346.55421534362,5324.186649402886,5306.287339681088,5292.856286178232,5283.893488894316,5279.39894782934,5279.372662983302,5283.814634356204,5292.724861948047,5305.490261310586,5316.439801297599,5324.194041900536,5328.7529831194,5330.116624954189,5328.284967404908,5323.2580104715535,5315.035754154124,5303.618198452623,5289.005343367047,5271.554783258759,5254.574265970308,5238.868378814748,5224.437121792079,5211.280494902303,5199.3984981454205,5188.791131521428,5179.458395030329,5171.400288672124,5164.616812446808,5159.002451838273,5153.581197572496,5148.115641988227,5142.605785085464,5137.051626864209,5131.45316732446,5125.8104064662175,5120.123344289484,5114.391980794256,5108.616315980536,5102.542950830076,5093.827944424092,5081.901148971529,5066.762564472385,5048.412190926662
10.0,5447.865840263612,5436.7944939715235,5425.484836959133,5412.9353482665865,5399.146027893883,5384.1168758410295,5367.8478921080205,5350.339076694858,5331.590429601541,5311.601950828069,5290.373640374444,5267.983662695998,5245.1550390045695,5222.0636393246605,5198.709463656269,5175.092511999397,5151.212784354046,5127.070280720212,5102.665001097897,5077.996945487101,5053.066113887824,5028.181955634474,5006.206877070315,4987.837139197768,4973.072742016829,4961.9136855275,4954.3599697297805,4950.411594623671,4950.068560209169,4953.330866486278,4960.198513454995,4970.207609373923,4979.067155635133,4985.733395820474,4990.206329929946,4992.48595796355,4992.572279921288,4990.465295803159,4986.165005609162,4979.6714093392975,4970.984506993565,4960.372911344718,4950.321290540682,4941.4340233201465,4933.71110968311,4927.152549629576,4921.758343159542,4917.528490273005,4914.4629909699715,4912.561845250438,4911.825053114403,4912.151378292363,4912.604385291388,4912.95629250509,4913.207099933468,4913.356807576524,4913.4054154342575,4913.352923506666,4913.199331793753,4912.944640295517,4912.588849011957,4911.8961034508675,4908.684749559331,4902.424114729883,4893.114198962522,4880.755002257248
10.5,5053.569027649722,5039.533694850712,5025.874117131299,5011.674949460439,4996.936191838136,4981.657844264388,4965.839906739192,4949.482379262552,4932.585261834466,4915.148554454934,4897.172257123959,4878.696407775812,4860.091357302551,4841.447191056296,4822.763909037047,4804.041511244803,4785.279997679565,4766.479368341334,4747.639623230109,4728.760762345888,4709.842785688675,4691.076341274821,4674.224923255601,4659.717489667816,4647.5540405114625,4637.734575786539,4630.259095493047,4625.127599630988,4622.34008820036,4621.896561201163,4623.7970186334005,4627.799823248238,4631.669830493998,4634.863356560812,4637.38040144868,4639.2209651575995,4640.385047687577,4640.872649038607,4640.683769210691,4639.818408203828,4638.27656601802,4636.181779583291,4634.67676550236,4634.039481867778,4634.269928679548,4635.36810593767,4637.334013642145,4640.16765179297,4643.869020390148,4648.438119433677,4653.874948923556,4660.099350752803,4666.369862431817,4672.506128219881,4678.508148116998,4684.375922123166,4690.109450238386,4695.7087324626555,4701.173768795978,4706.504559238352,4711.701103789778,4716.573118743495,4719.3604798119595,4719.63504865496,4717.396825272499,4712.645809664572
11.0,4681.120977999797,4662.02242245302,4644.054541726985,4626.40427318534,4609.071616828083,4592.056572655215,4575.359140666735,4558.979320862643,4542.91711324294,4527.172517807626,4511.745534556701,4496.634730520441,4481.826850728923,4467.318671000273,4453.110191334489,4439.201411731574,4425.592332191525,4412.282952714345,4399.27327330003,4386.563293948584,4374.153014660006,4362.073194424338,4350.608353899479,4339.827700813029,4329.731235164984,4320.318956955346,4311.590866184116,4303.546962851293,4296.187246956875,4289.511718500866,4283.520377483263,4278.266902933529,4274.247825874196,4271.5839241215535,4270.2751976756035,4270.321646536343,4271.723270703775,4274.480070177898,4278.59204495871,4284.059195046215,4290.881520440411,4298.981387974481,4307.640690855338,4316.684754457642,4326.113578781392,4335.927163826588,4346.125509593232,4356.7086160813205,4367.676483290856,4379.02911122184,4390.766499874267,4402.8463692195955,4414.877628993783,4426.7651491326005,4438.50892963605,4450.10897050413,4461.565271736842,4472.877833334183,4484.046655296157,4495.071737622762,4505.953080313998,4516.573996707956,4525.855135181976,4533.533950746763,4539.610443402318,4544.084613148638
