Altitude_km,Mach_0.144,Mach_0.154,Mach_0.164,Mach_0.174,Mach_0.184,Mach_0.194,Mach_0.204,Mach_0.214,Mach_0.224,Mach_0.234,Mach_0.244,Mach_0.254,Mach_0.264,Mach_0.274,Mach_0.284,Mach_0.294,Mach_0.304,Mach_0.314,Mach_0.324,Mach_0.334,Mach_0.344,Mach_0.354,Mach_0.364,Mach_0.374,Mach_0.384,Mach_0.394,Mach_0.404,Mach_0.414,Mach_0.424,Mach_0.434,Mach_0.444,Mach_0.454,Mach_0.464,Mach_0.474,Mach_0.484,Mach_0.494,Mach_0.504,Mach_0.514,Mach_0.524,Mach_0.534,Mach_0.544,Mach_0.554,Mach_0.564,Mach_0.574,Mach_0.584,Mach_0.594,Mach_0.604,Mach_0.614,Mach_0.624,Mach_0.634,Mach_0.644,Mach_0.654,Mach_0.664,Mach_0.674,Mach_0.684,Mach_0.694,Mach_0.704,Mach_0.714,Mach_0.724,Mach_0.734,Mach_0.744,Mach_0.754,Mach_0.764,Mach_0.774,Mach_0.784,Mach_0.794
5.0,10413.855795378095,10324.141064082378,10236.691515559325,10151.260388293858,10067.600920770888,9985.466351475334,9904.61257308962,9824.898660224615,9746.317724465733,9668.871835314996,9592.563062274447,9517.393474846112,9443.36514253202,9370.480134834204,9298.7405212547,9228.148371295538,9158.703304846658,9090.30971312833,9022.748281950679,8955.791429683039,8889.211574694771,8822.781135355206,8756.272530033699,8689.458177099596,8622.110494922237,8554.001901870968,8484.913514121918,8414.964575089592,8344.713567430656,8274.748328899634,8205.656697251066,8138.026510239485,8072.445605619415,8009.501821145393,7949.782994571944,7893.876963653604,7842.356822445481,7795.222503687613,7751.729383299185,7711.083077213829,7672.489201365174,7635.153371686852,7598.281204112488,7561.078314575716,7522.7503190101725,7482.50283334948,7439.557218129194,7393.746905284733,7345.700429148756,7296.099462085418,7245.625676458882,7194.960744633302,7144.78633897284,7095.78413184165,7048.63579560389,7004.023002623722,6962.6169109827115,6924.679936026678,6889.9435218305725,6858.103626765603,6828.856209202975,6801.897227513892,6776.92264006956,6753.62840524118,6731.710481399962,6710.86482691711
5.5,9889.24424853678,9812.119857188234,9736.614199725575,9662.328000526237,9588.861983967667,9515.816874427308,9442.799576155463,9369.657235960327,9296.549084230077,9223.655208423843,9151.155696000758,9079.230634419946,9008.060111140536,8937.824213621652,8868.703029322427,8800.876645701988,8734.52085160687,8669.644327319329,8606.038673186013,8543.480981736087,8481.748345498721,8420.617857003086,8359.866608778344,8299.271693353667,8238.610203258222,8177.659231021177,8116.203391906975,8054.319747513739,7992.465257570831,7931.122271039142,7870.773136879577,7811.900204053027,7754.985821520392,7700.512338242569,7648.9621031804545,7600.817465294948,7556.547716554224,7516.114558334423,7478.820313879285,7443.923239082102,7410.681589836174,7378.353622034799,7346.197591571273,7313.471754338894,7279.434366230961,7243.343683140775,7204.4721446577905,7162.643581559803,7118.398101280841,7072.323681229467,7025.008298814259,6977.03993144379,6929.00655652663,6881.49615147135,6835.096693686523,6790.396160580722,6747.975619511872,6708.147509619024,6670.875312483602,6636.099188266089,6603.759297126972,6573.795799226744,6546.148854725885,6520.7586237848855,6497.565266564236,6476.5089432244185
6.0,9351.731589826177,9287.158495281345,9223.589796957747,9160.504086748198,9097.379956545517,9033.69599824253,8968.939725850909,8902.945500753007,8835.998251333564,8768.413018128478,8700.504841673654,8632.588762504982,8564.979821158366,8497.9930581697,8431.943514074888,8367.146229409827,8303.91127623497,8242.355577128134,8182.345146657505,8123.729230786671,8066.357075479218,8010.077926698728,7954.7410304087925,7900.195632572997,7846.290979154928,7792.8763161181705,7739.805505209206,7687.111846734453,7635.061738036411,7583.937154724835,7534.020072409478,7485.592466700102,7438.936313206455,7394.333587538302,7352.066265305391,7312.416322117487,7275.656334928201,7241.693507934043,7209.96041319684,7179.857902313983,7150.786826882858,7122.14803850086,7093.342388765373,7063.770729273789,7032.833911623497,6999.932787411886,6964.47955507798,6926.3275215293725,6885.903009176229,6843.670636019237,6800.095020059087,6755.640779296462,6710.772531732052,6665.954895366543,6621.65248820062,6578.329928234973,6536.448164759879,6496.325525948473,6458.095070098249,6421.877473609071,6387.793412880799,6355.963564313297,6326.508604306426,6299.549209260049,6275.206055574032,6253.5998196482315
6.5,8814.538062355829,8761.725923771239,8709.449078081305,8657.110447294624,8604.112953419812,8549.859518465473,8493.763454738086,8435.641997373874,8375.837091551537,8314.725749705105,8252.684984268599,8190.091807676043,8127.3232323614575,8064.756270758869,8002.767935302299,7941.735238425773,7882.031116314944,7823.870041000279,7767.260633969808,7712.197759373319,7658.676281360616,7606.691064081484,7556.23697168572,7507.308868323123,7459.901618143481,7414.010085296592,7369.62913891408,7326.7538417961205,7285.379508325204,7245.5014696974895,7207.11505710913,7170.215601756287,7134.798434835112,7100.858887541765,7068.392291072402,7037.393976623182,7007.855400459936,6979.617380932211,6952.32505240827,6925.610471366536,6899.1056942854275,6872.442777643372,6845.253777918785,6817.170751590089,6787.825755135715,6756.850845034078,6723.885475431502,6688.8566848140235,6652.065093896758,6613.836290523981,6574.495862539981,6534.3693977890425,6493.782484115445,6453.06070936347,6412.529661377401,6372.514928001526,6333.340555171861,6295.2706471408255,6258.491441793698,6223.183973075385,6189.529274930793,6157.708381304825,6127.9023261423845,6100.2921433883785,6075.0588669877125,6052.383530885292
7.0,8283.253015014094,8241.091269197392,8199.154287643987,8156.811989322106,8113.43429319998,8068.39111824584,8021.0630885919245,7971.246991621568,7919.280225500851,7865.536318324404,7810.388798186878,7754.211193182895,7697.377031407102,7640.259840954128,7583.233149918612,7526.670486395193,7470.9434355031735,7416.34804919607,7363.082259173416,7311.337439593025,7261.304964612715,7213.176208390294,7167.142545083575,7123.395348850376,7082.125993848506,7043.525854235781,7007.780607868772,6974.854488893237,6944.424068242185,6916.146691831929,6889.679705578778,6864.6804553990505,6840.806287209051,6817.714546925101,6795.062580463503,6772.507733740577,6749.710173829078,6726.439740258501,6702.608740958754,6678.139005262739,6652.952362503355,6626.970642013503,6600.11567312608,6572.309285173989,6543.473307490134,6513.529569407412,6482.4026666938225,6450.124740281934,6416.867636076921,6382.812536702432,6348.140624782112,6313.033082939602,6277.671093798554,6242.235839982606,6206.90850411541,6171.870268820606,6137.30183359747,6103.365116485324,6070.197637742732,6037.935287083495,6006.713954221412,5976.669528870288,5947.9379007439275,5920.654959556133,5894.956595020708,5870.978696851454
7.5,7761.558073134053,7728.72370338177,7695.950538624114,7662.609396692658,7628.071095418981,7591.706452634656,7552.896426490582,7511.416180051612,7467.552962508741,7421.628246630699,7373.96350518623,7324.880210944061,7274.699836672935,7223.743855141581,7172.333739118734,7120.7909613731335,7069.437928974174,7018.633369929517,6968.783194430306,6920.2964659324,6873.582247891678,6829.049603764006,6787.107597005257,6748.165291071303,6712.631749418011,6680.916035501256,6653.4154844108925,6630.071491007837,6610.233167669127,6593.21004353649,6578.311647751652,6564.847509456339,6552.127157792276,6539.460121901192,6526.1559309248105,6511.524114004863,6494.884050162071,6475.93803246344,6454.885772865657,6431.960226667043,6407.394349165929,6381.421095660635,6354.273421449483,6326.184281830803,6297.386632102921,6268.11342756416,6238.59557357385,6208.984284113169,6179.327251244391,6149.665248485696,6120.039049355273,6090.489427371306,6061.057156051985,6031.783008915492,6002.707759480014,5973.872181263738,5945.3168014874855,5917.072572562087,5889.158008881549,5861.590793586271,5834.388609816647,5807.56914071308,5781.150069415969,5755.14907906571,5729.58385280271,5704.472073767362
8.0,7253.1348620487815,7228.092398146342,7203.082944000002,7177.503353268294,7150.750479609756,7122.221176682928,7091.321267512197,7057.805259219515,7021.880611902441,6983.785057268295,6943.756327024392,6902.032152878051,6858.850266536587,6814.448399707319,6769.0642840975615,6722.935651414638,6676.30429190244,6629.569771414635,6583.33661190244,6538.22303287805,6494.847253853658,6453.827494341464,6415.781973853661,6381.328911902438,6351.086528,6325.673041658537,6305.689340878051,6291.0625511219505,6280.844556487804,6274.0287472195105,6269.608513560972,6266.577245756096,6263.92833404878,6260.655168682926,6255.751139902436,6248.20963795122,6237.040424585365,6221.889704097563,6203.230442146341,6181.590858243902,6157.49917190244,6131.483602634148,6104.072369951219,6075.793693365852,6047.175792390243,6018.746886536585,5991.028640780488,5964.287912487805,5938.460554926829,5913.460299804876,5889.200878829268,5865.596023707316,5842.559466146342,5820.004937853657,5797.846170536584,5775.996895902437,5754.370260292682,5732.856653951218,5711.316906146341,5689.609870536586,5667.594400780487,5645.129350536584,5622.0735734634145,5598.285923219513,5573.625253463415,5547.950417853659
8.5,6761.665007091349,6742.66652531308,6723.796616749969,6704.494542911027,6684.199565305258,6662.350945441676,6638.395410734913,6612.069925680784,6583.488483009188,6552.790272881498,6520.114485459099,6485.600310903371,6449.38693937569,6411.613561037439,6372.419366049994,6331.943544574739,6290.332219462475,6248.001021865424,6205.71568375179,6164.265334916581,6124.439105154818,6087.0261242615115,6052.815522031676,6022.5964282603245,5997.157972742471,5977.28928527313,5963.757749607845,5956.485372217606,5954.295984579984,5955.940025289323,5960.167932939971,5965.730146126264,5971.377103442555,5975.859243483184,5977.927004842496,5976.330826114838,5969.842692225405,5958.072201711389,5941.717042818172,5921.547622657763,5898.334348342176,5872.847626983419,5845.857865693506,5818.13547158445,5790.450851768264,5763.5744133569615,5738.266313022637,5714.888221585903,5693.284162651901,5673.263564591079,5654.635855773893,5637.21046457079,5620.796819352221,5605.204348488636,5590.242480350489,5575.720643308229,5561.447011463843,5547.180999232826,5532.618680473294,5517.451895887309,5501.372486176922,5484.072292044194,5465.243154191178,5444.576913319931,5421.765410132514,5396.500485330979
9.0,6290.830133594836,6275.915256703952,6261.336669852334,6246.583649482868,6231.145472038435,6214.51141396192,6196.176655236881,6175.865875990943,6153.601885156219,6129.427416114629,6103.385202248096,6075.51797693854,6045.868473567881,6014.479425518038,5981.393566170933,5946.653628908488,5910.311406828785,5872.7708894959005,5834.893582140326,5797.571566534612,5761.696924451317,5728.161737662998,5697.858087942208,5671.678057061502,5650.513726793436,5635.257178910565,5626.776282937893,5624.997657276837,5628.6252018274445,5636.281100154268,5646.587535821866,5658.166692394792,5669.640753437605,5679.631902514856,5686.762323191104,5689.654199030906,5686.954248208636,5678.262971855464,5664.419868898523,5646.347242573082,5624.96739611443,5601.2026327578305,5575.975255738569,5550.207568291917,5524.8218736531535,5500.740475057556,5478.873035009215,5459.637807587544,5442.814689947277,5428.140916775412,5415.353722758951,5404.1903425848905,5394.388010940232,5385.683962511969,5377.815431987105,5370.519654052637,5363.53185645175,5356.509246987023,5349.00768279861,5340.576247591317,5330.764025069945,5319.120098939296,5305.19355290417,5288.533470669374,5268.6889359397055,5245.209032419969
9.5,5844.31186689231,5831.307764140923,5818.948216285415,5806.771356845837,5794.315319342237,5781.118237294667,5766.7228000962405,5750.848806705493,5733.446127670766,5714.480009611993,5693.915699149115,5671.718442902068,5647.853487490787,5622.28607953521,5594.981465655274,5565.904892470918,5535.031549175868,5502.723142520069,5469.8434792300095,5437.289922218741,5405.959834399311,5376.750578684763,5350.559517988147,5328.284015222506,5310.821433300892,5299.0691351363475,5293.900513205795,5295.257109281672,5301.869958111954,5312.389194222677,5325.464952139885,5339.747366389618,5353.8865714979165,5366.532701990821,5376.335892394369,5381.946277234609,5382.038487661502,5376.239461080307,5365.413214404748,5350.506440654311,5332.4658328484875,5312.238084006763,5290.7698871486255,5269.007935293566,5247.898921461074,5228.3895386706345,5211.413251449113,5197.389266672786,5186.068752340618,5177.1582302889765,5170.36422235424,5165.393250372781,5161.9518361809705,5159.746501615184,5158.483768511793,5157.870158707173,5157.60959670718,5157.305035793913,5156.428264058473,5154.442303601479,5150.810176523541,5144.994904925276,5136.459510907301,5124.667016570232,5109.08044401468,5089.162815341264
10.0,5425.79183231685,5412.313219445961,5399.8763690275255,5388.058348861939,5376.436226749609,5364.5870704909385,5352.091644391138,5338.6744143799515,5324.2465198800655,5308.731576017901,5292.053197919892,5274.135000712463,5254.900599522042,5234.27360947505,5212.17764569792,5188.536323317074,5163.282341678228,5136.701549151935,5109.538547182816,5082.568596455582,5056.566957654955,5032.308891465653,5010.569658572386,4992.1245196598775,4977.748735412843,4968.217566515998,4964.28601274916,4965.921431214141,4972.068003315282,4981.601529902885,4993.397811827253,5006.332649938687,5019.28184508749,5031.121198123963,5040.72650989841,5046.973581261132,5048.758805710448,5045.779115936451,5038.771373354217,5028.541939565897,5015.897176173641,5001.643444779593,4986.587106985902,4971.534524394718,4957.292058608189,4944.666071228464,4934.451407051241,4926.995195021703,4922.062965359588,4919.381379062877,4918.677097129556,4919.676780557616,4922.107090345042,4925.694687489816,4930.166232989928,4935.248387843362,4940.665033680912,4946.032004233606,4950.824775189078,4954.509441870661,4956.5520996016985,4956.418843705525,4953.575769505481,4947.4889723249025,4937.624547487133,4923.448590315506
10.5,5038.951655201529,5022.400794441042,5007.366241056985,4993.445309393193,4980.235313793503,4967.33356860175,4954.340987199723,4940.998395569831,4927.228371111349,4912.965637976667,4898.14492031817,4882.700942288245,4866.568428039278,4849.682101723657,4831.976687493768,4813.386909501996,4793.853479510366,4773.549877605514,4752.951958160709,4732.555783731745,4712.8574168744135,4694.352920144511,4677.538356097827,4662.9097872901575,4650.963276277294,4642.194885615032,4637.088353905596,4635.6483260562745,4637.257087319205,4641.25532960323,4646.983744817195,4653.783024869946,4660.993861670321,4667.956947127172,4674.012973149338,4678.502631645664,4680.7785974819235,4680.659382974425,4678.568639764297,4674.970461972296,4670.328943719179,4665.108179125703,4659.772262312619,4654.785287400689,4650.611348510671,4647.714539763315,4646.551946524504,4647.308188814368,4649.8139445318575,4653.876237028219,4659.302089654707,4665.898525762566,4673.47256870305,4681.831241827404,4690.781568486878,4700.130572032728,4709.682968823722,4719.153790886214,4728.141567126618,4736.237040351744,4743.03095336841,4748.114048983432,4751.07707000362,4751.510759235791,4749.005859486758,4743.153113563335
11.0,4687.472960879423,4665.039660948128,4644.662945352114,4625.932922301615,4608.43970000687,4591.773386678118,4575.528627600137,4559.476446830643,4543.6169906918585,4527.965718132599,4512.538088101683,4497.349559547922,4482.41559142013,4467.751642667124,4453.373172237718,4439.2956390807285,4425.534657846788,4412.111896094812,4399.056884325661,4386.399678533837,4374.170334713844,4362.398908860186,4351.1154569673645,4340.3500350298855,4330.132699042253,4320.493504998968,4311.4631090127095,4303.095496790105,4295.474960005496,4288.68781573205,4282.8203810429395,4277.958973011336,4274.189908710408,4271.5995052133285,4270.274079593266,4270.299948923394,4271.76125810237,4274.657708744761,4278.879307652353,4284.3087305379595,4290.828653114394,4298.3217510944705,4306.670700191,4315.758176116798,4325.466854584679,4335.679411307456,4346.279314577809,4357.180844230848,4368.338305385092,4379.7086781161115,4391.248942499486,4402.916078610787,4414.667066525593,4426.458886319479,4438.248518068018,4449.992941846789,4461.648203586397,4473.134034331844,4484.3229908072835,4495.084476997596,4505.287896887668,4514.802654462385,4523.498153706631,4531.24379860529,4537.90899314325,4543.363141305394
