Altitude_km,Mach_0.144,Mach_0.149,Mach_0.154,Mach_0.159,Mach_0.164,Mach_0.169,Mach_0.174,Mach_0.179,Mach_0.184,Mach_0.189,Mach_0.194,Mach_0.199,Mach_0.204,Mach_0.209,Mach_0.214,Mach_0.219,Mach_0.224,Mach_0.229,Mach_0.234,Mach_0.239,Mach_0.244,Mach_0.249,Mach_0.254,Mach_0.259,Mach_0.264,Mach_0.269,Mach_0.274,Mach_0.279,Mach_0.284,Mach_0.289,Mach_0.294,Mach_0.299,Mach_0.304,Mach_0.309,Mach_0.314,Mach_0.319,Mach_0.324,Mach_0.329,Mach_0.334,Mach_0.339,Mach_0.344,Mach_0.349,Mach_0.354,Mach_0.359,Mach_0.364,Mach_0.369,Mach_0.374,Mach_0.379,Mach_0.384,Mach_0.389,Mach_0.394,Mach_0.399,Mach_0.404,Mach_0.409,Mach_0.414,Mach_0.419,Mach_0.424,Mach_0.429,Mach_0.434,Mach_0.439,Mach_0.444,Mach_0.449,Mach_0.454,Mach_0.459,Mach_0.464,Mach_0.469,Mach_0.474,Mach_0.479,Mach_0.484,Mach_0.489,Mach_0.494,Mach_0.499,Mach_0.504,Mach_0.509,Mach_0.514,Mach_0.519,Mach_0.524,Mach_0.529,Mach_0.534,Mach_0.539,Mach_0.544,Mach_0.549,Mach_0.554,Mach_0.559,Mach_0.564,Mach_0.569,Mach_0.574,Mach_0.579,Mach_0.584,Mach_0.589,Mach_0.594,Mach_0.599,Mach_0.604,Mach_0.609,Mach_0.614,Mach_0.619,Mach_0.624,Mach_0.629,Mach_0.634,Mach_0.639,Mach_0.644,Mach_0.649,Mach_0.654,Mach_0.659,Mach_0.664,Mach_0.669,Mach_0.674,Mach_0.679,Mach_0.684,Mach_0.689,Mach_0.694,Mach_0.699,Mach_0.704,Mach_0.709,Mach_0.714,Mach_0.719,Mach_0.724,Mach_0.729,Mach_0.734,Mach_0.739,Mach_0.744,Mach_0.749,Mach_0.754,Mach_0.759,Mach_0.764,Mach_0.769,Mach_0.774,Mach_0.779,Mach_0.784,Mach_0.789,Mach_0.794,Mach_0.799
6.5,,,,,,,,,,,,,,,,,1.29743,1.24139,1.18891,1.13968,1.09345,1.04998,1.00905,0.97047,0.93405,0.89965,0.86712,0.83632,0.80713,0.77944,0.75316,0.72818,0.70442,0.68181,0.66027,0.63973,0.62014,0.60143,0.58356,0.56647,0.55013,0.53448,0.51949,0.50512,0.49133,0.47811,0.46541,0.45321,0.44149,0.43021,0.41936,0.40892,0.39886,0.38916,0.37982,0.37081,0.36212,0.35372,0.34562,0.33779,0.33023,0.32291,0.31584,0.309,0.30237,0.29596,0.28975,0.28373,0.2779,0.27225,0.26676,0.26144,0.25628,0.25127,0.24641,0.24168,0.23709,0.23263,0.2283,0.22408,0.21998,0.21599,0.21211,0.20833,0.20465,0.20107,0.19759,0.19419,0.19088,0.18765,0.1845,0.18144,0.17845,0.17553,0.17268,0.1699,0.16719,0.16454,0.16196,0.15943,0.15697,0.15456,0.1522,0.1499,0.14765,0.14545,0.1433,0.1412,0.13914,0.13713,0.13516,0.13324,0.13135,0.12951,0.1277,0.12593,0.12419,0.1225,0.12083,0.1192,0.11761,0.11604,0.11451,0.113,0.11153,0.11008,0.10867,0.10728,0.10591,0.10457,0.10326,0.10197
6.75,,,,,,,,,,,,,,,,,,1.28542,1.23107,1.1801,1.13223,1.08722,1.04483,1.00488,0.96718,0.93156,0.89787,0.86598,0.83575,0.80708,0.77987,0.754,0.7294,0.70599,0.68368,0.66242,0.64213,0.62276,0.60426,0.58656,0.56964,0.55343,0.53791,0.52303,0.50876,0.49506,0.48192,0.46928,0.45714,0.44547,0.43423,0.42342,0.413,0.40297,0.39329,0.38396,0.37496,0.36627,0.35788,0.34977,0.34194,0.33437,0.32704,0.31996,0.3131,0.30646,0.30003,0.29379,0.28776,0.2819,0.27622,0.27072,0.26537,0.26018,0.25515,0.25025,0.2455,0.24088,0.23639,0.23203,0.22778,0.22365,0.21963,0.21572,0.21191,0.2082,0.20459,0.20107,0.19765,0.19431,0.19105,0.18787,0.18477,0.18175,0.1788,0.17593,0.17312,0.17038,0.1677,0.16509,0.16253,0.16004,0.1576,0.15522,0.15289,0.15061,0.14839,0.14621,0.14408,0.142,0.13996,0.13796,0.13601,0.1341,0.13223,0.13039,0.1286,0.12684,0.12512,0.12343,0.12178,0.12016,0.11857,0.11701,0.11549,0.11399,0.11252,0.11108,0.10967,0.10828,0.10692,0.10559
7.0,,,,,,,,,,,,,,,,,,1.33131,1.27503,1.22224,1.17266,1.12604,1.08214,1.04076,1.00171,0.96482,0.92993,0.8969,0.86559,0.8359,0.80771,0.78092,0.75545,0.7312,0.70809,0.68607,0.66506,0.645,0.62583,0.60751,0.58998,0.57319,0.55711,0.5417,0.52692,0.51274,0.49912,0.48604,0.47347,0.46137,0.44974,0.43854,0.42775,0.41735,0.40733,0.39767,0.38835,0.37935,0.37066,0.36226,0.35415,0.3463,0.33872,0.33138,0.32428,0.3174,0.31074,0.30428,0.29803,0.29197,0.28609,0.28038,0.27485,0.26947,0.26426,0.25919,0.25427,0.24948,0.24483,0.24031,0.23591,0.23164,0.22747,0.22342,0.21948,0.21564,0.2119,0.20825,0.2047,0.20124,0.19787,0.19458,0.19137,0.18824,0.18519,0.18221,0.1793,0.17646,0.17369,0.17098,0.16834,0.16575,0.16323,0.16076,0.15835,0.15599,0.15368,0.15143,0.14922,0.14707,0.14495,0.14289,0.14087,0.13889,0.13695,0.13505,0.13319,0.13137,0.12959,0.12784,0.12613,0.12445,0.1228,0.12119,0.11961,0.11806,0.11654,0.11505,0.11358,0.11215,0.11074,0.10936
7.25,,,,,,,,,,,,,,,,,,,1.32086,1.26617,1.21481,1.16652,1.12104,1.07818,1.03772,0.9995,0.96336,0.92914,0.89671,0.86595,0.83675,0.809,0.7826,0.75748,0.73355,0.71074,0.68897,0.66819,0.64833,0.62935,0.61118,0.5938,0.57714,0.56118,0.54587,0.53117,0.51707,0.50351,0.49049,0.47796,0.4659,0.4543,0.44313,0.43236,0.42198,0.41197,0.40231,0.39298,0.38398,0.37528,0.36688,0.35875,0.3509,0.34329,0.33593,0.32881,0.32191,0.31522,0.30874,0.30246,0.29637,0.29046,0.28473,0.27916,0.27376,0.26851,0.26341,0.25845,0.25363,0.24895,0.24439,0.23996,0.23565,0.23145,0.22737,0.22339,0.21952,0.21574,0.21206,0.20848,0.20498,0.20157,0.19825,0.19501,0.19185,0.18876,0.18575,0.1828,0.17993,0.17713,0.17439,0.17171,0.1691,0.16654,0.16404,0.1616,0.15921,0.15687,0.15459,0.15235,0.15017,0.14802,0.14593,0.14388,0.14187,0.1399,0.13798,0.13609,0.13424,0.13243,0.13066,0.12892,0.12722,0.12555,0.12391,0.1223,0.12073,0.11918,0.11767,0.11618,0.11472,0.11329
7.5,,,,,,,,,,,,,,,,,,,,1.312,1.25879,1.20874,1.16162,1.1172,1.07528,1.03568,0.99823,0.96277,0.92917,0.8973,0.86703,0.83828,0.81093,0.7849,0.7601,0.73646,0.71391,0.69237,0.6718,0.65213,0.63331,0.61529,0.59803,0.58149,0.56562,0.5504,0.53578,0.52174,0.50824,0.49526,0.48277,0.47074,0.45916,0.44801,0.43725,0.42688,0.41687,0.40721,0.39788,0.38887,0.38016,0.37174,0.3636,0.35572,0.34809,0.34071,0.33356,0.32663,0.31992,0.31341,0.3071,0.30097,0.29503,0.28926,0.28366,0.27823,0.27294,0.26781,0.26281,0.25796,0.25324,0.24865,0.24418,0.23983,0.2356,0.23148,0.22746,0.22355,0.21974,0.21602,0.2124,0.20887,0.20543,0.20207,0.19879,0.19559,0.19247,0.18942,0.18645,0.18354,0.1807,0.17793,0.17522,0.17257,0.16998,0.16745,0.16497,0.16255,0.16018,0.15787,0.1556,0.15338,0.15121,0.14909,0.14701,0.14497,0.14297,0.14102,0.1391,0.13723,0.13539,0.13359,0.13182,0.13009,0.12839,0.12673,0.1251,0.1235,0.12193,0.12039,0.11887,0.11739
7.75,,,,,,,,,,,,,,,,,,,,,1.30466,1.25279,1.20396,1.15792,1.11448,1.07343,1.03461,0.99786,0.96303,0.93,0.89864,0.86883,0.84049,0.81351,0.78781,0.7633,0.73993,0.71761,0.69628,0.67589,0.65639,0.63772,0.61983,0.60268,0.58624,0.57046,0.55531,0.54075,0.52676,0.51331,0.50036,0.4879,0.4759,0.46434,0.45319,0.44244,0.43206,0.42205,0.41238,0.40304,0.39401,0.38529,0.37685,0.36868,0.36078,0.35313,0.34572,0.33854,0.33158,0.32483,0.31829,0.31194,0.30579,0.29981,0.294,0.28837,0.28289,0.27757,0.27239,0.26736,0.26247,0.25771,0.25308,0.24857,0.24419,0.23991,0.23575,0.2317,0.22775,0.2239,0.22014,0.21648,0.21291,0.20943,0.20604,0.20272,0.19948,0.19633,0.19324,0.19023,0.18729,0.18441,0.1816,0.17886,0.17617,0.17355,0.17099,0.16848,0.16602,0.16362,0.16127,0.15897,0.15672,0.15452,0.15236,0.15025,0.14818,0.14616,0.14417,0.14223,0.14032,0.13846,0.13663,0.13483,0.13307,0.13135,0.12966,0.128,0.12637,0.12477,0.12321,0.12167
8.0,,,,,,,,,,,,,,,,,,,,,,1.29877,1.24814,1.20042,1.15538,1.11283,1.07258,1.03448,0.99838,0.96413,0.93162,0.90072,0.87134,0.84336,0.81672,0.79132,0.76708,0.74394,0.72184,0.7007,0.68048,0.66112,0.64258,0.6248,0.60776,0.5914,0.57569,0.5606,0.5461,0.53215,0.51873,0.50581,0.49337,0.48138,0.46982,0.45867,0.44792,0.43754,0.42752,0.41783,0.40848,0.39943,0.39068,0.38221,0.37402,0.36609,0.35841,0.35096,0.34375,0.33676,0.32997,0.32339,0.31701,0.31081,0.30479,0.29895,0.29327,0.28775,0.28239,0.27718,0.2721,0.26717,0.26237,0.2577,0.25315,0.24872,0.2444,0.2402,0.23611,0.23211,0.22822,0.22443,0.22073,0.21712,0.2136,0.21016,0.20681,0.20353,0.20033,0.19721,0.19416,0.19118,0.18827,0.18542,0.18264,0.17992,0.17726,0.17466,0.17212,0.16963,0.16719,0.16481,0.16248,0.16019,0.15796,0.15577,0.15362,0.15152,0.14947,0.14745,0.14547,0.14354,0.14164,0.13978,0.13796,0.13617,0.13442,0.1327,0.13101,0.12935,0.12773,0.12614
8.25,,,,,,,,,,,,,,,,,,,,,,,1.29428,1.24479,1.19808,1.15396,1.11223,1.07272,1.03528,0.99977,0.96605,0.93401,0.90354,0.87454,0.84691,0.82057,0.79543,0.77144,0.74852,0.7266,0.70563,0.68556,0.66633,0.6479,0.63022,0.61326,0.59697,0.58132,0.56628,0.55182,0.5379,0.5245,0.5116,0.49917,0.48718,0.47563,0.46448,0.45371,0.44332,0.43328,0.42357,0.41419,0.40512,0.39634,0.38785,0.37962,0.37165,0.36393,0.35645,0.3492,0.34217,0.33535,0.32873,0.3223,0.31606,0.31,0.30411,0.29839,0.29283,0.28742,0.28216,0.27704,0.27207,0.26722,0.2625,0.25791,0.25344,0.24908,0.24483,0.24069,0.23666,0.23272,0.22889,0.22514,0.22149,0.21793,0.21445,0.21105,0.20774,0.2045,0.20134,0.19825,0.19523,0.19228,0.18939,0.18657,0.18381,0.18112,0.17848,0.1759,0.17337,0.1709,0.16848,0.16611,0.16379,0.16152,0.1593,0.15712,0.15499,0.1529,0.15085,0.14884,0.14688,0.14495,0.14306,0.1412,0.13938,0.1376,0.13585,0.13413,0.13245,0.1308
8.5,,,,,,,,,,,,,,,,,,,,,,,,1.29112,1.24268,1.19691,1.15363,1.11265,1.07381,1.03698,1.00201,0.96878,0.93717,0.90709,0.87843,0.85111,0.82504,0.80016,0.77638,0.75364,0.7319,0.71107,0.69113,0.67201,0.65368,0.63608,0.61919,0.60296,0.58736,0.57236,0.55792,0.54403,0.53064,0.51775,0.50532,0.49333,0.48176,0.4706,0.45982,0.4494,0.43934,0.42961,0.4202,0.41109,0.40228,0.39375,0.38549,0.37748,0.36972,0.3622,0.35491,0.34783,0.34096,0.3343,0.32782,0.32154,0.31543,0.3095,0.30373,0.29812,0.29266,0.28736,0.28219,0.27717,0.27228,0.26751,0.26287,0.25835,0.25395,0.24965,0.24547,0.24139,0.23741,0.23352,0.22974,0.22604,0.22243,0.21891,0.21547,0.21211,0.20883,0.20563,0.20249,0.19943,0.19644,0.19351,0.19065,0.18786,0.18512,0.18244,0.17982,0.17726,0.17475,0.1723,0.16989,0.16754,0.16523,0.16297,0.16076,0.15859,0.15647,0.15438,0.15234,0.15034,0.14838,0.14646,0.14457,0.14272,0.14091,0.13913,0.13738,0.13567
8.75,,,,,,,,,,,,,,,,,,,,,,,,,1.28926,1.24178,1.19687,1.15436,1.11407,1.07585,1.03957,1.00509,0.9723,0.94109,0.91136,0.88301,0.85597,0.83015,0.80548,0.7819,0.75933,0.73773,0.71704,0.6972,0.67818,0.65993,0.6424,0.62556,0.60938,0.59381,0.57884,0.56442,0.55054,0.53716,0.52426,0.51182,0.49982,0.48824,0.47706,0.46625,0.45581,0.44571,0.43595,0.4265,0.41736,0.40851,0.39994,0.39163,0.38358,0.37578,0.36821,0.36087,0.35374,0.34683,0.34011,0.33359,0.32725,0.3211,0.31511,0.30929,0.30363,0.29813,0.29277,0.28756,0.28248,0.27754,0.27273,0.26804,0.26347,0.25901,0.25467,0.25044,0.24631,0.24228,0.23835,0.23451,0.23077,0.22712,0.22355,0.22006,0.21666,0.21333,0.21008,0.20691,0.2038,0.20077,0.1978,0.1949,0.19206,0.18928,0.18656,0.18391,0.1813,0.17875,0.17626,0.17382,0.17142,0.16908,0.16678,0.16454,0.16233,0.16017,0.15805,0.15598,0.15394,0.15195,0.14999,0.14807,0.14619,0.14434,0.14253,0.14075
9.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.28866,1.24206,1.19794,1.15613,1.11647,1.07882,1.04304,1.00901,0.97662,0.94577,0.91635,0.88829,0.86149,0.83589,0.81142,0.788,0.76559,0.74411,0.72353,0.70379,0.68484,0.66665,0.64918,0.63239,0.61623,0.60069,0.58573,0.57132,0.55744,0.54406,0.53115,0.5187,0.50668,0.49507,0.48385,0.47302,0.46254,0.45241,0.44261,0.43312,0.42393,0.41504,0.40642,0.39806,0.38997,0.38211,0.37449,0.3671,0.35992,0.35295,0.34619,0.33961,0.33322,0.32701,0.32097,0.3151,0.30939,0.30383,0.29842,0.29315,0.28802,0.28302,0.27816,0.27341,0.26879,0.26428,0.25989,0.25561,0.25143,0.24735,0.24337,0.23948,0.23569,0.23199,0.22837,0.22484,0.22139,0.21802,0.21472,0.2115,0.20835,0.20527,0.20226,0.19931,0.19643,0.19361,0.19085,0.18815,0.1855,0.18291,0.18038,0.1779,0.17546,0.17308,0.17075,0.16846,0.16622,0.16402,0.16187,0.15976,0.15769,0.15565,0.15366,0.15171,0.14979,0.14791,0.14607
9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2893,1.2435,1.2001,1.15893,1.11985,1.08271,1.04739,1.01376,0.98174,0.9512,0.92207,0.89426,0.86768,0.84228,0.81797,0.7947,0.77241,0.75104,0.73055,0.71089,0.69201,0.67387,0.65643,0.63967,0.62354,0.60801,0.59305,0.57864,0.56475,0.55135,0.53842,0.52594,0.5139,0.50226,0.49101,0.48013,0.46962,0.45944,0.44959,0.44006,0.43082,0.42187,0.4132,0.4048,0.39664,0.38873,0.38106,0.37361,0.36638,0.35935,0.35253,0.34589,0.33945,0.33318,0.32708,0.32115,0.31538,0.30976,0.3043,0.29897,0.29379,0.28873,0.28381,0.27901,0.27433,0.26977,0.26533,0.26099,0.25675,0.25262,0.24859,0.24465,0.24081,0.23706,0.23339,0.22981,0.22631,0.22289,0.21954,0.21627,0.21308,0.20995,0.20689,0.2039,0.20097,0.19811,0.1953,0.19256,0.18987,0.18724,0.18466,0.18214,0.17966,0.17724,0.17487,0.17254,0.17026,0.16802,0.16583,0.16368,0.16157,0.15951,0.15748,0.15549,0.15354,0.15162
9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29113,1.24607,1.20333,1.16275,1.12418,1.08751,1.0526,1.01934,0.98764,0.95739,0.92851,0.90092,0.87454,0.8493,0.82514,0.802,0.77981,0.75854,0.73812,0.71852,0.69968,0.68158,0.66417,0.64742,0.6313,0.61577,0.6008,0.58638,0.57247,0.55905,0.54609,0.53358,0.5215,0.50982,0.49853,0.4876,0.47704,0.46681,0.45691,0.44732,0.43803,0.42903,0.4203,0.41184,0.40363,0.39566,0.38792,0.38041,0.37312,0.36603,0.35914,0.35245,0.34594,0.33961,0.33345,0.32746,0.32163,0.31595,0.31042,0.30504,0.29979,0.29468,0.2897,0.28484,0.28011,0.27549,0.27098,0.26659,0.2623,0.25811,0.25403,0.25004,0.24614,0.24233,0.23861,0.23498,0.23142,0.22795,0.22456,0.22124,0.21799,0.21482,0.21171,0.20867,0.2057,0.20278,0.19993,0.19714,0.19441,0.19174,0.18911,0.18655,0.18403,0.18157,0.17915,0.17678,0.17446,0.17218,0.16995,0.16776,0.16562,0.16351,0.16145,0.15942,0.15743
9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29415,1.24976,1.20761,1.16756,1.12947,1.09322,1.05868,1.02575,0.99434,0.96434,0.93569,0.90829,0.88208,0.85698,0.83295,0.8099,0.78781,0.7666,0.74624,0.72668,0.70788,0.6898,0.6724,0.65566,0.63953,0.62399,0.60901,0.59456,0.58062,0.56716,0.55417,0.54162,0.52949,0.51776,0.50642,0.49545,0.48483,0.47454,0.46459,0.45494,0.44559,0.43652,0.42773,0.4192,0.41092,0.40289,0.39509,0.38751,0.38015,0.373,0.36605,0.35929,0.35272,0.34632,0.3401,0.33404,0.32814,0.3224,0.31681,0.31136,0.30605,0.30088,0.29584,0.29092,0.28612,0.28144,0.27688,0.27242,0.26807,0.26383,0.25968,0.25564,0.25168,0.24782,0.24404,0.24035,0.23675,0.23322,0.22978,0.2264,0.22311,0.21988,0.21672,0.21363,0.21061,0.20765,0.20475,0.20191,0.19913,0.19641,0.19375,0.19113,0.18857,0.18606,0.1836,0.18119,0.17883,0.17651,0.17424,0.17201,0.16982,0.16768,0.16557,0.1635
10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29834,1.25456,1.21295,1.17338,1.13571,1.09983,1.06562,1.03299,1.00183,0.97206,0.9436,0.91637,0.8903,0.86532,0.84139,0.81843,0.7964,0.77525,0.75493,0.7354,0.71662,0.69854,0.68115,0.66439,0.64824,0.63268,0.61767,0.60319,0.58921,0.57571,0.56267,0.55007,0.53789,0.52611,0.51471,0.50367,0.49299,0.48265,0.47262,0.46291,0.45349,0.44436,0.4355,0.4269,0.41855,0.41045,0.40258,0.39493,0.3875,0.38028,0.37326,0.36643,0.35978,0.35332,0.34703,0.3409,0.33494,0.32913,0.32347,0.31795,0.31258,0.30734,0.30223,0.29724,0.29238,0.28764,0.28301,0.27849,0.27408,0.26978,0.26557,0.26147,0.25745,0.25353,0.2497,0.24595,0.24229,0.23871,0.2352,0.23178,0.22843,0.22515,0.22194,0.2188,0.21572,0.21271,0.20976,0.20688,0.20405,0.20128,0.19856,0.1959,0.1933,0.19074,0.18824,0.18578,0.18337,0.18101,0.17869,0.17642,0.17419,0.17201,0.16986
10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30369,1.26045,1.21933,1.18019,1.1429,1.10736,1.07344,1.04106,1.01013,0.98055,0.95225,0.92516,0.89921,0.87434,0.85048,0.82759,0.80561,0.7845,0.7642,0.74468,0.7259,0.70782,0.69041,0.67363,0.65746,0.64186,0.62681,0.61229,0.59826,0.58471,0.57161,0.55895,0.54671,0.53486,0.5234,0.5123,0.50155,0.49113,0.48104,0.47125,0.46176,0.45255,0.44362,0.43494,0.42652,0.41834,0.4104,0.40268,0.39517,0.38787,0.38078,0.37387,0.36716,0.36062,0.35425,0.34805,0.34202,0.33613,0.3304,0.32482,0.31937,0.31406,0.30888,0.30383,0.2989,0.2941,0.2894,0.28482,0.28034,0.27597,0.2717,0.26753,0.26346,0.25948,0.25558,0.25178,0.24806,0.24442,0.24086,0.23737,0.23396,0.23063,0.22737,0.22417,0.22104,0.21798,0.21498,0.21204,0.20916,0.20634,0.20357,0.20087,0.19821,0.19561,0.19306,0.19055,0.1881,0.18569,0.18333,0.18102,0.17874,0.17651
10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26744,1.22676,1.188,1.15105,1.1158,1.08214,1.04998,1.01924,0.98983,0.96167,0.93469,0.90884,0.88404,0.86025,0.8374,0.81545,0.79435,0.77406,0.75454,0.73575,0.71765,0.70021,0.6834,0.66719,0.65154,0.63645,0.62187,0.60778,0.59417,0.58101,0.56828,0.55597,0.54405,0.53251,0.52134,0.51051,0.50002,0.48984,0.47998,0.47041,0.46112,0.45211,0.44335,0.43485,0.42659,0.41857,0.41076,0.40318,0.3958,0.38863,0.38164,0.37485,0.36823,0.36179,0.35551,0.3494,0.34344,0.33763,0.33197,0.32645,0.32107,0.31582,0.3107,0.3057,0.30082,0.29606,0.29141,0.28686,0.28243,0.27809,0.27385,0.26971,0.26567,0.26171,0.25784,0.25406,0.25036,0.24674,0.2432,0.23973,0.23634,0.23301,0.22976,0.22658,0.22346,0.2204,0.21741,0.21448,0.21161,0.20879,0.20603,0.20333,0.20067,0.19807,0.19552,0.19302,0.19057,0.18816,0.1858,0.18348
10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27553,1.23523,1.19681,1.16016,1.12516,1.09173,1.05976,1.02918,0.9999,0.97185,0.94497,0.91919,0.89445,0.87069,0.84787,0.82593,0.80484,0.78454,0.765,0.74618,0.72805,0.71057,0.69371,0.67745,0.66175,0.64659,0.63194,0.61779,0.60411,0.59087,0.57807,0.56568,0.55368,0.54206,0.53081,0.5199,0.50932,0.49906,0.48911,0.47945,0.47008,0.46098,0.45214,0.44355,0.43521,0.42709,0.41921,0.41154,0.40408,0.39681,0.38975,0.38287,0.37617,0.36964,0.36329,0.35709,0.35106,0.34517,0.33943,0.33384,0.32838,0.32305,0.31785,0.31278,0.30783,0.30299,0.29827,0.29365,0.28915,0.28474,0.28044,0.27623,0.27212,0.26809,0.26416,0.26031,0.25655,0.25286,0.24926,0.24573,0.24228,0.2389,0.23559,0.23234,0.22917,0.22606,0.22301,0.22002,0.21709,0.21422,0.21141,0.20865,0.20595,0.20329,0.20069,0.19814,0.19564,0.19318,0.19077
11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28471,1.24475,1.20663,1.17023,1.13546,1.10221,1.0704,1.03995,1.01078,0.98282,0.95601,0.93028,0.90557,0.88183,0.85902,0.83708,0.81597,0.79564,0.77607,0.75721,0.73903,0.7215,0.70458,0.68826,0.67249,0.65726,0.64254,0.62831,0.61454,0.60123,0.58834,0.57586,0.56378,0.55207,0.54072,0.52972,0.51905,0.5087,0.49866,0.48891,0.47944,0.47025,0.46132,0.45264,0.4442,0.436,0.42802,0.42026,0.41271,0.40536,0.3982,0.39124,0.38445,0.37784,0.3714,0.36512,0.359,0.35303,0.34721,0.34153,0.33599,0.33058,0.32531,0.32016,0.31513,0.31021,0.30542,0.30073,0.29615,0.29167,0.2873,0.28302,0.27883,0.27474,0.27074,0.26682,0.26299,0.25924,0.25558,0.25198,0.24847,0.24502,0.24165,0.23835,0.23511,0.23194,0.22883,0.22579,0.2228,0.21988,0.21701,0.2142,0.21144,0.20873,0.20608,0.20347,0.20092,0.19841
