Altitude_km,Mach_perm,CL_perm,V_perm_ms
10.37844,0.2963,1.04741,88.24
10.38264,0.2964,1.04738,88.27
10.38683,0.2965,1.04735,88.29
10.39102,0.2966,1.04733,88.32
10.39521,0.2967,1.0473,88.34
10.39939,0.2968,1.04727,88.36
10.40358,0.2969,1.04725,88.39
10.40776,0.297,1.04722,88.41
10.41194,0.2971,1.04719,88.44
10.41612,0.2972,1.04717,88.46
10.4203,0.2973,1.04714,88.49
10.42447,0.2974,1.04711,88.51
10.42864,0.2975,1.04709,88.53
10.43281,0.2976,1.04706,88.56
10.43698,0.2977,1.04703,88.58
10.44115,0.2978,1.04701,88.61
10.44531,0.2979,1.04698,88.63
10.44947,0.298,1.04695,88.66
10.45363,0.2981,1.04693,88.68
10.45779,0.2982,1.0469,88.7
10.46195,0.2983,1.04687,88.73
10.4661,0.2984,1.04685,88.75
10.47026,0.2985,1.04682,88.78
10.47441,0.2986,1.04679,88.8
10.47856,0.2987,1.04676,88.83
10.4827,0.2988,1.04674,88.85
10.48685,0.2989,1.04671,88.87
10.49099,0.299,1.04668,88.9
10.49513,0.2991,1.04666,88.92
10.49927,0.2992,1.04663,88.95
10.50341,0.2993,1.0466,88.97
10.50754,0.2994,1.04658,89.0
10.51168,0.2995,1.04655,89.02
10.51581,0.2996,1.04652,89.04
10.51994,0.2997,1.0465,89.07
10.52406,0.2998,1.04647,89.09
10.52819,0.2999,1.04644,89.12
10.53231,0.3,1.04642,89.14
10.53641,0.3001,1.04638,89.17
10.54051,0.3002,1.04636,89.19
10.54461,0.3003,1.04633,89.21
10.54871,0.3004,1.0463,89.24
10.5528,0.3005,1.04626,89.26
10.5569,0.3006,1.04624,89.29
10.56099,0.3007,1.04621,89.31
10.56508,0.3008,1.04618,89.34
10.56916,0.3009,1.04614,89.36
10.57325,0.301,1.04612,89.38
10.57733,0.3011,1.04609,89.41
10.58141,0.3012,1.04606,89.43
10.58549,0.3013,1.04602,89.46
10.58957,0.3014,1.046,89.48
10.59364,0.3015,1.04597,89.51
10.59772,0.3016,1.04594,89.53
10.60179,0.3017,1.0459,89.55
10.60586,0.3018,1.04588,89.58
10.60993,0.3019,1.04585,89.6
10.61399,0.302,1.04582,89.63
10.61806,0.3021,1.04579,89.65
10.62212,0.3022,1.04576,89.68
10.62618,0.3023,1.04573,89.7
10.63024,0.3024,1.0457,89.72
10.63429,0.3025,1.04567,89.75
10.63835,0.3026,1.04564,89.77
10.6424,0.3027,1.04561,89.8
10.64645,0.3028,1.04558,89.82
10.6505,0.3029,1.04555,89.85
10.65455,0.303,1.04552,89.87
10.65859,0.3031,1.04549,89.89
10.66263,0.3032,1.04546,89.92
10.66668,0.3033,1.04543,89.94
10.67071,0.3034,1.0454,89.97
10.67475,0.3035,1.04537,89.99
10.67879,0.3036,1.04534,90.02
10.68282,0.3037,1.04531,90.04
10.68685,0.3038,1.04528,90.06
10.69088,0.3039,1.04525,90.09
10.69491,0.304,1.04522,90.11
10.69894,0.3041,1.04519,90.14
10.70296,0.3042,1.04516,90.16
10.70698,0.3043,1.04513,90.19
10.71101,0.3044,1.0451,90.21
10.71502,0.3045,1.04507,90.23
10.71904,0.3046,1.04504,90.26
10.72306,0.3047,1.04501,90.28
10.72707,0.3048,1.04498,90.31
10.73108,0.3049,1.04495,90.33
10.73509,0.305,1.04492,90.35
10.7391,0.3051,1.04489,90.38
10.7431,0.3052,1.04486,90.4
10.74711,0.3053,1.04483,90.43
10.75111,0.3054,1.0448,90.45
10.75511,0.3055,1.04478,90.48
10.75911,0.3056,1.04474,90.5
10.7631,0.3057,1.04471,90.52
10.7671,0.3058,1.04468,90.55
10.77109,0.3059,1.04466,90.57
10.77508,0.306,1.04462,90.6
10.77907,0.3061,1.04459,90.62
10.78306,0.3062,1.04456,90.65
10.78704,0.3063,1.04454,90.67
10.79103,0.3064,1.0445,90.69
10.79501,0.3065,1.04447,90.72
10.79899,0.3066,1.04444,90.74
10.80297,0.3067,1.04442,90.77
10.80694,0.3068,1.04438,90.79
10.81092,0.3069,1.04435,90.81
10.81489,0.307,1.04432,90.84
10.81886,0.3071,1.0443,90.86
10.82283,0.3072,1.04426,90.89
10.8268,0.3073,1.04423,90.91
10.83076,0.3074,1.04421,90.94
10.83472,0.3075,1.04418,90.96
10.83869,0.3076,1.04414,90.98
10.84265,0.3077,1.04411,91.01
10.8466,0.3078,1.04409,91.03
10.85056,0.3079,1.04406,91.06
10.85451,0.308,1.04402,91.08
10.85847,0.3081,1.04399,91.11
10.86242,0.3082,1.04397,91.13
10.86637,0.3083,1.04394,91.15
10.87031,0.3084,1.0439,91.18
10.87426,0.3085,1.04387,91.2
10.8782,0.3086,1.04385,91.23
10.88214,0.3087,1.04382,91.25
10.88608,0.3088,1.04378,91.27
10.89002,0.3089,1.04375,91.3
10.89396,0.309,1.04373,91.32
10.89789,0.3091,1.0437,91.35
10.90183,0.3092,1.04366,91.37
10.90576,0.3093,1.04364,91.4
10.90969,0.3094,1.04361,91.42
10.91361,0.3095,1.04358,91.44
10.91754,0.3096,1.04354,91.47
10.92146,0.3097,1.04352,91.49
10.92538,0.3098,1.04349,91.52
10.9293,0.3099,1.04346,91.54
10.93322,0.31,1.04342,91.56
10.93714,0.3101,1.0434,91.59
10.94105,0.3102,1.04337,91.61
10.94497,0.3103,1.04334,91.64
10.94888,0.3104,1.0433,91.66
10.95279,0.3105,1.04328,91.69
10.95669,0.3106,1.04325,91.71
10.9606,0.3107,1.04322,91.73
10.9645,0.3108,1.04319,91.76
10.96841,0.3109,1.04316,91.78
10.97231,0.311,1.04313,91.81
10.97621,0.3111,1.0431,91.83
10.9801,0.3112,1.04307,91.85
10.984,0.3113,1.04304,91.88
10.98789,0.3114,1.04301,91.9
10.99178,0.3115,1.04298,91.93
10.99567,0.3116,1.04295,91.95
10.99956,0.3117,1.04292,91.98
