Altitude_km,Mach_0.053,Mach_0.058,Mach_0.064,Mach_0.068,Mach_0.073,Mach_0.078,Mach_0.083,Mach_0.088,Mach_0.093,Mach_0.098,Mach_0.103,Mach_0.108,Mach_0.113,Mach_0.118,Mach_0.123,Mach_0.128,Mach_0.133
2.0,,,932.7809058258115,998.2192666649742,1056.8511262561829,1091.2244868496061,1101.3829587041373,1087.4379432284768,1049.710964644823,986.6667222290132,893.1843921839795,766.4833042158943,602.0458937455171,390.8450607466996,112.93544849473483,,
2.125,,,914.2758021606253,980.7869171606596,1040.8300623106497,1076.7104495984242,1088.5056632136389,1076.350929835321,1040.5858419792946,979.7006210340214,888.6278384950131,764.6337634011738,603.2063988167865,395.3767318701873,121.34924912062479,,
2.25,,,895.5259862460557,963.1155798220398,1024.5643362141307,1061.9466983671255,1075.3742426817075,1064.9992775502676,1031.182949052963,972.4394299847172,883.7610394985481,762.4423740409513,603.9998269654557,399.53746933175603,129.36127397135715,,
2.375,,,876.5314913655777,945.1964659673249,1008.0531730195539,1046.9377784086253,1061.9854968028158,1053.3807902534957,1021.4974495711992,964.8847932172871,878.5793306563132,759.9051329123529,604.421156296283,403.26886945339766,136.89657831932732,,
2.5,,,857.2832309857702,927.0336875635387,991.2960254827494,1031.6770734167358,1048.339753274511,1041.4932525798793,1011.531339905582,957.0240980271942,873.0709624852732,757.030688886651,604.4661444647766,406.6163391992652,144.0161334647389,,
2.625,,,837.7812572630407,908.6138584185474,974.2845158553357,1016.1603955950516,1034.4318910774357,1029.335138089719,1001.2816762772154,948.8682726666589,867.2485610275121,753.8029499805657,604.1475870523623,409.5501594298107,150.6821292557347,,
2.75,,,818.016326644243,889.9411965168601,957.017969410954,1000.3867009145013,1020.2626887156509,1016.9044794376239,990.7449606190701,940.406171960075,861.1010094286148,750.241081661165,603.4446663504345,412.08840856754773,156.91961226546073,,
2.875,,,797.9885336166112,871.0065298559489,939.495937947999,984.3516885868073,1005.8263734852289,1004.1975677713572,979.9222377039359,931.6459207958274,854.6321786208714,746.3197244813105,602.3845489499299,414.2255265307747,162.74938817853376,,
3.0,,,,851.8097181433363,921.713899802445,968.0544744089796,991.1214887112199,991.2146663263468,968.8092384860452,922.5778481461298,847.8388119067076,742.0659591425083,600.9471216126456,415.976103416519,168.13673836901353,,
3.125,,,,832.3460819458815,903.6628347275889,951.4906715454667,976.1440454086235,977.9518924800686,957.4048987064923,913.2028775239546,840.7233746643535,737.4651275028141,599.1553824233213,417.31505998206217,173.07744453080954,,
3.25,,,,812.6108964300847,885.346639876117,934.6595651031278,960.8927398660517,964.4057580257688,945.7073943517103,903.5208831404727,833.2823071398011,732.5138548022851,596.9777840936085,418.2567605703848,177.59160294079356,,
3.375,,,,792.5994001991435,866.7561654696415,917.5527153651065,945.3665848061805,950.5763156639512,933.7146386703232,893.5291763161395,825.512643903535,727.2169106337371,594.4242195040385,418.79618766215617,181.69563639870785,,
3.5,,,,772.3116798849937,847.8910663360291,900.1692627429827,929.5582631379948,936.4604046063826,921.4242716841129,883.2268206208198,817.4157492607771,721.5704486419961,591.5131716599299,418.9447437909173,185.36008046240363,,
3.625,,,,751.7381463922113,828.746539307522,882.5086161861009,913.4699631267586,922.0544128267447,908.8333039933996,872.611091614916,808.9851117286992,715.577679800527,588.2176431393686,418.6817495353059,188.60116834279643,,
3.75,,,,730.8739713438235,809.3177059796117,864.5661368887556,897.0903606258939,907.3543178551765,895.9405875235727,861.6797698564399,800.2281442959863,709.2285785004763,584.554831920083,418.03241916428783,191.3935491217735,,
3.875,,,,,789.6044370255195,846.3326388389592,880.4254480027912,892.3612583380909,882.7434906131061,850.4316604197331,791.13528720677,702.5319081751018,580.5108133871418,416.976958870418,193.77133631429592,,
4.0,,,,,769.5970564786853,827.8119054870276,863.4671476640888,877.0686223819328,869.2388189466888,838.8636942573617,781.7092635852691,695.4784343634146,576.0996003057533,415.52424794503213,195.72725538657937,,
4.125,,,,,749.1812997488776,808.8675914842472,846.0690813535796,861.307349807432,855.2411553712138,826.7715567958451,771.7190851184293,687.8111355598799,571.0151071440173,413.3399563386081,196.8706364531438,,
4.25,,,,,728.4701962671202,789.6307573356548,828.3731875845685,845.2495054673225,840.9350070090852,814.3625566571434,761.3963878967743,679.7991755911669,565.5649439058998,410.7610504757911,197.5955461163128,,
4.375,,,,,707.4587386340238,770.0963407526879,810.3783801048098,828.8908024041639,826.3226474263865,801.6348798811507,750.7429156170053,671.4350781122268,559.7449587032179,407.80414811377295,197.92628339509588,,
4.5,,,,,686.1367798279375,750.2591943765678,792.0838823594577,812.2266575759261,811.3957108727639,788.5836933535054,739.7540392092571,662.7227980745527,553.5576119112125,404.44343545784614,197.82659904464094,,
4.625,,,,,664.5094454809023,730.1140992300366,773.4803137637941,795.2522220503361,796.1547682823013,775.2085398364779,728.4274203491177,653.6582709217068,546.9985394106466,400.6943807025573,197.30645003362906,,
4.75,,,,,642.5613980300454,709.6557773318304,754.5668293813314,777.9624093197151,780.5957237550845,761.5065151622268,716.7612650614399,644.2359347466706,540.0641113231002,396.55171881096476,196.36132396364155,,
4.875,,,,,620.2926977172001,688.8839640740744,735.338228883287,760.3559457766216,764.7109888284169,747.4722462002753,704.7526589641984,634.4595152313054,532.7557228936212,392.01102787796935,195.01010589720477,,
5.0,,,,,,667.7883789747966,715.7891994887823,742.4319130871716,748.505130880716,733.1031971593561,692.3986637543771,624.3217176682444,525.0696203754019,387.0755495434637,193.2349308541618,,
5.125,,,,,,628.365574726387,677.4457057501675,705.3145006461875,712.7845371426383,698.9924961178017,660.1741746716502,594.314057157444,497.69104449229235,362.86415264696143,173.02730197263122,,
5.25,,,,,,588.60832592624,638.7760150575348,667.869327776672,676.7300978471712,664.5386624512494,627.5982279554303,563.9428239028271,469.9313045278077,338.26204216535734,152.38687362664905,,
5.375,,,,,,548.5165374851872,599.7647643732644,630.0866354864704,640.3404975629703,629.7420716713582,594.6695200684917,533.2040524563638,441.7898054798975,313.2524532968753,131.32801752736486,,
5.5,,,,,,508.0795812463168,560.4214299158116,591.9700158452329,603.6068806344849,594.5983953110431,561.3831833801635,502.09568319068194,413.2648932295317,287.84231779710217,109.84505413831971,,
5.625,,,,,,467.29748735789485,520.7356540039564,553.5095583641489,566.5319009753653,559.1029319595461,527.7367271413789,470.61527271244927,384.34907937479693,262.02687819576227,87.94034733048125,,
5.75,,,,,,426.1650248019853,480.6966949723451,514.6996612151122,529.1021402942627,523.2540560319351,493.72596270098484,438.75954074526885,355.04494269763177,235.80219900343104,65.601678004331,,
5.875,,,,,,384.6714131635108,440.30955314388143,475.53962109635313,491.32046600593526,487.04340072906757,459.3487229065447,406.525308781155,325.3484273400227,209.16511704683376,42.831949134356364,,
6.0,,,,,,,399.55807683764215,436.02398184422077,453.1816195946908,450.4691311542281,424.6006491102355,373.9087100902932,295.25620807033897,182.12111828244315,19.632507633048817,,
6.125,,,,,,,358.97690663695425,396.74882862986055,415.3602218541255,414.28327078736584,390.3204455728271,341.85872486899825,265.8286975965025,155.84144002529888,,,
6.25,,,,,,,318.0056654866412,357.0840692264435,377.145246295918,377.6992436148098,355.6311341274445,309.3844947201587,235.96015048998174,129.09989341006553,,,
6.375,,,,,,,276.63931143857553,317.0245942955005,338.5315898066067,340.7081154341977,320.5286133791849,276.4821785397353,205.64849211737373,101.89589018110996,,,
6.5,,,,,,,234.86708613557062,276.5652488256683,299.5140352568094,303.30901610244337,285.00842749757135,243.15239080025526,174.89091621253783,74.22785657224404,,,
6.625,,,,,,,192.6895678889946,235.7008453531114,260.08727139573625,265.49691591368696,249.06580728715608,209.38922765171947,143.68529022313896,46.09290825413882,,,
6.75,,,,,,,150.09591888606565,194.42051133966334,220.25122916755754,227.2714021289073,212.7037532837512,175.18826710907524,112.0301757956604,17.488960680950413,,,
6.875,,,,,,,,152.73027646053856,180.0007996354982,188.6226391707337,175.90970328265826,140.5511673891515,79.92085893813532,,,,
7.0,,,,,,,,110.60769057496759,139.3197300603806,149.55022318363808,138.68252503847975,105.46727146163425,47.3530992514909,,,,
