Altitude_km,Mach_0.144,Mach_0.154,Mach_0.164,Mach_0.174,Mach_0.184,Mach_0.194,Mach_0.204,Mach_0.214,Mach_0.224,Mach_0.234,Mach_0.244,Mach_0.254,Mach_0.264,Mach_0.274,Mach_0.284,Mach_0.294,Mach_0.304,Mach_0.314,Mach_0.324,Mach_0.334,Mach_0.344,Mach_0.354,Mach_0.364,Mach_0.374,Mach_0.384,Mach_0.394,Mach_0.404,Mach_0.414,Mach_0.424,Mach_0.434,Mach_0.444,Mach_0.454,Mach_0.464,Mach_0.474,Mach_0.484,Mach_0.494,Mach_0.504,Mach_0.514,Mach_0.524,Mach_0.534,Mach_0.544,Mach_0.554,Mach_0.564,Mach_0.574,Mach_0.584,Mach_0.594,Mach_0.604,Mach_0.614,Mach_0.624,Mach_0.634,Mach_0.644,Mach_0.654,Mach_0.664,Mach_0.674,Mach_0.684,Mach_0.694,Mach_0.704,Mach_0.714,Mach_0.724,Mach_0.734,Mach_0.744,Mach_0.754,Mach_0.764,Mach_0.774,Mach_0.784,Mach_0.794
0.0,14447.6820610052,14308.149381614674,14169.575485961872,14031.51977127383,13893.982237550548,13756.962884792028,13620.461712998267,13484.478722169268,13349.013912305028,13214.067283405548,13079.63883547083,12945.879509228773,12814.18550641248,12684.896443659734,12558.012320970538,12433.533138344888,12311.458895782785,12191.78959328423,12074.52523084922,11959.665808477757,11847.211326169843,11736.803963012708,11625.133875563255,11511.395966767763,11395.590236626223,11277.716685138643,11157.77531230502,11035.766118125357,10911.689102599648,10785.544265727898,10657.331607510107,10527.959112694969,10405.825640207968,10292.974155733678,10189.404659272097,10095.11715082322,10010.111630387057,9934.388097963605,9867.946553552858,9810.786997154823,9762.909428769497,9723.370960817449,9683.449883188912,9641.02469883016,9596.095407741192,9548.662009922013,9498.724505372622,9446.282894093012,9391.337176083192,9333.887351343159,9273.933419872908,9211.853522400348,9151.145460658581,9092.660051285386,9036.397294280765,8982.357189644716,8930.539737377241,8880.944937478336,8833.572789948008,8788.423294786251,8745.496451993067,8704.938304780475,8668.09975285962,8635.30939345754,8606.567226574238,8581.873252209707
0.5,14036.53031179529,13898.330034498078,13761.408493893361,13625.575003081354,13490.82956206205,13357.172170835458,13224.602829401569,13093.12153776039,12962.728295911917,12833.423103856152,12705.2059615931,12578.146967522174,12452.894531838108,12329.606375939617,12208.282499826691,12088.922903499339,11971.527586957556,11856.096550201348,11742.629793230706,11631.127316045639,11521.589118646141,11413.784960368877,11305.585115077985,11196.471541280966,11086.444238977809,10975.503208168513,10863.648448853091,10750.879961031535,10637.197744703837,10522.601799870012,10407.092126530055,10291.32087026455,10181.320377693952,10078.557976374585,9983.033666306452,9894.747447489544,9813.699319923877,9739.889283609438,9673.31733854623,9613.983484734255,9561.887722173513,9516.317018043805,9470.675818758287,9423.359800471508,9374.368963183473,9323.703306894182,9271.362831603636,9217.347537311825,9161.657424018762,9104.292491724442,9045.252740428861,8984.86982147263,8926.211509756347,8870.02402079638,8816.307354592722,8765.061511145379,8716.286490454346,8669.982292519624,8626.148917341217,8584.786364919122,8545.89463525334,8509.544053120433,8476.385122703641,8446.576074750232,8420.116909260205,8397.007626233562
1.0,13625.378562585382,13488.510687381484,13353.241501824852,13219.630234888877,13087.676886573554,12957.381456878884,12828.74394580487,12701.764353351513,12576.442679518808,12452.778924306758,12330.773087715364,12210.414425815577,12091.60355726374,11974.316308219493,11858.552678682841,11744.312668653789,11631.596278132329,11520.403507118464,11410.734355612192,11302.588823613518,11195.96691112244,11090.765957725047,10986.03635459272,10881.547115794168,10777.298241329387,10673.289731198385,10569.521585401159,10465.993803937707,10362.70638680803,10259.659334012125,10156.852645550001,10054.682627834127,9956.815115179934,9864.141797015494,9776.662673340805,9694.377744155872,9617.287009460693,9545.390469255275,9478.688123539605,9417.179972313688,9360.866015577529,9309.263075270163,9257.901754327662,9205.69490211286,9152.642518625755,9098.744603866347,9044.001157834646,8988.412180530637,8931.977671954332,8874.697632105725,8816.572060984814,8757.88612054491,8701.277558854117,8647.387990307374,8596.21741490468,8547.765832646042,8502.033243531452,8459.019647560915,8418.72504473443,8381.149435051993,8346.29281851361,8314.149801460395,8284.670492547662,8257.842756042923,8233.666591946176,8212.142000257418
1.5,13214.226813375473,13078.691340264892,12945.074509756341,12813.685466696397,12684.524211085054,12557.590742922313,12432.885062208172,12310.407168942635,12190.157063125698,12072.13474475736,11956.340213837633,11842.68188410898,11730.312582689367,11619.02624049937,11508.822857538997,11399.702433808237,11291.6649693071,11184.710464035581,11078.838917993678,10974.050331181397,10870.344703598737,10767.746955081217,10666.487594107452,10566.62269030737,10468.152243680972,10371.076254228257,10275.394721949227,10181.107646843884,10088.21502891222,9996.716868154243,9906.61316456995,9818.044385403708,9732.309852665916,9649.725617656402,9570.291680375163,9494.008040822198,9420.874698997513,9350.891654901108,9284.058908532978,9220.376459893123,9159.844308981545,9102.209132496519,9045.127689897037,8988.030003754211,8930.916074068036,8873.785900838517,8816.63948406566,8759.47682374945,8702.297919889901,8645.102772487007,8587.891381540765,8530.90241961719,8476.343607951883,8424.751959818368,8376.127475216641,8330.470154146704,8287.77999660856,8248.057002602203,8211.30117212764,8177.512505184866,8146.691001773882,8118.755549800356,8092.955862391683,8069.109437335611,8047.216274632143,8027.276374281273
2.0,12803.075064165561,12668.871993148296,12536.907517687834,12407.740698503922,12281.371535596556,12157.800028965741,12037.026178611475,11919.049984533758,11803.871446732588,11691.490565207969,11581.9073399599,11474.949342402382,11369.021608114994,11263.73617277925,11159.093036395148,11055.09219896269,10951.73366048187,10849.0174209527,10746.943480375166,10645.511838749277,10544.722496075034,10444.727952437388,10346.938833622184,10251.698264820572,10159.006246032555,10068.86277725813,9981.267858497296,9896.221489750058,9813.72367101641,9733.774402296356,9656.373683589896,9581.406142973285,9507.804590151898,9435.309438297309,9363.92068740952,9293.638337488524,9224.462388534334,9156.392840546945,9089.42969352635,9023.572947472556,8958.82260238556,8895.155189722875,8832.35362546641,8770.365105395558,8709.189629510316,8648.827197810686,8589.277810296671,8530.541466968263,8472.618167825469,8415.50791286829,8359.210702096718,8303.918718689472,8251.409657049651,8202.11592932936,8156.037535528599,8113.174475647367,8073.526749685666,8037.094357643492,8003.87729952085,7973.8755753177375,7947.089185034154,7923.361298140317,7901.241232235703,7880.376118628303,7860.765957318113,7842.410748305129
2.5,12443.750330145782,12315.137229424507,12188.975865205417,12065.7076224819,11945.332501253946,11827.850501521558,11713.261623284734,11601.565866543478,11492.763231297784,11386.853717547656,11283.8373252931,11183.525827885105,11084.178128820471,10985.370718138953,10887.103595840555,10789.376761925274,10692.19021639311,10595.543959244065,10499.437990478134,10403.872310095321,10308.846918095625,10214.46620326486,10121.69576187175,10030.770468684372,9941.690323702722,9854.4553269268,9769.06547835661,9685.520777992147,9603.821225833415,9523.96682188041,9445.95756613314,9369.780952525738,9295.321299949022,9222.550469754815,9151.46846194311,9082.075276513911,9014.370913467219,8948.355372803037,8884.028654521353,8821.390758622181,8760.441685105512,8701.072081580689,8642.270438434094,8583.790712786731,8525.632904638598,8467.797013989704,8410.28304084005,8353.090985189623,8296.220847038436,8239.672626386488,8183.446323233768,8127.792957990114,8075.03446944643,8025.735653524826,7979.896510225306,7937.517039547866,7898.597241492511,7863.137116059232,7831.13666324804,7802.595883058927,7777.514775491896,7755.637370478643,7734.595944887351,7713.81456606433,7693.293234009585,7673.031948723112
3.0,12084.425596126006,11961.402465700714,11841.044212723005,11723.67454645988,11609.293466911337,11497.900974077373,11389.497067957993,11284.081748553197,11181.65501586298,11082.216869887347,10985.767310626296,10892.102313367825,10799.334649525947,10707.00526349866,10615.114155285963,10523.66132488786,10432.646772304348,10342.07049753543,10251.9325005811,10162.232781441364,10072.97134011622,9984.20445409233,9896.452690121316,9809.842672548173,9724.374401372886,9640.047876595472,9556.863098215923,9474.820066234239,9393.91878065042,9314.159241464467,9235.541448676384,9158.15576207819,9082.838009746149,9009.79150121232,8939.016236476702,8870.512215539296,8804.279438400104,8740.317905059128,8678.62761551636,8619.208569771807,8562.060767825464,8506.98897343851,8452.187251401776,8397.216320177902,8342.076179766882,8286.766830168724,8231.288271383428,8175.640503410986,8119.8235262514045,8063.837339904684,8007.681944370819,7951.667197290755,7898.659281843207,7849.355377720293,7803.755484922013,7761.859603448365,7723.667733299355,7689.179874474974,7658.396026975229,7631.3161908001175,7607.94036594964,7587.913442816974,7567.950657538996,7547.253013500359,7525.820510701058,7503.653149141096
3.5,11725.100862106228,11607.667701976925,11493.11256024059,11381.641470437859,11273.254432568727,11167.951446633191,11065.732512631253,10966.597630562916,10870.546800428176,10777.580022227034,10687.697295959495,10600.678798850546,10514.49117023142,10428.639808858363,10343.124714731372,10257.945887850447,10173.103328215586,10088.597035826797,10004.427010684067,9920.593252787407,9837.095762136814,9753.942704919802,9671.209618370882,9588.914876411969,9507.058479043055,9425.64042626414,9344.660718075234,9264.11935447633,9184.016335467424,9104.351661048524,9025.125331219626,8946.530571630645,8870.354719543275,8797.032532669826,8726.564011010296,8658.949154564682,8594.187963332992,8532.28043731522,8473.226576511366,8417.02638092143,8363.679850545417,8312.905865296327,8262.104064369458,8210.641927569073,8158.519454895166,8105.736646347742,8052.293501926804,7998.190021632346,7943.426205464371,7888.0020534228815,7831.917565507869,7775.541436591397,7722.284094239985,7672.975101915761,7627.61445961872,7586.202167348866,7548.738225106198,7515.2226328907145,7485.655390702419,7460.036498541308,7438.365956407382,7420.189515155302,7401.305370190643,7380.691460936386,7358.347787392532,7334.2743495590785
4.0,11365.776128086449,11253.932938253132,11145.180907758178,11039.60839441584,10937.215398226115,10838.001919189006,10741.967957304512,10649.113512572636,10559.438584993371,10472.943174566723,10389.627281292693,10309.255284333265,10229.647690936896,10150.274354218067,10071.13527417678,9992.230450813033,9913.559884126826,9835.12357411816,9756.921520787035,9678.953724133451,9601.220184157408,9523.680955747275,9445.96654662045,9367.987080275767,9289.74255671322,9211.232975932815,9132.458337934548,9053.41864271842,8974.113890284429,8894.544080632579,8814.709213762868,8734.905381183095,8657.871429340401,8584.27356412733,8514.111785543888,8447.386093590068,8384.096488265877,8324.24296957131,8267.82553750637,8214.844192071056,8165.298933265368,8118.822757154145,8072.020877337141,8024.067534960243,7974.962730023449,7924.706462526761,7873.2987324701835,7820.739539853706,7767.028884677339,7712.166766941078,7656.15318664492,7599.415675892038,7545.908906636764,7496.594826111227,7451.473434315427,7410.544731249365,7373.808716913042,7341.265391306455,7312.9147544296075,7288.756806282498,7268.791546865125,7252.465587493631,7234.660082842289,7214.129908372414,7190.875064084006,7164.895549977062
4.5,10859.984176868182,10760.942784627,10664.222176496072,10569.6419080723,10477.201979355694,10386.902390346235,10298.743141043937,10212.724231448796,10128.84566156081,10047.107431379982,9967.509540906312,9889.92197521473,9813.142096248343,9736.87737042576,9661.127797746969,9585.893378211977,9511.17411182078,9436.96999857338,9363.281038469775,9290.107231509966,9217.448577693956,9145.261364084643,9073.141246013864,9000.989869373154,8928.807234162501,8856.593340381918,8784.348188031396,8712.071777110941,8639.76410762055,8567.425179560221,8495.05499292996,8422.90984027742,8353.360427668464,8286.983413335329,8223.77879727801,8163.746579496505,8106.8867599908235,8053.199338760959,8002.6843158069105,7955.34169112868,7911.171464726272,7869.807594250817,7827.86418797533,7784.517650614871,7739.767982169436,7693.6151826390305,7646.059252023654,7597.100190323301,7546.737997537977,7494.972673667681,7441.804218712409,7387.623794217684,7336.049644479562,7287.961882975458,7243.360509705375,7202.245524669311,7164.616927867268,7130.474719299242,7099.818898965238,7072.649466865254,7048.966422999287,7028.390440443089,7007.412745147315,6985.179851532394,6961.6917595983305,6936.948469345118
