Altitude_km,Mach_perm,CL_perm,V_perm_ms
6.32305,0.2181,1.06834,68.72
6.3295,0.2182,1.0683,68.75
6.33595,0.2183,1.06828,68.77
6.34239,0.2184,1.06826,68.8
6.34882,0.2185,1.06822,68.83
6.35525,0.2186,1.0682,68.85
6.36168,0.2187,1.06817,68.88
6.3681,0.2188,1.06814,68.9
6.37452,0.2189,1.06812,68.93
6.38094,0.219,1.06809,68.95
6.38735,0.2191,1.06806,68.98
6.39375,0.2192,1.06804,69.01
6.40016,0.2193,1.06801,69.03
6.40655,0.2194,1.06798,69.06
6.41295,0.2195,1.06796,69.08
6.41934,0.2196,1.06793,69.11
6.42573,0.2197,1.0679,69.13
6.43211,0.2198,1.06788,69.16
6.43849,0.2199,1.06785,69.18
6.44486,0.22,1.06782,69.21
6.45123,0.2201,1.0678,69.24
6.4576,0.2202,1.06777,69.26
6.46396,0.2203,1.06774,69.29
6.47032,0.2204,1.06772,69.31
6.47667,0.2205,1.06769,69.34
6.48302,0.2206,1.06766,69.36
6.48937,0.2207,1.06764,69.39
6.49571,0.2208,1.06761,69.42
6.50205,0.2209,1.06758,69.44
6.50838,0.221,1.06756,69.47
6.51471,0.2211,1.06753,69.49
6.52103,0.2212,1.0675,69.52
6.52736,0.2213,1.06748,69.54
6.53367,0.2214,1.06745,69.57
6.53999,0.2215,1.06742,69.59
6.5463,0.2216,1.06739,69.62
6.5526,0.2217,1.06737,69.65
6.55891,0.2218,1.06734,69.67
6.5652,0.2219,1.06731,69.7
6.5715,0.222,1.06729,69.72
6.57779,0.2221,1.06726,69.75
6.58407,0.2222,1.06723,69.77
6.59035,0.2223,1.06721,69.8
6.59663,0.2224,1.06718,69.83
6.60291,0.2225,1.06715,69.85
6.60918,0.2226,1.06713,69.88
6.61544,0.2227,1.0671,69.9
6.62171,0.2228,1.06707,69.93
6.62796,0.2229,1.06705,69.95
6.63422,0.223,1.06702,69.98
6.64047,0.2231,1.06699,70.0
6.64671,0.2232,1.06697,70.03
6.65296,0.2233,1.06694,70.06
6.6592,0.2234,1.06691,70.08
6.66543,0.2235,1.06689,70.11
6.67166,0.2236,1.06686,70.13
6.67789,0.2237,1.06683,70.16
6.68411,0.2238,1.06681,70.18
6.69033,0.2239,1.06678,70.21
6.69655,0.224,1.06675,70.23
6.70276,0.2241,1.06673,70.26
6.70896,0.2242,1.0667,70.29
6.71517,0.2243,1.06667,70.31
6.72137,0.2244,1.06665,70.34
6.72756,0.2245,1.06662,70.36
6.73376,0.2246,1.06659,70.39
6.73994,0.2247,1.06657,70.41
6.74613,0.2248,1.06654,70.44
6.75231,0.2249,1.06651,70.46
6.75849,0.225,1.06649,70.49
6.76466,0.2251,1.06646,70.52
6.77083,0.2252,1.06643,70.54
6.77699,0.2253,1.06641,70.57
6.78315,0.2254,1.06638,70.59
6.78931,0.2255,1.06635,70.62
6.79547,0.2256,1.06633,70.64
6.80161,0.2257,1.0663,70.67
6.80776,0.2258,1.06627,70.69
6.8139,0.2259,1.06625,70.72
6.82004,0.226,1.06622,70.74
6.82618,0.2261,1.06619,70.77
6.83231,0.2262,1.06617,70.8
6.83843,0.2263,1.06614,70.82
6.84456,0.2264,1.06611,70.85
6.85068,0.2265,1.06609,70.87
6.85679,0.2266,1.06606,70.9
6.8629,0.2267,1.06603,70.92
6.86901,0.2268,1.06601,70.95
6.87512,0.2269,1.06598,70.97
6.88122,0.227,1.06595,71.0
6.88731,0.2271,1.06593,71.03
6.89341,0.2272,1.0659,71.05
6.8995,0.2273,1.06587,71.08
6.90558,0.2274,1.06584,71.1
6.91166,0.2275,1.06582,71.13
6.91774,0.2276,1.06579,71.15
6.92382,0.2277,1.06576,71.18
6.92989,0.2278,1.06574,71.2
6.93595,0.2279,1.06571,71.23
6.94202,0.228,1.06568,71.25
6.94807,0.2281,1.06566,71.28
6.95413,0.2282,1.06563,71.31
6.96018,0.2283,1.0656,71.33
6.96623,0.2284,1.06558,71.36
6.97227,0.2285,1.06555,71.38
6.97832,0.2286,1.06552,71.41
6.98435,0.2287,1.0655,71.43
6.99039,0.2288,1.06547,71.46
6.99642,0.2289,1.06544,71.48
7.00244,0.229,1.06542,71.51
7.00846,0.2291,1.06539,71.54
7.01448,0.2292,1.06536,71.56
7.0205,0.2293,1.06534,71.59
7.02651,0.2294,1.06531,71.61
7.03252,0.2295,1.06528,71.64
7.03852,0.2296,1.06526,71.66
7.04452,0.2297,1.06523,71.69
7.05052,0.2298,1.0652,71.71
7.05651,0.2299,1.06518,71.74
7.0625,0.23,1.06515,71.76
7.06849,0.2301,1.06512,71.79
7.07447,0.2302,1.0651,71.81
7.08045,0.2303,1.06506,71.84
7.08642,0.2304,1.06504,71.87
7.09239,0.2305,1.06502,71.89
7.09836,0.2306,1.06498,71.92
7.10432,0.2307,1.06496,71.94
7.11028,0.2308,1.06494,71.97
7.11624,0.2309,1.0649,71.99
7.12219,0.231,1.06488,72.02
7.12814,0.2311,1.06486,72.04
7.13409,0.2312,1.06482,72.07
7.14003,0.2313,1.0648,72.09
7.14597,0.2314,1.06478,72.12
7.1519,0.2315,1.06474,72.15
7.15784,0.2316,1.06472,72.17
7.16376,0.2317,1.0647,72.2
7.16969,0.2318,1.06466,72.22
7.17561,0.2319,1.06464,72.25
7.18153,0.232,1.06462,72.27
7.18744,0.2321,1.06458,72.3
7.19335,0.2322,1.06456,72.32
7.19926,0.2323,1.06454,72.35
7.20516,0.2324,1.0645,72.37
7.21106,0.2325,1.06448,72.4
7.21695,0.2326,1.06446,72.42
7.22285,0.2327,1.06442,72.45
7.22873,0.2328,1.0644,72.48
7.23462,0.2329,1.06437,72.5
7.2405,0.233,1.06434,72.53
7.24638,0.2331,1.06432,72.55
7.25225,0.2332,1.06429,72.58
7.25812,0.2333,1.06426,72.6
7.26399,0.2334,1.06424,72.63
7.26986,0.2335,1.06421,72.65
7.27572,0.2336,1.06418,72.68
7.28157,0.2337,1.06416,72.7
7.28743,0.2338,1.06413,72.73
7.29328,0.2339,1.0641,72.75
7.29912,0.234,1.06408,72.78
7.30496,0.2341,1.06405,72.81
7.3108,0.2342,1.06402,72.83
7.31664,0.2343,1.064,72.86
7.32247,0.2344,1.06397,72.88
7.3283,0.2345,1.06394,72.91
7.33413,0.2346,1.06392,72.93
7.33995,0.2347,1.06389,72.96
7.34577,0.2348,1.06386,72.98
7.35158,0.2349,1.06384,73.01
7.35739,0.235,1.06381,73.03
7.3632,0.2351,1.06378,73.06
7.36901,0.2352,1.06376,73.08
7.37481,0.2353,1.06373,73.11
7.3806,0.2354,1.0637,73.13
7.3864,0.2355,1.06368,73.16
7.39219,0.2356,1.06365,73.19
7.39798,0.2357,1.06362,73.21
7.40376,0.2358,1.06359,73.24
7.40954,0.2359,1.06357,73.26
7.41532,0.236,1.06354,73.29
7.42109,0.2361,1.06351,73.31
7.42686,0.2362,1.06349,73.34
7.43263,0.2363,1.06346,73.36
7.43839,0.2364,1.06343,73.39
7.44415,0.2365,1.06341,73.41
7.44991,0.2366,1.06338,73.44
7.45566,0.2367,1.06335,73.46
7.46141,0.2368,1.06333,73.49
7.46716,0.2369,1.0633,73.51
7.4729,0.237,1.06327,73.54
7.47864,0.2371,1.06325,73.57
7.48438,0.2372,1.06322,73.59
7.49011,0.2373,1.06319,73.62
7.49584,0.2374,1.06317,73.64
7.50156,0.2375,1.06314,73.67
7.50729,0.2376,1.06311,73.69
7.51301,0.2377,1.06309,73.72
7.51872,0.2378,1.06306,73.74
7.52443,0.2379,1.06303,73.77
7.53014,0.238,1.06301,73.79
7.53585,0.2381,1.06298,73.82
7.54155,0.2382,1.06295,73.84
7.54725,0.2383,1.06293,73.87
7.55294,0.2384,1.0629,73.89
7.55864,0.2385,1.06287,73.92
7.56433,0.2386,1.06285,73.94
7.57001,0.2387,1.06282,73.97
7.57569,0.2388,1.06279,73.99
7.58137,0.2389,1.06277,74.02
7.58705,0.239,1.06274,74.05
7.59272,0.2391,1.06271,74.07
7.59839,0.2392,1.06269,74.1
7.60406,0.2393,1.06266,74.12
7.60972,0.2394,1.06263,74.15
7.61538,0.2395,1.06261,74.17
7.62103,0.2396,1.06258,74.2
7.62668,0.2397,1.06255,74.22
7.63233,0.2398,1.06253,74.25
7.63798,0.2399,1.0625,74.27
7.64362,0.24,1.06247,74.3
7.64926,0.2401,1.06245,74.32
7.6549,0.2402,1.06242,74.35
7.66053,0.2403,1.06239,74.37
7.66616,0.2404,1.06237,74.4
7.67178,0.2405,1.06234,74.42
7.67741,0.2406,1.06231,74.45
7.68303,0.2407,1.06229,74.47
7.68864,0.2408,1.06226,74.5
7.69426,0.2409,1.06223,74.53
7.69987,0.241,1.06221,74.55
7.70547,0.2411,1.06218,74.58
7.71107,0.2412,1.06215,74.6
7.71667,0.2413,1.06213,74.63
7.72227,0.2414,1.0621,74.65
7.72786,0.2415,1.06207,74.68
7.73345,0.2416,1.06204,74.7
7.73904,0.2417,1.06202,74.73
7.74463,0.2418,1.06199,74.75
7.75021,0.2419,1.06196,74.78
7.75578,0.242,1.06194,74.8
7.76136,0.2421,1.06191,74.83
7.76693,0.2422,1.06188,74.85
7.7725,0.2423,1.06186,74.88
7.77806,0.2424,1.06183,74.9
7.78362,0.2425,1.0618,74.93
7.78918,0.2426,1.06178,74.95
7.79473,0.2427,1.06175,74.98
7.80028,0.2428,1.06172,75.0
7.80583,0.2429,1.0617,75.03
7.81138,0.243,1.06167,75.05
7.81692,0.2431,1.06164,75.08
7.82246,0.2432,1.06162,75.1
7.82799,0.2433,1.06159,75.13
7.83353,0.2434,1.06156,75.16
7.83905,0.2435,1.06154,75.18
7.84458,0.2436,1.06151,75.21
7.8501,0.2437,1.06148,75.23
7.85562,0.2438,1.06146,75.26
7.86114,0.2439,1.06143,75.28
7.86665,0.244,1.0614,75.31
7.87216,0.2441,1.06138,75.33
7.87767,0.2442,1.06135,75.36
7.88317,0.2443,1.06132,75.38
7.88867,0.2444,1.0613,75.41
7.89417,0.2445,1.06126,75.43
7.89966,0.2446,1.06124,75.46
7.90516,0.2447,1.06122,75.48
7.91064,0.2448,1.06118,75.51
7.91613,0.2449,1.06116,75.53
7.92161,0.245,1.06114,75.56
7.92709,0.2451,1.0611,75.58
7.93256,0.2452,1.06108,75.61
7.93804,0.2453,1.06106,75.63
7.9435,0.2454,1.06102,75.66
7.94897,0.2455,1.061,75.68
7.95443,0.2456,1.06098,75.71
7.95989,0.2457,1.06094,75.73
7.96535,0.2458,1.06092,75.76
7.9708,0.2459,1.0609,75.78
7.97625,0.246,1.06086,75.81
7.9817,0.2461,1.06084,75.83
7.98714,0.2462,1.06082,75.86
7.99259,0.2463,1.06078,75.88
7.99802,0.2464,1.06076,75.91
8.00346,0.2465,1.06074,75.94
8.00889,0.2466,1.0607,75.96
8.01432,0.2467,1.06068,75.99
8.01974,0.2468,1.06066,76.01
8.02517,0.2469,1.06062,76.04
8.03059,0.247,1.0606,76.06
8.036,0.2471,1.06058,76.09
8.04142,0.2472,1.06054,76.11
8.04683,0.2473,1.06052,76.14
8.05223,0.2474,1.06049,76.16
8.05764,0.2475,1.06046,76.19
8.06304,0.2476,1.06044,76.21
8.06844,0.2477,1.06041,76.24
8.07383,0.2478,1.06038,76.26
8.07922,0.2479,1.06036,76.29
8.08461,0.248,1.06033,76.31
8.09,0.2481,1.0603,76.34
8.09538,0.2482,1.06028,76.36
8.10076,0.2483,1.06025,76.39
8.10614,0.2484,1.06022,76.41
8.11151,0.2485,1.0602,76.44
8.11688,0.2486,1.06017,76.46
8.12225,0.2487,1.06014,76.49
8.12761,0.2488,1.06012,76.51
8.13297,0.2489,1.06009,76.54
8.13833,0.249,1.06006,76.56
8.14369,0.2491,1.06004,76.59
8.14904,0.2492,1.06001,76.61
8.15439,0.2493,1.05998,76.64
8.15974,0.2494,1.05996,76.66
8.16508,0.2495,1.05993,76.69
8.17042,0.2496,1.0599,76.71
8.17576,0.2497,1.05988,76.74
8.18109,0.2498,1.05985,76.76
8.18642,0.2499,1.05982,76.79
8.19175,0.25,1.0598,76.81
8.19708,0.2501,1.05977,76.84
8.2024,0.2502,1.05974,76.86
8.20772,0.2503,1.05971,76.89
8.21304,0.2504,1.05969,76.91
8.21835,0.2505,1.05966,76.94
8.22366,0.2506,1.05963,76.96
8.22897,0.2507,1.05961,76.99
8.23427,0.2508,1.05958,77.01
8.23957,0.2509,1.05955,77.04
8.24487,0.251,1.05953,77.06
8.25017,0.2511,1.0595,77.09
8.25546,0.2512,1.05947,77.11
8.26075,0.2513,1.05945,77.14
8.26604,0.2514,1.05942,77.16
8.27132,0.2515,1.05939,77.19
8.2766,0.2516,1.05937,77.21
8.28188,0.2517,1.05934,77.24
8.28715,0.2518,1.05931,77.26
8.29243,0.2519,1.05929,77.29
8.2977,0.252,1.05926,77.31
8.30296,0.2521,1.05923,77.34
8.30823,0.2522,1.05921,77.36
8.31349,0.2523,1.05918,77.39
8.31874,0.2524,1.05915,77.41
8.324,0.2525,1.05913,77.44
8.32925,0.2526,1.0591,77.46
8.3345,0.2527,1.05907,77.49
8.33974,0.2528,1.05905,77.51
8.34499,0.2529,1.05902,77.54
8.35023,0.253,1.05899,77.56
8.35546,0.2531,1.05897,77.59
8.3607,0.2532,1.05894,77.61
8.36593,0.2533,1.05891,77.64
8.37116,0.2534,1.05889,77.66
8.37638,0.2535,1.05886,77.69
8.3816,0.2536,1.05883,77.71
8.38682,0.2537,1.05881,77.74
8.39204,0.2538,1.05878,77.76
8.39725,0.2539,1.05875,77.79
8.40247,0.254,1.05873,77.81
8.40767,0.2541,1.0587,77.84
8.41288,0.2542,1.05867,77.86
8.41808,0.2543,1.05865,77.89
8.42328,0.2544,1.05862,77.91
8.42848,0.2545,1.05859,77.94
8.43367,0.2546,1.05857,77.96
8.43886,0.2547,1.05854,77.99
8.44405,0.2548,1.05851,78.01
8.44924,0.2549,1.05849,78.04
8.45442,0.255,1.05846,78.06
8.4596,0.2551,1.05843,78.09
8.46477,0.2552,1.05841,78.11
8.46995,0.2553,1.05838,78.14
8.47512,0.2554,1.05835,78.16
8.48029,0.2555,1.05833,78.19
8.48545,0.2556,1.0583,78.21
8.49061,0.2557,1.05827,78.24
8.49577,0.2558,1.05824,78.26
8.50093,0.2559,1.05822,78.29
8.50608,0.256,1.05819,78.31
8.51124,0.2561,1.05816,78.34
8.51638,0.2562,1.05814,78.36
8.52153,0.2563,1.05811,78.39
8.52667,0.2564,1.05808,78.41
8.53181,0.2565,1.05806,78.44
8.53695,0.2566,1.05803,78.46
8.54208,0.2567,1.058,78.49
8.54721,0.2568,1.05798,78.51
8.55234,0.2569,1.05795,78.54
8.55747,0.257,1.05792,78.56
8.56259,0.2571,1.0579,78.59
8.56771,0.2572,1.05787,78.61
8.57283,0.2573,1.05784,78.64
8.57794,0.2574,1.05782,78.66
8.58306,0.2575,1.05779,78.69
8.58816,0.2576,1.05776,78.71
8.59327,0.2577,1.05774,78.74
8.59837,0.2578,1.05771,78.76
8.60348,0.2579,1.05768,78.79
8.60857,0.258,1.05766,78.81
8.61367,0.2581,1.05763,78.84
8.61876,0.2582,1.0576,78.86
8.62385,0.2583,1.05758,78.89
8.62894,0.2584,1.05755,78.91
8.63402,0.2585,1.05752,78.94
8.6391,0.2586,1.0575,78.96
8.64418,0.2587,1.05746,78.99
8.64926,0.2588,1.05744,79.01
8.65433,0.2589,1.05742,79.04
8.6594,0.259,1.05738,79.06
8.66447,0.2591,1.05736,79.09
8.66953,0.2592,1.05734,79.11
8.67459,0.2593,1.0573,79.14
8.67965,0.2594,1.05728,79.16
8.68471,0.2595,1.05726,79.19
8.68976,0.2596,1.05722,79.21
8.69482,0.2597,1.0572,79.24
8.69986,0.2598,1.05718,79.26
8.70491,0.2599,1.05714,79.29
8.70995,0.26,1.05712,79.31
8.71499,0.2601,1.0571,79.34
8.72003,0.2602,1.05706,79.36
8.72506,0.2603,1.05704,79.39
8.7301,0.2604,1.05702,79.41
8.73513,0.2605,1.05698,79.44
8.74015,0.2606,1.05696,79.46
8.74518,0.2607,1.05694,79.49
8.7502,0.2608,1.0569,79.51
8.75522,0.2609,1.05688,79.54
8.76023,0.261,1.05686,79.56
8.76525,0.2611,1.05682,79.58
8.77026,0.2612,1.0568,79.61
8.77526,0.2613,1.05678,79.63
8.78027,0.2614,1.05674,79.66
8.78527,0.2615,1.05672,79.68
8.79027,0.2616,1.05669,79.71
8.79527,0.2617,1.05666,79.73
8.80026,0.2618,1.05664,79.76
8.80525,0.2619,1.05661,79.78
8.81024,0.262,1.05658,79.81
8.81523,0.2621,1.05656,79.83
8.82021,0.2622,1.05653,79.86
8.82519,0.2623,1.0565,79.88
8.83017,0.2624,1.05648,79.91
8.83515,0.2625,1.05645,79.93
8.84012,0.2626,1.05642,79.96
8.84509,0.2627,1.0564,79.98
8.85006,0.2628,1.05637,80.01
8.85502,0.2629,1.05634,80.03
8.85998,0.263,1.05632,80.06
8.86494,0.2631,1.05629,80.08
8.8699,0.2632,1.05626,80.11
8.87486,0.2633,1.05624,80.13
8.87981,0.2634,1.05621,80.16
8.88476,0.2635,1.05618,80.18
8.8897,0.2636,1.05616,80.21
8.89465,0.2637,1.05613,80.23
8.89959,0.2638,1.0561,80.26
8.90453,0.2639,1.05608,80.28
8.90946,0.264,1.05605,80.31
8.9144,0.2641,1.05602,80.33
8.91933,0.2642,1.056,80.36
8.92425,0.2643,1.05597,80.38
8.92918,0.2644,1.05594,80.4
8.9341,0.2645,1.05591,80.43
8.93902,0.2646,1.05589,80.45
8.94394,0.2647,1.05586,80.48
8.94886,0.2648,1.05583,80.5
8.95377,0.2649,1.05581,80.53
8.95868,0.265,1.05578,80.55
8.96358,0.2651,1.05575,80.58
8.96849,0.2652,1.05573,80.6
8.97339,0.2653,1.0557,80.63
8.97829,0.2654,1.05567,80.65
8.98319,0.2655,1.05565,80.68
8.98808,0.2656,1.05562,80.7
8.99297,0.2657,1.05559,80.73
8.99786,0.2658,1.05557,80.75
