Altitude_km,Mach_0.053,Mach_0.058,Mach_0.064,Mach_0.068,Mach_0.073,Mach_0.078,Mach_0.083,Mach_0.088,Mach_0.093,Mach_0.098,Mach_0.103,Mach_0.108,Mach_0.113,Mach_0.118,Mach_0.123,Mach_0.128,Mach_0.133
3.125,,,,1127.9095105431657,1127.0111784136575,1141.6240738826152,1170.76009911014,1213.7214890724547,1270.019537772124,1339.316763616697,1423.954249015584,1523.9769039579674,1638.0050720862,1766.203262692594,1908.7666911674291,2065.906376265691,2237.8780859798217
3.25,,,,1136.0980879403544,1133.3139792832696,1146.0162515933414,1173.1928898388346,1214.1183682982862,1268.286775491207,1335.3479594925702,1417.582504702818,1515.0258341189488,1626.3056040513165,1751.5724726418152,1891.0210325560336,2044.8268043537198,2213.2595143337935
3.375,,,,1144.5758079159448,1139.9062986725658,1150.7019910161466,1175.9208983224653,1214.821678450119,1266.8752732294333,1331.7177432359726,1411.571614556684,1506.4568413989093,1615.0224854676262,1737.3887950841674,1873.735449789523,2024.2721526035416,2189.2169753576727
3.5,,,,1153.34225349815,1146.7880919274444,1155.6816997124758,1178.9511228153517,1215.8341082750578,1265.7868870323086,1328.4265147565557,1405.9196324989384,1498.2728443312908,1604.1369589989206,1723.6401346979646,1856.9376162437977,2004.218990042455,2165.7188825872713
3.625,,,,1162.4067763376397,1153.9638347055186,1160.9555138134951,1182.2807470533196,1217.1588135192776,1265.0241206986552,1325.4762671813999,1400.6319815102336,1490.4700298432715,1593.6742247272018,1710.345556885098,1840.6105917450652,1984.700100054255,2142.7724230727163
3.75,,,,1171.773928014039,1161.438083522431,1166.5277034862793,1185.9209089892959,1218.7993735650864,1264.5872890278492,1322.8684848599107,1395.7012281207128,1483.0571749226747,1583.6168479208573,1697.479674887454,1824.7778860032136,1965.6925836933028,2120.415472803794
3.875,,,,,1169.2105835278983,1172.4071831234912,1189.8648783213291,1220.753921179613,1264.4785416217642,1320.6040814362823,1391.1355837308952,1476.025272560092,1573.9773260298548,1685.060670665451,1809.405317997931,1947.1775909698138,2098.5568492808734
4.0,,,,,1177.290763012244,1178.5896373833682,1194.120448401065,1223.0287795414415,1264.700605998995,1318.6849523420049,1386.9320711335292,1469.382310415998,1564.7414745317094,1673.0790465381551,1794.4989511972642,1929.1846032561918,2077.2960409971047
4.125,,,,,1185.6833567132894,1185.0841399272301,1198.6879552702821,1225.6280783501318,1265.2546302722794,1317.112872411966,1383.0932242558147,1463.1256070907475,1555.9209092145459,1661.538642294283,1780.0794403027078,1911.6950005128622,2056.548338480824
4.25,,,,,1194.3880624474116,1191.8907150567723,1203.5759015046142,1228.549382880875,1266.1460001322434,1315.8892976461925,1379.6220579768235,1457.2538218364443,1547.5109105842557,1650.4424567602393,1766.1333486390174,1894.7137617657254,2036.349708306999
4.375,,,,,1203.4094976383628,1199.0139822074148,1208.7847610497156,1231.7964313341718,1267.3712639642642,1315.0151631727797,1376.5167505353495,1451.7729660702812,1539.5144062004786,1639.773611856811,1752.6362034710157,1878.2258664067222,2016.7044739309151
4.5,,,,,1212.757499554219,1206.458653004251,1214.314696081643,1235.3732711074329,1268.9386089004527,1314.4951857177045,1373.7806719840867,1446.6787488624982,1531.928181718967,1629.5554620937635,1739.6214469569788,1862.255301878453,1997.5921579530705
4.625,,,,,1222.4264141052606,1214.2295169978402,1220.1747359780102,1239.284226564843,1270.846488732599,1314.3284674543422,1371.415194628903,1441.9741656257552,1524.7553983254884,1619.7723184975905,1727.0782963078548,1846.7871070961842,1979.0186640275351
4.75,,,,,1232.4313541915324,1222.3314283562886,1226.3651230646703,1243.5338689390157,1273.0984360776258,1314.5173094317963,1369.4217927387776,1437.6633080766123,1517.9984814960512,1610.428121498724,1715.0097812765353,1831.8093978859397,1960.9887128172047
4.875,,,,,1242.771813155113,1230.7641294023958,1232.89058986021,1248.1227927310429,1275.7017027127913,1315.066761240639,1367.802116049393,1433.7425734252945,1511.6553255033702,1601.5259670491653,1703.396961657792,1817.3430103748165,1943.4857769999287
5.0,,,,,,1239.537588175479,1239.7559878058762,1253.0512378947005,1278.6505361256063,1315.9785249060183,1366.5588117017858,1430.2174002996694,1505.7285006736374,1593.0618899377082,1692.255552844443,1803.3759369463164,1926.515782060355
5.125,,,,,,1248.6514850456308,1246.9612815478697,1258.328040501434,1281.9558166680358,1317.251163972737,1365.692730080053,1427.0871256161197,1500.2170063806823,1585.0449128701355,1681.579167250364,1789.8988817558056,1910.0834731288037
5.25,,,,,,1258.1159961616074,1254.5112296107875,1263.9535622632252,1285.6185344663347,1318.8933388506573,1365.2075620470591,1424.353730145098,1495.1234467302152,1577.4605422813122,1671.3801500294144,1776.9173049694612,1894.1755924298195
5.375,,,,,,1267.9307091551532,1262.42102347281,1269.9372498752628,1289.6392626286215,1320.903585396268,1365.1033599091227,1422.019734197462,1490.4477592801181,1570.3230484775047,1661.6441544900995,1764.4470287875185,1878.7977846513718
5.5,,,,,,1278.1059593733078,1270.680332875259,1276.2746787865108,1294.0265584771819,1323.2856845368194,1365.3847426111156,1420.0865777076833,1486.1909524457528,1563.625434948951,1652.3754515862083,1752.4571275861265,1863.9694415373979
5.625,,,,,,1288.6412160861305,1279.2992151403614,1282.9754575638588,1298.7768170688603,1326.0437974577123,1366.0532945990096,1418.5556821314533,1482.358363799207,1557.3711907418467,1643.571005976538,1740.9745065819852,1849.6492437916268
5.75,,,,,,1299.5413192394146,1288.2881163280376,1290.0447155739591,1303.9033894402182,1329.1787454036064,1367.1126375014958,1417.4301388311083,1478.9477923292368,1551.5629902798646,1635.240913205099,1729.991566538875,1835.8712585244825
5.875,,,,,,1310.8167676199384,1297.6413312165403,1297.4825124824272,1309.4024669577766,1332.698636095871,1368.5640442271833,1416.7121189427019,1475.9621669091878,1546.20274654186,1627.381618420301,1719.5028221486727,1822.612527848696
6.0,,,,,,,1307.3748607080845,1305.2938411959917,1315.278811742626,1336.6045101851769,1370.4113187009948,1416.4048993045571,1473.403694025296,1541.2855546455544,1619.991130523446,1709.5123661954285,1809.8786766815206
6.125,,,,,,,1317.4883754687905,1313.4891427363186,1321.5373568926368,1340.896943758098,1372.6586834612917,1416.5082959012884,1471.2743182173579,1536.8192001498296,1613.0729038963116,1700.0163463033566,1797.6741775152577
6.25,,,,,,,1327.9869733545536,1322.0683867983078,1328.183182912248,1345.5804674521848,1375.3072423618319,1417.027292820382,1469.5759940717544,1532.8036392494628,1606.629519688573,1691.025246284109,1785.9927590607876
6.375,,,,,,,1338.8757488520105,1331.0367602549034,1335.2214957924612,1350.6644051079684,1378.3612910552042,1417.965956667441,1468.311120964798,1529.2398657263018,1600.656827152768,1682.5290156005847,1774.848028545022
6.5,,,,,,,1350.165628512572,1340.399490065603,1342.6576066383234,1356.149504119856,1381.8254600098012,1419.3231645516032,1467.482794110815,1526.1298127091404,1595.1613170715273,1674.5318466058775,1764.2250785765752
6.625,,,,,,,1361.8559546994936,1350.161830728055,1350.4969127507443,1362.0409174607214,1385.7046753216723,1421.1054157952453,1467.0929847170455,1523.4761764346786,1590.1426850498037,1667.0324978492317,1754.1287629353726
6.75,,,,,,,1373.9577212734027,1360.3348577752604,1358.7393867690528,1368.338954111809,1389.9955445313326,1423.3173239198743,1467.1430003142061,1521.2808878112467,1585.6017601242722,1660.0388581691755,1744.562836691328
6.875,,,,,,,,1370.9123149831576,1367.3902294381971,1375.0537826794534,1394.7113276551115,1425.956766442876,1467.638229027092,1519.5459988587484,1581.5414336248284,1653.5456705830436,1735.523988490189
7.0,,,,,,,,1381.9171144132072,1376.466104678543,1382.1856986370756,1399.8530212503504,1429.0352337412965,1468.583125398951,1518.2755102828562,1577.9631625772022,1647.5567402372558,1727.0105651228625
