Altitude_km,Mach_0.053,Mach_0.058,Mach_0.064,Mach_0.068,Mach_0.073,Mach_0.078,Mach_0.083,Mach_0.088,Mach_0.093,Mach_0.098,Mach_0.103,Mach_0.108,Mach_0.113,Mach_0.118,Mach_0.123,Mach_0.128,Mach_0.133
0.0,,17.935881734363136,19.521574755741597,20.243572074984165,20.77407043591013,20.928342766354152,20.7662405204476,20.356200765414616,19.764954189822113,19.05173126712704,18.225772826497984,17.338178359114046,16.444401870965155,15.565911510558754,14.716643780416206,13.905429703118331,13.136844221029897
0.125,,17.797170732673,19.414206388856467,20.163519070409407,20.731874529336878,20.924569491662123,20.798462736937385,20.420036287412085,19.855189580410336,19.16272550097397,18.352416287605543,17.475389053551766,16.5883147255303,15.713518648532903,14.865251381163187,14.053183291635941,13.283102266428559
0.25,,17.656531525523054,19.3037588608799,20.07978382892381,20.685513890774587,20.916565733887296,20.826761443426644,20.480460502948496,19.942454715772747,19.271630869236862,18.477216090800646,17.611590884013015,16.731693606621032,15.8609270259844,15.014258830820328,14.201868346965478,13.429853553159617
0.375,,17.514087789346565,19.19033285941911,19.992378306464914,20.634999910934848,20.904302680789247,20.850956514176058,20.537167705567473,20.026748345006062,19.378097001437347,18.6004935475764,17.746637640254292,16.874717868136138,16.008370600686337,15.163935240800285,14.351375211998596,13.5774636064666
0.5,,17.369745416298134,19.073893739071163,19.901374981383725,20.58039218645915,20.88774656047153,20.87101978745912,20.59022022085985,20.10792393718039,19.481978799580908,18.722077254527395,17.880648683787683,17.017235476192525,16.15605803980284,15.313394534714988,14.501185490708965,13.726276860164429
0.625,,17.223777982399678,18.95447647767695,19.806792094073575,20.52160790883914,20.866870152097448,20.886911678321635,20.639496979953623,20.185841809802174,19.583467380193003,18.84145675625484,18.013112969381524,17.158534399963784,16.30239886917026,15.462698093151896,14.650878360413758,13.87446822373393
0.75,,17.07616815862479,18.832261359671,19.708712048245708,20.458758334757125,20.841654907937865,20.898559526590187,20.68495157161374,20.26048095122996,19.682068348998047,18.959029356310364,18.14446596481011,17.299022559291906,16.448697103305417,15.611910101993542,14.801044470982388,14.023641184209866
0.875,,16.926973917514307,18.707291753418886,19.607095226881224,20.391847342247797,20.812074699243492,20.905919071934804,20.72634452282349,20.331696534170256,19.777955605770323,19.07441420853041,18.27404076784195,17.43855027152276,16.594799078280417,15.761273314995424,14.951570109583054,14.173686390644512
1.0,,16.776326576993164,18.57961309125756,19.5020958079454,20.320828820928067,20.778120955629838,20.908911463621248,20.763708040183083,20.399253267300214,19.87096367320072,19.187454087315217,18.402172982345224,17.57724692467675,16.74023425407218,15.910652966227694,15.102340742906867,14.32449314947369
1.125,,16.624135706714807,18.44913512170316,19.39347494382138,20.245257608315953,20.73900521355517,20.906440063151003,20.795616002876567,20.46154525377451,19.958951159482133,19.296176091869462,18.526642782537788,17.713344361067055,16.88411818080992,16.059122614846252,15.252714343215075,14.474861861611343
