Altitude_km,Mach_0.053,Mach_0.058,Mach_0.064,Mach_0.068,Mach_0.073,Mach_0.078,Mach_0.083,Mach_0.088,Mach_0.093,Mach_0.098,Mach_0.103,Mach_0.108,Mach_0.113,Mach_0.118,Mach_0.123,Mach_0.128,Mach_0.133
0.0,,1090.12813647544,1196.840886700126,1244.9268206342783,1280.3300225650476,1289.3617179458527,1271.6069243314028,1226.803891545509,1154.96797452143,1054.1620192697872,918.3228946808672,744.2262608448666,526.8117620190205,256.12343241499593,,,
0.1,,1077.0016797068001,1184.9272781582888,1233.8900350557815,1270.4851274528307,1280.8372952596815,1264.5535693296827,1221.3872538436885,1151.3765432168634,1052.591789844572,919.0443657330411,747.4810672157603,532.9523556820357,265.44338625970204,,,
0.2,,1063.7447878211551,1172.885063690272,1222.723317287541,1260.507697383581,1272.1718346613732,1257.3480138589603,1215.8108331730891,1147.6114035270195,1050.8445786664067,919.5469054835269,750.5110730724614,538.786257618264,274.4893402838379,,,
0.30000000000000004,,1050.3573782448188,1160.7139947724133,1211.4262865212972,1250.3941917524216,1263.36539450784,1249.9947938315531,1210.0733234283734,1143.671062502535,1048.8884820747744,919.8296158631324,753.3419107482448,544.4286756617855,283.2579128513021,,,
0.4,,1036.8394207594188,1148.4138898277267,1199.9956709826015,1240.143742732622,1254.4169706200694,1242.490217030078,1204.1735859030018,1139.5542196903168,1046.7653888861107,919.9315187966981,755.9136965108412,549.798570347177,291.74611392437146,,,
0.5,,1023.1867792999903,1135.9846313832104,1188.4340394437017,1229.7594772871576,1245.3256857213714,1234.8336000650427,1198.1106419873875,1135.2597585876824,1044.4312410861924,919.8095313120959,758.253613336296,554.8952658901005,299.99730012922373,,,
0.6000000000000001,,1009.4036063897769,1123.418729879169,1176.7381014329462,1219.2352880999451,1236.0907842044805,1227.0260138394797,1191.8881216351535,1130.7948314087616,1041.9122747240033,919.4818761796712,760.3854385195752,559.7867482731867,307.9158830860424,,,
0.7000000000000001,,995.481565381185,1110.7196034845638,1164.9075281428272,1208.5724318008824,1226.711626960937,1219.066320883222,1185.5044062660197,1126.1497468285322,1039.2062657148567,918.9464551035649,762.2803474085324,564.4000324457922,315.59056455363225,,,
0.8,,981.4248740726616,1097.8833076924598,1152.938761246689,1197.7704467174394,1217.187686285559,1210.9535298495293,1178.9542233064208,1121.3384728996116,1036.3112330914396,918.201428284902,763.9609742487548,568.7673348308936,323.0157748323036,5.590348279589307,,
0.9,,967.2293476342122,1084.9135170152676,1140.8347727662547,1186.8289642638993,1207.5165274787187,1202.687734082852,1172.244281536634,1116.3444462143161,1033.2254287464968,917.2616226550758,765.4238554553062,572.8858973955539,330.14582597618255,16.15212012827442,,
1.0,,952.8950438002514,1071.8023502575456,1128.588534548816,1175.7451720318427,1197.6992105064985,1194.2661087792858,1165.3660991960264,1111.1739285864014,1029.9473273046708,916.107977728987,766.643679534887,576.7532975550146,336.9799063921205,26.407186776193157,,
1.1,,938.4177112199618,1058.5535574994833,1116.2066411124379,1164.5185456585698,1187.7342149977462,1185.6897459902448,1158.3255143519286,1105.8318102805952,1026.4857301254103,914.7394056159394,767.6414366131078,580.3964157791618,343.5936770993171,36.402048182657836,,
1.2000000000000002,,923.7930227325262,1045.1630583164938,1103.6819091913983,1153.1459074231311,1177.6195074540417,1176.9575546421202,1151.1208855777938,1100.3101884491864,1022.8284573144633,913.1695677266462,768.4145928706721,583.7825212131866,349.905823967204,46.08271011860779,,
1.3,,909.0254174991205,1031.6307330990116,1091.0103267604718,1141.6294630628995,1167.3558112893008,1168.068692254653,1143.7483501362667,1094.608214344947,1018.9746263397433,911.3959941967289,768.9609153402375,586.9101761814452,355.95219016188094,55.44756756208517,,
1.4000000000000001,,,1017.9565269921845,1078.1989493080937,1129.968973959784,1156.9410245358824,1159.0219472169563,1136.2095666825428,1088.735279151639,1014.9409599410405,909.4164904442994,769.2784584932788,589.8043374375363,361.72967694361864,64.53992921173176,,
1.5,,,1004.1320297318205,1065.2401686005264,1118.1581711906445,1146.3744855317143,1149.8169521469397,1128.5034050591655,1082.679404594784,1010.7077278762472,907.2291253284864,769.365551048814,592.461371454908,367.2689730091829,73.31149808176542,,
1.6,,,990.1655329240305,1052.137579463982,1106.1995511557595,1135.6536046716801,1140.4522038383468,1120.6288970033356,1076.4446180468335,1006.2824631805452,904.8322194640095,769.2384571520092,594.8780190401556,372.49979203810904,81.845379169642,,
1.7000000000000002,,,976.044256326182,1038.883246748659,1094.0895959762668,1124.7797185213474,1130.9274940238515,1112.5866036432978,1070.029745511467,1001.6711504820221,902.2360026066297,768.8939340273696,597.0279378183402,377.48588013787776,90.05236743030218,,
1.8,,,961.7766722027868,1025.4808549726633,1081.831189273974,1113.75250424671,1121.2416954641103,1104.3739985135808,1063.4375011088573,996.8573639259796,899.4265268854431,768.3127720426116,598.9563057586927,382.2223771826141,97.97186591367836,,
1.9000000000000001,,,947.3541065759191,1011.9262544351759,1069.417372772162,1102.5668658660707,1111.3941054943587,1095.9914680995423,1056.662727331706,991.8610758184689,896.4028383902225,767.5100062136694,600.6148202785685,386.64661864958384,105.60053405003146,,
2.0,,,932.7809058258115,998.2192666649742,1056.8511262561829,1091.2244868496061,1101.3829587041373,1087.4379432284768,1049.710964644823,986.6667222290132,893.1843921839795,766.4833042158943,602.0458937455171,390.8450607466996,112.93544849473483,,
