Altitude_km,Mach_0.073,Mach_0.074,Mach_0.075,Mach_0.076,Mach_0.077,Mach_0.078,Mach_0.079,Mach_0.080,Mach_0.081,Mach_0.082,Mach_0.083,Mach_0.084,Mach_0.085,Mach_0.086,Mach_0.087,Mach_0.088,Mach_0.089,Mach_0.090,Mach_0.091,Mach_0.092,Mach_0.093,Mach_0.094,Mach_0.095,Mach_0.096,Mach_0.097,Mach_0.098,Mach_0.099,Mach_0.100,Mach_0.101,Mach_0.102,Mach_0.103,Mach_0.104,Mach_0.105,Mach_0.106,Mach_0.107,Mach_0.108,Mach_0.109,Mach_0.110,Mach_0.111,Mach_0.112,Mach_0.113,Mach_0.114,Mach_0.115,Mach_0.116,Mach_0.117,Mach_0.118,Mach_0.119,Mach_0.120,Mach_0.121,Mach_0.122,Mach_0.123,Mach_0.124,Mach_0.125,Mach_0.126,Mach_0.127,Mach_0.128,Mach_0.129,Mach_0.130,Mach_0.131,Mach_0.132,Mach_0.133,Mach_0.134,Mach_0.135,Mach_0.136,Mach_0.137,Mach_0.138,Mach_0.139,Mach_0.140,Mach_0.141,Mach_0.142,Mach_0.143,Mach_0.144,Mach_0.145,Mach_0.146,Mach_0.147,Mach_0.148,Mach_0.149,Mach_0.150,Mach_0.151,Mach_0.152,Mach_0.153,Mach_0.154,Mach_0.155,Mach_0.156,Mach_0.157,Mach_0.158,Mach_0.159,Mach_0.160,Mach_0.161,Mach_0.162,Mach_0.163,Mach_0.164,Mach_0.165,Mach_0.166,Mach_0.167,Mach_0.168,Mach_0.169,Mach_0.170,Mach_0.171,Mach_0.172,Mach_0.173,Mach_0.174,Mach_0.175,Mach_0.176,Mach_0.177,Mach_0.178,Mach_0.179,Mach_0.180,Mach_0.181,Mach_0.182,Mach_0.183,Mach_0.184,Mach_0.185,Mach_0.186,Mach_0.187,Mach_0.188,Mach_0.189,Mach_0.190,Mach_0.191,Mach_0.192,Mach_0.193,Mach_0.194,Mach_0.195,Mach_0.196,Mach_0.197,Mach_0.198,Mach_0.199,Mach_0.200,Mach_0.201,Mach_0.202,Mach_0.203,Mach_0.204,Mach_0.205,Mach_0.206,Mach_0.207,Mach_0.208,Mach_0.209,Mach_0.210,Mach_0.211,Mach_0.212,Mach_0.213,Mach_0.214,Mach_0.215,Mach_0.216,Mach_0.217,Mach_0.218,Mach_0.219,Mach_0.220,Mach_0.221,Mach_0.222,Mach_0.223,Mach_0.224,Mach_0.225,Mach_0.226,Mach_0.227,Mach_0.228,Mach_0.229,Mach_0.230,Mach_0.231,Mach_0.232,Mach_0.233,Mach_0.234,Mach_0.235,Mach_0.236,Mach_0.237,Mach_0.238,Mach_0.239,Mach_0.240,Mach_0.241,Mach_0.242,Mach_0.243,Mach_0.244,Mach_0.245,Mach_0.246,Mach_0.247,Mach_0.248,Mach_0.249
5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18502.200196536487,18632.115374408237,18753.980636844142,18867.868003802407,18973.720369350835,19071.622697454746,19161.59798140586,19243.803096722662,19318.139809238328,19384.708242615783,19443.54704005689,19494.697659608784,19538.145567500294,19573.93975744982,19602.130027290943,19622.712560082437,19635.74096278937,19641.26721000907,19639.24417110346,19629.728901952858,19612.77447927054,19589.76397291067,19562.171445372547,19529.969868448927,19493.248738755654,19451.94890428129,19406.151923557576,19355.809633099398,19300.968510330546,19241.64154681268,19177.840156455903,19109.558579712128,19036.81311249692,18959.61715813956,18877.980490498292,18791.908475547414,18701.404276595862,18606.480924810763,18507.13951115366,18403.388629796922,18295.226660375465,18182.66817831308,18065.708302008647,17944.332781966343,17818.59478767736,17688.44489962239,17553.900383338743,17414.987433979273,17271.680977938777,17124.008781979635,16971.93529597639,16815.409753840842,16654.619705953683,16489.355572873552,16319.730713599947,16145.683546744927,15967.35781789813,15784.576141145884,15597.365219726995,15405.759664318866,15209.802326135821,15009.39376484757,14804.569287790808,14595.372163714645,14381.85393928815,14163.703625077556,13941.324496837446,13714.384953331763,13483.127293812617,13247.392779244368,13007.224832658783,12762.56899817276,12513.123464783195,12259.188800868771,12000.285049873259,11737.004934461558,11468.83835554231,11196.126541293052,10918.616318026452,10636.687676518333,10349.727650097284,10058.117708214791,9761.921742588202,9460.820509320496,9155.25620328747,8844.896378750986,8529.792250143451,8209.552980065331,7885.126149176547,7555.670442474286,7221.217922045922,6882.31857267124,6538.537404036309,6189.92549607261,5836.540359244762,5478.4461503353305,5104.373562280736,4724.78337208341,4340.336111159129,3950.4625516357046,3555.19821403431,3155.281233027883,2749.385856580724,2338.980755016484,1922.669739552548,1502.0190651547528,1075.5596141072456,643.3041933442364,206.12111886253842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17233.610947090543,17352.05182934016,17462.594106195233,17565.38850718116,17660.316313130574,17747.605000184256,17827.148293906495,17899.046589161786,17963.336954168153,18020.060025081682,18069.259305927666,18110.92030562272,18145.094012485522,18171.832340768986,18191.187238793675,18203.10126001671,18207.633545685294,18204.841271246944,18194.778556307047,18178.726250276457,18158.164111622966,18133.057675009306,18103.464645570835,18069.397256308468,18030.868869140697,17987.893512185346,17940.454561751932,17888.602141714055,17832.349521633863,17771.686157807166,17706.650159293007,17637.23267829379,17563.447379902227,17485.29508024968,17402.798228939842,17315.953830285798,17224.776987051264,17129.268435358084,17029.434633359946,16925.28894621934,16816.836141727865,16704.050460818304,16586.98753397686,16465.589458715294,16339.934133607043,16209.93829279723,16075.702166239302,15937.114107172689,15794.296637429958,15647.106486020162,15495.688320196059,15340.015268068837,15179.963319992068,15015.63144280333,14847.057247981764,14674.185306009444,14497.050098970842,14315.57855428649,14129.800010466955,13939.751568762244,13745.339989086762,13546.741401851574,13343.708496852149,13136.424748298326,12924.943304720651,12708.965307058435,12488.88542244229,12264.186302664897,12035.493852222997,11802.148221963045,11564.29050333257,11321.972781226792,11075.006757162624,10823.428256757532,10567.549566979222,10306.892150189655,10041.771713180206,9771.948804811662,9497.775794244379,9218.676019018607,8935.343715219224,8647.166967427354,8354.537696983774,8057.527118605241,7755.427180967505,7449.055937266421,7138.084981650267,6822.136165061609,6501.680892032855,6176.790219430375,5847.060754068123,5512.53093173675,5173.7587088916625,4830.313576753782,4470.912700344583,4106.602002802567,3737.4464243213515,3363.51785603592,2984.2761369874643,2599.7510048965923,2210.635029574405,1816.3507764209498,1416.9458201130983,1012.4736860301055,602.255464436872,187.81306754735851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15930.580523013115,16038.197449297531,16138.147677146339,16230.520912309108,16315.273149280605,16392.504174439127,16462.248687234158,16524.54561363469,16579.437476549967,16626.969720215562,16667.12779231808,16700.0254970319,16725.59356928596,16743.890159724975,16754.973154833104,16758.89922777929,16755.615987059427,16746.509789460342,16732.91375280519,16714.839387081673,16692.3469375032,16665.40305408469,16634.06796438427,16598.35507847696,16558.278478053926,16513.817941909874,16465.027106992813,16411.919412688418,16354.454022884394,16292.705455136096,16226.661253600018,16156.335579518913,16081.725141396608,16002.857676906257,15919.720999835845,15832.337361040227,15740.709244797705,15644.844243477532,15544.743396654765,15440.424191272581,15331.881123243056,15219.124588370214,15102.148440744917,14980.966590352473,14855.566822738674,14726.005041634875,14592.187221996097,14454.215456122125,14312.020937038254,14165.621516148716,14015.042907129078,13860.31901987192,13701.334895325697,13538.189310016773,13370.831135816934,13199.289336581543,13023.495878039492,12843.586441740696,12659.494820586548,12471.134159652654,12278.52914340156,12081.853031994258,11880.86975343274,11675.759768986838,11466.411700036155,11252.862656433146,11034.973702861596,10812.863510243122,10586.291103709744,10355.506121984254,10119.921594907337,9880.22319138842,9636.019925424494,9387.348981987216,9133.992615885301,8876.513684763973,8614.435501539698,8348.08392144712,8076.91796739995,7801.582800003685,7521.5037936319495,7237.386867207064,6948.267031877585,6654.875156408183,6357.288641889565,6054.802074431907,5747.8346484677895,5436.44347871394,5120.6922951760425,4800.199398579316,4475.464656764481,4146.089455669353,3801.351501776313,3452.2422997085814,3098.331144631229,2739.676221843227,2375.776844935135,2007.2346473799553,1633.526002839084,1255.2996803393253,871.3705520826115,483.03659324922774,89.72525421413593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14607.004573479186,14704.800704977126,14795.10857979389,14878.09687752658,14953.656225903018,15021.894002905337,15082.85095644293,15136.638046370263,15183.102924055613,15222.494978335857,15254.672416740359,15279.75672489113,15297.80422720774,15308.752283456506,15312.664146008796,15310.822808696415,15304.624427064336,15293.966463298832,15278.967467660055,15259.586694831356,15235.887520866614,15207.83688318387,15175.454396725887,15138.842349738905,15097.931597781662,15052.743545825342,15003.33283407434,14949.681317679871,14891.807974576408,14829.729942041136,14763.439659052954,14692.977063481118,14618.334267721988,14539.512030017002,14456.538811650247,14369.412778617861,14278.142712655193,14182.732781951778,14083.190154267668,13979.524308042142,13871.725894561074,13759.813989022317,13643.810603266946,13523.665813023228,13399.440545272428,13271.095638773535,13138.64395510717,13002.15255505213,12861.510211287721,12716.77879848519,12567.986464216152,12415.032108751184,12258.073856838299,12097.002655005293,11931.842224979991,11762.530286292895,11589.18557449849,11411.747411067034,11230.249130594999,11044.610727734747,10854.858694887782,10661.026389958668,10463.154306111199,10260.9879787717,10055.012272062548,9844.549166367098,9630.026638331488,9410.96820663974,9187.767704526588,8960.288755394096,8728.36564123111,8492.244934989823,8251.755177279636,8006.933930824423,7757.825154842067,7504.479434108478,7246.681102135135,6984.461765081669,6718.154218543714,6447.2228442855485,6172.001577699957,5892.546773829432,5608.57873849287,5320.4852558373095,5027.97466254577,4730.71047412858,4429.492245619709,4123.600609799869,3813.4790362238928,3499.1964275750724,3170.0381110442104,2836.5213803135484,2498.2493225416183,2155.266880062867,1807.6248636372547,1455.380145156174,1098.050007848382,736.2159606081404,369.37311203010904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13156.002809540347,13251.910102091872,13340.559879577078,13421.908186530793,13496.132823410102,13563.128885055849,13623.080296891738,13675.893261643305,13721.687384103843,13760.51427709938,13792.296239299823,13817.223157874112,13835.16052386813,13846.235920259503,13851.62001502094,13852.729169050293,13849.448647661426,13841.790940546503,13829.880152379636,13813.672396349768,13793.233991525405,13768.52843116297,13739.574921814045,13706.438296566477,13669.090988309996,13627.594228020123,13581.887014663473,13532.067172719704,13478.113936391852,13420.014954081773,13357.820697351603,13291.519568261454,13221.129492236352,13146.646768880259,13068.105869628474,12985.500637031397,12898.832875855962,12808.117222529054,12713.362328716466,12614.572992435387,12511.75512047959,12404.906787595548,12294.047501770368,12179.163286904299,12060.284801975497,11937.383135611857,11810.499546004343,11679.58796913642,11544.699600480853,11405.816925643467,11262.909391772817,11116.049872005759,10965.211695775102,10810.353346661643,10651.493258500148,10488.656705479825,10321.876079607708,10151.001627241894,9976.24409559245,9797.441735276865,9614.730727303137,9427.91574938206,9237.139159459675,9042.442161827319,8843.637205784904,8640.665177176594,8433.404596535438,8222.045090656866,8006.461796479984,7786.688298228673,7562.7645133084625,7334.53334318009,7102.233124469618,6865.701207270016,6624.975444167347,6380.099873924599,6130.872847949744,5877.582782528061,5620.019831184669,5358.221766765975,5092.232233108429,4821.794610081797,4547.248089926394,4268.654424166114,3985.7402238631767,3698.543830857663,3407.1091491392363,3111.106212981722,2811.336738777456,2497.568573612436,2179.0639032175313,1856.2846141127084,1528.8576838134177,1196.8217512603078,859.7420122404874,518.6106020822772,173.01927852589142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11779.345082216358,11866.527611177706,11946.642393747508,12019.724352692494,12085.813211771547,12144.952972857762,12197.191355137777,12242.509455509145,12281.032252343477,12312.67953725301,12337.580877732635,12355.7968047631,12368.377689479716,12376.703419650563,12380.651445905383,12380.415080838065,12375.880102829822,12367.11872119542,12354.144106843756,12336.971717844091,12315.618967631231,12290.154882306582,12260.545727614182,12226.858271697107,12189.019628555085,12147.140521865382,12101.156070869292,12051.12962041355,11997.07912533286,11938.988728243403,11876.850700521823,11810.74423644528,11740.62953585857,11666.526706892171,11588.451751392433,11506.402029577228,11420.39321999321,11330.435346543843,11236.528548849692,11138.680474516499,11036.898472439247,10931.19060172364,10821.56407065624,10708.017454381414,10590.560307578482,10469.184393383744,10343.900262493626,10214.725483200407,10081.645790046608,9944.6787006642,9803.799526094408,9659.024358343504,9510.376047714126,9357.818923624138,9201.44427096309,9041.064915438925,8876.928295567563,8708.825101146747,8536.861177666007,8360.969641369087,8181.172818146202,7997.615168615892,7809.896142377485,7618.317263341156,7422.536247652246,7222.70870317048,7018.87366109432,6810.915852634302,6598.8632756751285,6382.74983782609,6162.615573864037,5938.312170693574,5709.865725314274,5477.520711357614,5240.898296307685,5000.2455255761415,4755.611970724556,4506.8020043832585,4253.84746472488,3997.0579440866495,3735.942526481609,3470.517934970514,3201.1106100080433,2927.780948766809,2650.26764291606,2368.60848363681,2082.494448122088,1783.501621572912,1479.8566395930393,1171.9673686760652,859.491497232113,542.8740916252864,221.32545027851302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10451.938971955602,10524.212766493183,10589.583298457375,10648.245043172028,10700.099778803538,10745.27423042347,10783.752620397816,10815.594864473762,10840.793488674259,10860.549558537641,10875.997847289058,10887.20770085825,10894.247708980929,10896.995905939832,10895.590904301396,10890.042983524108,10880.36496138784,10866.57189610743,10848.680767471338,10826.710136472993,10800.679782866537,10770.610320026502,10736.570428874518,10698.483752225195,10656.377164962,10610.35925879133,10560.325242533727,10506.378525236993,10448.465882374498,10386.645274151051,10320.904482900089,10251.289786544829,10177.741759992605,10100.329744391292,10019.044924196489,9933.885551540596,9844.857262996466,9751.992049959576,9655.273731850073,9554.717758231065,9450.32680193449,9342.110435415572,9230.072511523795,9114.207628945944,8994.54301005941,8871.05264783803,8743.772874721279,8612.659784620912,8477.798065300922,8339.093529470894,8196.59884752762,8050.338137828425,7900.281629940691,7746.384463233335,7588.729421202679,7427.272858828215,7262.121769183661,7093.054101190086,6920.261052936414,6743.597730038004,6563.009132102794,6378.414683393788,6189.835639448589,5997.298977699997,5800.975366267354,5600.490621093508,5396.15048441488,5187.8456275867175,4975.441292964955,4759.129930321138,4538.957160686532,4314.780696109545,4086.6325261350103,3854.338091684447,3618.35569704292,3378.3007287941327,3134.199644319091,2886.083983118733,2633.9905493272236,2377.961592994612,2117.763722260879,1853.710387942152,1585.8606000750588,1313.6510926627088,1028.9170429122023,739.6147335211572,446.10152373297024,148.42611778570426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10299.489592942242,10367.192069596513,10428.093278378437,10482.320700588185,10529.928468288956,10570.827241280527,10605.153274144635,10634.034121179651,10658.672601496364,10679.136713120544,10695.289995168285,10707.343906185011,10715.236579261677,10718.978760654816,10718.647374479413,10714.193292603653,10705.755867119125,10693.23012514818,10676.695993542427,10656.173032569128,10631.681656866738,10603.242744215695,10570.827784088768,10534.510852770807,10494.266634643427,10450.163430999772,10402.136807556555,10350.254119740945,10294.499225427131,10234.89660086509,10171.467720621407,10104.202598325617,10033.123423920653,9958.248056285403,9879.57037801859,9797.091204808541,9710.843643857854,9620.823034867015,9527.03127768933,9429.479184745553,9328.1715083216,9223.114277482091,9114.31419028655,9001.784544053844,8885.510215424601,8765.514653417464,8641.792197194969,8514.32590276887,8383.157768163896,8248.274086617203,8109.693687252027,7967.391313882228,7821.327447972872,7671.63040311079,7518.211641897349,7361.089271513927,7200.209231593519,7035.583374111404,6867.073169102652,6694.702398563484,6518.500707736712,6338.394425412294,6154.405343546114,5966.560790217154,5774.763699134815,5579.168724953317,5379.820525457661,5176.465310454907,4969.2742055761955,4758.118521228469,4543.195470821385,4324.186733885119,4101.484684655643,3874.9500518176283,3644.4146471933054,3410.119312483548,3171.6593496383757,2929.5147753710844,2683.5019989365937,2433.404211750585,2179.774813046708,1921.8603165418062,1651.7498135291462,1377.4359980073823,1098.9510100506086,816.3319978943764,529.2864193481291,238.17295402094896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10130.403315387353,10193.658932982533,10250.300397057777,10300.307454693553,10343.740757951738,10381.79892119141,10415.535355977761,10445.094308459044,10470.474036443058,10491.747643492836,10508.848851430626,10521.856265912942,10530.780131487125,10535.699679775968,10536.562449388537,10533.45011232416,10526.379019063075,10515.306918684055,10500.316333040762,10481.370627421653,10458.550909128764,10431.878239643938,10401.322031531115,10366.908278452247,10328.614971660401,10286.562892172627,10240.682187161307,10190.99999750734,10137.503080766604,10080.292333831461,10019.279826698967,9954.526772274046,9886.052184858923,9813.82093453841,9737.88152105617,9658.24658823866,9574.876043986114,9487.823304784648,9397.073475665307,9302.64777789696,9204.540300641274,9102.762025299842,8997.315513752135,8888.213373625771,8775.449254257881,8659.044071480792,8538.975172265695,8415.27110088075,8287.921840595482,8156.941000269126,8022.348164326526,7884.123657752829,7742.234051184118,7596.742450616926,7447.6164817014105,7294.790319812622,7138.131745723509,6977.731565598122,6813.541937735732,6645.586980679651,6473.800496932858,6298.199100916663,6118.913405295025,5935.759497593837,5748.87236401788,5558.161067785197,5363.64846411605,5165.362538042893,4963.336586691119,4757.450449755543,4547.725080738252,4334.361065571524,4117.047704943634,3896.179097971879,3671.2222468038235,3442.5893462419263,3210.114536389021,2974.0549016710793,2734.001214707605,2490.211291352156,2234.3145160567983,1974.5128507445988,1710.5824944481683,1442.5498560047308,1170.4459872547886,894.306741618544,613.8532318572616,329.75932834240666,41.08202169738797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9944.289080667579,10003.38301914918,10055.90236049999,10103.044657373288,10145.933507084224,10184.637873194846,10219.153464099676,10249.554588704472,10275.84311201983,10298.09693549824,10316.251391953738,10330.459287476395,10340.592336880643,10346.804629494563,10349.044065962968,10347.395567974134,10341.813431037273,10332.383027915585,10319.064062369038,10301.882052926368,10280.920118239552,10256.088799436133,10227.526305815438,10195.149500372863,10158.988635891084,10119.120214862083,10075.520199667997,10028.171020978032,9977.102426258829,9922.379663258365,9863.947874214511,9801.834724495646,9736.064012853596,9666.627495845776,9593.547959906646,9516.821232183625,9436.468097776353,9352.503263902723,9264.92242133649,9173.72716407348,9078.925234260038,8980.534325709974,8878.553108300363,8772.98585320669,8663.842664392578,8551.126067060679,8434.828336474402,8314.974644497524,8191.56019198204,8064.568487964967,7934.041423028324,7799.964574131263,7662.3102579088445,7521.05237423017,7376.079885181294,7227.411759046754,7075.00651406699,6918.877725316634,6759.044053954385,6595.529438082147,6428.274292582784,6257.390445465568,6082.715635986449,5904.365696373268,5722.372803344162,5536.65356252671,5347.102750074435,5153.9969653382395,4957.105685766255,4756.594489249892,4552.349280651262,4344.395618196864,4132.591096215856,3917.308454957056,3698.0451289195953,3475.3887244211764,3248.7968667420428,3018.487912263605,2776.6490091367887,2530.9303993715184,2281.3725341373392,2027.5159173689135,1769.877025346581,1508.2385478587348,1242.6304784892855,973.0874083187737,699.3442554972135,422.04308634327026,140.28620944962313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9740.90101959727,9797.10407494061,9849.12757988719,9896.959051378199,9940.590937841534,9980.174925659041,10015.631790275755,10047.04078753166,10074.407036189918,10097.81295879263,10117.195083913728,10132.711833073132,10144.233919731687,10151.920585573647,10155.719705788983,10155.652622785423,10151.742305853208,10144.013041061684,10132.552357531735,10117.260074146041,10098.226154685166,10075.476676349594,10049.037196513353,10018.825114852047,9984.926992776287,9947.420340337809,9906.182253344072,9861.294537348687,9812.827998292338,9760.678135801558,9704.918813379449,9645.574951747312,9582.634082674078,9516.120192947277,9446.024623365738,9372.344625582828,9295.12739542485,9214.345565199113,9130.02125744462,9042.169910575598,8950.799528223037,8855.893062457857,8757.477428718976,8655.550317881323,8550.117701887939,8441.182572652124,8328.755423042174,8212.835039632573,8093.430791016643,7970.557444289014,7844.174629757403,7714.266576678794,7580.7010818616545,7443.4869485241215,7302.637923568673,7158.17288557985,7010.056347404523,6858.302013422217,6702.9989879668865,6543.959491809299,6381.342123040718,6215.093155732069,6045.234145754719,5871.791608697116,5694.690946866944,5513.949718633507,5329.590066086308,5141.638877361209,4949.994912473885,4754.813909508768,4555.99013383676,4353.548402365883,4147.355768146019,3937.5932600278866,3724.2994361673736,3507.3318019701583,3279.1713111304525,3047.1631097171376,2811.3367352064015,2571.7264067888063,2328.1412226020984,2080.597202851677,1829.3631943210967,1573.9753397299173,1314.9698512688992,1051.852533237652,785.2083250313663,514.2120096367798,239.46711920190137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9581.304916356097,9634.113260620044,9682.78364868095,9727.391951882368,9767.936989112459,9804.499665976859,9837.084483399234,9865.775705517743,9890.431394896517,9911.291819501628,9928.221802662938,9941.313469970639,9950.585837974959,9956.059825994012,9957.757976441248,9955.637035007858,9949.857536998832,9940.312333328628,9927.094639032406,9910.169405640332,9889.567285497185,9865.37621843598,9837.452528169826,9805.99746592675,9770.875678800781,9732.223636593211,9689.919623015656,9644.09356246324,9594.681097447858,9541.756160950292,9485.302186915735,9425.27198452914,9361.768877858041,9294.77785378126,9224.260996264802,9150.273105652155,9072.784630193477,8991.841397325788,8907.437990463146,8819.57422575108,8728.264947160274,8633.510787393934,8535.320275907274,8433.69492037225,8328.646745028695,8220.169709420126,8108.281826647217,7992.988143874933,7874.198489774371,7751.810965143741,7625.883814094472,7496.379880278084,7363.308172374771,7226.68246962372,7086.521498164919,6942.742579350084,6795.460891866234,6644.646673278487,6490.254280980913,6332.295626046736,6170.787062779855,6005.749550419216,5837.208813335292,5665.097496240349,5489.4327176398765,5310.235997662785,5127.533410481054,4941.2320145603735,4751.347055071343,4558.03537351498,4361.052717976163,4160.709483289847,3956.5826304262373,3741.915895893373,3523.2816988408995,3301.041801265099,3074.862230354738,2845.145533356179,2611.5335982967154,2374.0377770274135,2132.8990363805096,1887.9285475599281,1639.1496213424762,1386.5896326287184,1130.0164365292876,869.9834448923066,605.9932583252375,338.0598466732408,66.50535195372504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9356.69870970037,9410.439295505563,9460.181892659279,9505.843642697106,9547.669646515402,9585.423023029809,9619.352008785983,9649.38702264267,9675.61882865533,9697.985251775397,9716.505527965142,9731.275288838158,9742.31509135502,9749.57548135805,9753.224483230395,9753.075643354256,9749.29787630335,9741.850903065053,9730.830110422394,9716.13486971139,9697.861804963515,9675.980500157511,9650.582936626324,9621.58335247613,9589.072766865003,9553.027547683869,9513.480245905135,9470.412370901355,9423.857362686369,9373.845508458697,9320.361706226806,9263.43553751272,9203.055445758826,9139.21524157359,9071.977378142408,9001.33055242198,8927.268456175054,8849.789981603117,8768.919413456155,8684.674213818187,8597.050631208731,8506.049826386217,8411.685039123455,8313.953875985513,8212.872763174677,8108.438536104597,8000.575237268567,7889.20828366655,7774.337009048631,7655.949495530585,7534.093285467701,7408.713828218657,7279.872251213001,7147.521190904834,7011.707027525863,6872.4061278936315,6729.63191448888,6583.345655183632,6433.616381591644,6280.404090448254,6123.7247020146715,5963.598557253154,5799.966729513366,5632.9310618864765,5462.3344418206,5288.382897331689,5110.904067097832,4930.022909577707,4745.531737441295,4557.684375145433,4366.389376698804,4164.709139325383,3959.282419522551,3750.120059138724,3537.400255473316,3320.9933082858843,3100.922176414093,2877.0266669948833,2649.508991887342,2418.4044396599456,2183.3277725195258,1944.7135388967108,1702.3797720841976,1456.3523354459394,1206.6610937124715,953.340036799651,696.1594907889521,435.1324088745969,170.56299846355978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9122.76448084781,9177.670959123203,9228.559021321387,9275.59714850723,9318.706766214444,9357.896744271002,9393.340266958814,9424.96851319064,9452.718686144977,9476.767714695,9497.133825268058,9513.685508842507,9526.675148045968,9535.901967472484,9541.542231191808,9543.479051733779,9541.885857179695,9536.720533057127,9527.946451702112,9515.598297631484,9499.774574048348,9480.379499991977,9457.572283838475,9431.202217781505,9401.366803900113,9368.099246768801,9331.377063985074,9291.234350455423,9247.653084318452,9200.620514059334,9150.263765133564,9096.475430232429,9039.332132396601,8978.821147648996,8914.934687760688,8847.70247804076,8777.148668364087,8703.237520103256,8625.997481687333,8545.471427619905,8461.611234920016,8374.457134194246,8283.994435820012,8190.250674657949,8093.132783280489,7992.568388612799,7888.560035282266,7781.112580335244,7670.230199828802,7555.920396483205,7438.177075898497,7317.026895931511,7192.464648227717,7064.472675490415,6933.055403731945,6798.26140853484,6660.0279360520435,6518.407524792081,6373.421744558851,6224.977468206867,6073.204320904111,5917.997196954257,5759.363837667759,5597.396982386719,5432.0422238830615,5263.226631349342,5091.153790437798,4915.555412047583,4736.649001767717,4547.66404431453,4355.111224425702,4158.882395160897,3959.1217560213845,3755.8602844852867,3548.8289159327396,3338.3426963718302,3124.111107418081,2906.4865874002026,2685.156407453571,2460.1304164422836,2231.4217971627913,1999.2546958670464,1763.4589477245936,1524.0589743568235,1280.849293299354,1034.077595496732,783.7795586737557,529.7334648186006,272.2257084143712,10.742183553535142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
