Altitude_km,Mach_0.144,Mach_0.154,Mach_0.164,Mach_0.174,Mach_0.184,Mach_0.194,Mach_0.204,Mach_0.214,Mach_0.224,Mach_0.234,Mach_0.244,Mach_0.254,Mach_0.264,Mach_0.274,Mach_0.284,Mach_0.294,Mach_0.304,Mach_0.314,Mach_0.324,Mach_0.334,Mach_0.344,Mach_0.354,Mach_0.364,Mach_0.374,Mach_0.384,Mach_0.394,Mach_0.404,Mach_0.414,Mach_0.424,Mach_0.434,Mach_0.444,Mach_0.454,Mach_0.464,Mach_0.474,Mach_0.484,Mach_0.494,Mach_0.504,Mach_0.514,Mach_0.524,Mach_0.534,Mach_0.544,Mach_0.554,Mach_0.564,Mach_0.574,Mach_0.584,Mach_0.594,Mach_0.604,Mach_0.614,Mach_0.624,Mach_0.634,Mach_0.644,Mach_0.654,Mach_0.664,Mach_0.674,Mach_0.684,Mach_0.694,Mach_0.704,Mach_0.714,Mach_0.724,Mach_0.734,Mach_0.744,Mach_0.754,Mach_0.764,Mach_0.774,Mach_0.784,Mach_0.794
5.0,,,,,,,6703.005322074723,6754.949003834248,6775.625345210008,6769.673726125757,6740.813628144208,6692.02850901513,6625.769082603947,6544.0878059635525,6448.58520396675,6340.666322679289,6224.040158441054,6100.7450754278725,5967.861902268082,5826.118168225716,5676.088411646845,5518.358130501832,5353.365748950055,5181.499977413116,5003.126886139093,4818.582443721181,4630.104114163136,4438.912342647327,4242.131432687733,4039.9926628613694,3832.602711333374,3620.193780075261,3402.868685605614,3180.743385811107,2953.945359750891,2722.576129188734,2494.2911358474576,2272.9395005384076,2047.17526641949,1817.0915081170897,1582.7507607988446,1344.2205032951397,1101.5365708471363,854.738769655236,603.9065217737489,349.05033749197537,85.79455177914497,,,,,,,,,,,,,,,,,,,
5.5,,,,,,,,6225.71434735147,6268.669098773827,6283.637379166585,6274.5512564619885,6244.65614022515,6196.522349382651,6132.352066454863,6053.883269647874,5962.641398902164,5862.793474536729,5756.729020584782,5640.917646744998,5516.073546109272,5382.873263489827,5241.865580982603,5093.6015546882145,4938.4421106088375,4776.801229575376,4608.993489206855,4438.041706108015,4265.555558313409,4087.584352817895,3904.310161683479,3715.936247346782,3522.6120870424757,3324.5032186229337,3121.7531276100044,2914.4454387239803,2702.7107108752834,2493.4617798412173,2290.123491971336,2082.5407371772108,1870.8017962955737,1654.9647994471043,1435.0931674224903,1211.255049437691,983.4867704888184,751.8645230639568,516.431861814598,271.6342602230907,14.516963671468147,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,5681.581193038408,5747.587570785412,5784.118540485323,5795.3696125323095,5784.758578801229,5755.105863558565,5708.751833634004,5647.490106580483,5573.030862825533,5490.028371504417,5401.253602378041,5302.452160972202,5194.465400122078,5077.996157183998,4953.625784564955,4821.870922216705,4683.243107891187,4538.057833059085,4386.7871833257705,4233.092794082689,4079.0079948206526,3919.4707197873763,3754.7572457859587,3584.9860151219787,3410.4034926488093,3231.1289352512085,3047.2966446488153,2859.05411257752,2666.5243400404033,2475.803498536292,2289.9630044296455,2100.076379577419,1906.154622729763,1708.2872376243286,1506.5693801237558,1300.9930728692516,1091.6991332053722,878.6882018282586,662.0367070371094,435.0772160700699,194.31243380701562,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,5190.15696253812,5251.191331388744,5285.6160711833145,5297.038501334839,5288.513692951964,5262.435238227978,5220.89489158444,5165.562018045863,5100.637354123268,5028.511195437304,4946.106011848103,4854.2774789999075,4753.750941475264,4645.209317889098,4529.240375467878,4406.250978053846,4276.708842874217,4141.025018202471,4005.1082938158247,3872.056585681299,3733.587186935528,3589.9972621699094,3441.427759236285,3288.1129579701924,3130.197258781065,2967.8050857892686,2801.1110886495762,2630.230164268297,2458.0221150879233,2285.9225016557302,2109.8979038075804,1929.9538350183975,1746.2469078993145,1558.7955061487482,1367.6955806220758,1172.939757045131,974.6692695307502,772.921092710907,562.272834421231,339.95299778196477,113.91821374927349,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,4702.901962248832,4761.200718278849,4795.280693557383,4808.3423148868915,4802.999148330091,4781.484992168547,4745.563355151986,4698.828516217536,4643.5359693573455,4577.562945083866,4501.91909175832,4417.348074247464,4324.630779739342,4224.278517782593,4116.84364358258,4002.7631648763213,3882.4934056565603,3764.151780000002,3651.898798968605,3534.230627979601,3411.4640968207705,3283.797676733245,3151.416398489805,3014.4889530164655,2873.2013086584134,2727.6824025068704,2578.0384207365823,2423.927016878375,2265.146547814419,2102.522021873082,1936.1612849257854,1766.107323524072,1592.4457073768308,1415.231756307814,1234.5620656763776,1050.5018445269634,863.0484089419306,668.1987987510793,463.68734186668917,255.66435340866246,44.1327666951056,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,4221.11381983872,4278.540747518176,4313.7952172141395,4329.659255067446,4328.532137990669,4312.369358095317,4284.11337662376,4245.768682797753,4196.378230313689,4136.991852402259,4068.439184022417,3991.486744442414,3906.7465858239293,3814.769101987073,3716.066371427335,3611.0655101577618,3510.1260664273473,3418.432879547022,3321.3686864098695,3219.196412309176,3112.1347563734003,3000.390639331277,2884.1921839053493,2763.6416804828223,2638.929882643546,2510.1896710059764,2373.80250384594,2227.9281782634416,2078.2875287838624,1925.0181349275135,1768.1571751274087,1607.820956584259,1444.0598925919103,1276.9660584909761,1106.5644355204959,932.956641927165,753.30105935548,566.0865892110241,375.484757502365,181.53211220297908,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,3745.77944838743,3803.8632302683927,3841.5547070151642,3861.2961945859593,3865.223504625185,3855.761680873601,3834.655609721898,3802.0713476369892,3759.0568441231057,3706.5948820669355,3645.4332394371604,3576.280937048038,3499.75537251652,3416.332491956487,3326.516067867246,3242.796624395264,3171.5615312647874,3094.898777591033,3013.088108347349,2926.403225487212,2835.071755940643,2739.2719182319897,2639.16577165096,2534.968947927547,2426.8041811782077,2307.738779942129,2174.40085028108,2037.3721382940794,1896.783382339524,1752.7376437188286,1605.2733497126446,1454.5077761831262,1300.5281378745258,1143.318878860412,983.0495867880945,818.1064979427056,647.6214190449591,473.9027339636514,297.02037739985917,116.93911115700303,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,3316.3010365327887,3374.309403025686,3413.4243365303487,3435.8045203183474,3444.182002106229,3440.3781255534545,3424.602126197118,3397.965758901073,3361.4909440663896,3316.046389857165,3262.325535247342,3201.0091729352453,3132.6423235568395,3057.730430427754,2987.230829297062,2926.719762687152,2860.770066459681,2789.604431012377,2713.550093683827,2632.8179877698326,2547.6435564537715,2458.1753941762186,2364.6530844597432,2267.152299833051,2160.788065504599,2043.030537257434,1921.6566588597666,1796.7897684063937,1668.5622361447658,1537.0062903245998,1402.1974581716577,1264.2898524062748,1123.263088617352,979.2462468084859,831.0827865648143,678.0712456938118,521.9741115851066,362.7863545671944,200.57819131506403,35.386669235454974,,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,,2890.190139319002,2949.2662267098403,2990.6987141696163,3017.369757066156,3031.27511366091,3032.623046332865,3022.6541105559877,3002.3870112992495,2972.769918013034,2934.584442631935,2888.5707590780125,2835.2311254023425,2775.214078577107,2717.8682181197373,2668.028094638347,2612.6419197392124,2552.0179157188704,2486.4269156672462,2416.133913759456,2341.358094171268,2262.3056265300615,2179.20292089774,2092.1498377804696,1998.126769544885,1895.6609746994513,1789.6172262308523,1680.1469237686474,1567.3390465854773,1451.2912651173065,1332.1090174830824,1209.8686385473493,1084.6166625364358,956.4413101946366,824.5658363253697,688.5602767708151,549.5761168283198,407.6051816395875,262.7508202750032,115.01136156166285,,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,,,2467.6637819076736,2528.777432495946,2574.3070080921225,2606.4472621572054,2625.324271109872,2632.299350394623,2628.525612291687,2614.9524995201514,2592.4808005282307,2561.833393472771,2523.6826135571255,2478.5638993193706,2434.357971286886,2395.190751135448,2350.312231277709,2300.114136828392,2244.845196820173,2184.858956558813,2120.320808456126,2051.4932189088777,1978.552192439452,1901.6929300459537,1819.7953104826456,1732.333933785878,1641.3342969757614,1546.9390988834298,1449.2654498379738,1348.4037539022734,1244.452792244821,1137.4827898423541,1027.6067704489124,914.8717052047459,798.9114790138765,679.45616194375,557.1250635358283,431.9065690528596,303.93688896261483,173.1753822605133,39.728580191874244,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,2048.8465035248837,2113.9000765808855,2164.801836385771,2201.6940862746646,2226.049959997238,2239.0770731621187,2241.900191584134,2235.3529746329154,2220.280565974636,2197.3766180116763,2167.2764192320165,2136.2805267223284,2107.7668019915177,2073.393710883977,2033.562005947777,1988.5685101032736,1938.7091405627075,1884.3104917872897,1825.5094260530036,1762.6107262101532,1695.7594251106948,1625.768970029736,1553.0597364062305,1476.8545916207127,1397.2506928718894,1314.3925952919703,1228.3988795353912,1139.3610945934224,1047.3428310645886,952.4870703929314,854.799107782449,754.3904680676533,651.0758951404059,544.9850331001571,436.1025015582172,324.5250036409243,210.3167918585641,93.47333151494695,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,,,,,1634.8192374722394,1705.1440391633082,1760.645221849547,1802.8978073266794,1833.1554154939395,1852.6747052357305,1862.3603864783072,1863.102141104031,1855.6824026756453,1840.7237951924612,1823.0507585418413,1805.2533316338613,1781.4326370717572,1751.9237327901237,1717.1776130958192,1677.4666675225053,1633.0603421339638,1584.2209794706123,1531.2002562997995,1474.200036828283,1415.9291714731817,1357.7882500499045,1296.1257455358768,1231.100654399917,1162.8120526310827,1091.4060020704742,1016.9661884547295,939.6211100318492,859.4349976099293,776.5152087048009,691.2296161450886,603.6907343642274,513.4365934197267,420.4837314089573,324.9250444928657,226.8212680272045,126.1285905887953,22.986571683850343,,,,,,,,,,,,
