Altitude_km,Mach_0.144,Mach_0.154,Mach_0.164,Mach_0.174,Mach_0.184,Mach_0.194,Mach_0.204,Mach_0.214,Mach_0.224,Mach_0.234,Mach_0.244,Mach_0.254,Mach_0.264,Mach_0.274,Mach_0.284,Mach_0.294,Mach_0.304,Mach_0.314,Mach_0.324,Mach_0.334,Mach_0.344,Mach_0.354,Mach_0.364,Mach_0.374,Mach_0.384,Mach_0.394,Mach_0.404,Mach_0.414,Mach_0.424,Mach_0.434,Mach_0.444,Mach_0.454,Mach_0.464,Mach_0.474,Mach_0.484,Mach_0.494,Mach_0.504,Mach_0.514,Mach_0.524,Mach_0.534,Mach_0.544,Mach_0.554,Mach_0.564,Mach_0.574,Mach_0.584,Mach_0.594,Mach_0.604,Mach_0.614,Mach_0.624,Mach_0.634,Mach_0.644,Mach_0.654,Mach_0.664,Mach_0.674,Mach_0.684,Mach_0.694,Mach_0.704,Mach_0.714,Mach_0.724,Mach_0.734,Mach_0.744,Mach_0.754,Mach_0.764,Mach_0.774,Mach_0.784,Mach_0.794
0.0,14470.760000000002,14328.66,14186.560000000001,14044.46,13902.36,13760.26,13622.4,13490.9,13359.4,13227.899999999998,13096.4,12964.9,12833.399999999998,12701.9,12570.399999999998,12438.900000000001,12313.84,12198.439999999999,12083.04,11967.64,11852.24,11736.84,11621.439999999999,11506.04,11390.64,11275.24,11159.480000000001,11043.18,10926.880000000001,10810.58,10694.279999999999,10577.98,10461.68,10345.380000000001,10229.079999999998,10112.78,10022.039999999999,9969.64,9917.24,9864.839999999998,9812.439999999999,9760.039999999999,9707.64,9655.24,9602.839999999998,9550.439999999999,9496.28,9439.48,9382.68,9325.88,9269.079999999998,9212.279999999999,9155.48,9098.68,9041.88,8985.08,8935.72,8897.52,8859.32,8821.119999999999,8782.92,8744.720000000001,8706.52,8668.32,8630.12,8591.92
0.5,14057.160000000003,13917.935,13778.710000000001,13639.485,13500.259999999998,13361.035000000002,13227.129999999997,13101.205,12975.28,12849.354999999998,12723.43,12597.505,12471.58,12345.654999999999,12219.73,12093.805,11973.86,11862.884999999998,11751.910000000002,11640.935,11529.96,11418.985,11308.01,11197.035,11086.060000000001,10975.085000000001,10865.970000000001,10759.645,10653.32,10546.995,10440.67,10334.345000000001,10228.019999999999,10121.695,10015.37,9909.045000000002,9823.139999999998,9767.864999999998,9712.589999999998,9657.314999999999,9602.039999999999,9546.765,9491.49,9436.215,9380.939999999999,9325.664999999999,9270.22,9214.519999999999,9158.82,9103.119999999999,9047.419999999998,8991.72,8936.019999999999,8880.32,8824.619999999999,8768.919999999998,8721.47,8686.395,8651.32,8616.245,8581.17,8546.095000000001,8511.02,8475.945,8440.87,8405.795
1.0,13643.560000000003,13507.210000000001,13370.86,13234.51,13098.16,12961.810000000001,12831.86,12711.509999999998,12591.16,12470.810000000001,12350.46,12230.11,12109.759999999998,11989.41,11869.059999999998,11748.710000000001,11633.88,11527.329999999998,11420.78,11314.23,11207.68,11101.13,10994.58,10888.03,10781.48,10674.93,10572.460000000001,10476.109999999999,10379.759999999998,10283.41,10187.060000000001,10090.71,9994.36,9898.01,9801.66,9705.310000000001,9624.24,9566.089999999998,9507.939999999999,9449.789999999999,9391.64,9333.489999999998,9275.34,9217.189999999999,9159.039999999999,9100.89,9044.160000000002,8989.56,8934.96,8880.359999999999,8825.759999999998,8771.16,8716.56,8661.96,8607.359999999999,8552.76,8507.219999999998,8475.27,8443.32,8411.37,8379.420000000002,8347.470000000001,8315.52,8283.57,8251.62,8219.67
1.5,13229.960000000003,13096.485,12963.01,12829.535,12696.060000000001,12562.585,12436.589999999997,12321.815,12207.04,12092.265,11977.490000000002,11862.715,11747.939999999999,11633.164999999999,11518.39,11403.615000000002,11293.899999999998,11191.775,11089.65,10987.525000000001,10885.399999999998,10783.275,10681.15,10579.025000000001,10476.9,10374.775,10278.949999999999,10192.575,10106.2,10019.825,9933.45,9847.074999999999,9760.7,9674.325,9587.95,9501.575,9425.34,9364.315,9303.289999999999,9242.265,9181.239999999998,9120.214999999998,9059.189999999999,8998.165,8937.14,8876.115,8818.1,8764.599999999999,8711.099999999999,8657.6,8604.1,8550.599999999999,8497.099999999999,8443.599999999999,8390.099999999999,8336.6,8292.97,8264.145,8235.32,8206.495,8177.67,8148.845000000001,8120.02,8091.195,8062.37,8033.544999999999
2.0,12816.36,12685.76,12555.16,12424.560000000001,12293.96,12163.36,12041.32,11932.119999999999,11822.92,11713.720000000001,11604.52,11495.32,11386.119999999999,11276.919999999998,11167.72,11058.52,10953.919999999998,10856.219999999998,10758.52,10660.82,10563.119999999999,10465.419999999998,10367.720000000001,10270.02,10172.32,10074.619999999999,9985.439999999999,9909.04,9832.64,9756.24,9679.84,9603.439999999999,9527.04,9450.64,9374.24,9297.84,9226.44,9162.539999999999,9098.64,9034.74,8970.84,8906.939999999999,8843.039999999999,8779.14,8715.24,8651.34,8592.039999999999,8539.64,8487.24,8434.84,8382.439999999999,8330.039999999999,8277.64,8225.239999999998,8172.839999999998,8120.4400000000005,8078.719999999999,8053.02,8027.32,8001.620000000001,7975.92,7950.220000000001,7924.52,7898.82,7873.12,7847.42
2.5,12462.670000000002,12336.970000000001,12211.27,12085.57,11959.869999999999,11834.169999999998,11717.639999999998,11614.865,11512.090000000002,11409.315,11306.54,11203.765,11100.99,10998.215,10895.439999999999,10792.665,10693.879999999997,10601.079999999998,10508.279999999999,10415.48,10322.679999999998,10229.88,10137.08,10044.28,9951.48,9858.68,9772.529999999999,9696.355,9620.179999999998,9544.005,9467.83,9391.654999999999,9315.48,9239.305,9163.13,9086.955,9016.93,8956.13,8895.33,8834.529999999999,8773.729999999998,8712.929999999998,8652.13,8591.33,8530.529999999999,8469.73,8412.47,8360.519999999999,8308.57,8256.62,8204.67,8152.719999999999,8100.769999999999,8048.819999999999,7996.869999999999,7944.92,7903.639999999999,7878.365,7853.090000000001,7827.8150000000005,7802.54,7777.264999999999,7751.990000000001,7726.715,7701.44,7676.164999999999
3.0,12108.980000000001,11988.18,11867.380000000001,11746.58,11625.779999999999,11504.98,11393.960000000001,11297.609999999999,11201.26,11104.909999999998,11008.56,10912.21,10815.86,10719.51,10623.16,10526.810000000001,10433.839999999998,10345.939999999999,10258.039999999999,10170.14,10082.24,9994.34,9906.44,9818.54,9730.64,9642.74,9559.62,9483.669999999998,9407.72,9331.77,9255.82,9179.869999999999,9103.92,9027.97,8952.02,8876.07,8807.42,8749.719999999998,8692.019999999999,8634.32,8576.619999999999,8518.92,8461.22,8403.52,8345.82,8288.12,8232.9,8181.4,8129.900000000001,8078.399999999998,8026.899999999999,7975.4,7923.899999999999,7872.4,7820.899999999998,7769.400000000001,7728.5599999999995,7703.71,7678.860000000001,7654.01,7629.16,7604.31,7579.460000000001,7554.610000000001,7529.76,7504.91
3.5,11755.29,11639.39,11523.49,11407.59,11291.69,11175.79,11070.28,10980.354999999998,10890.43,10800.505,10710.579999999998,10620.654999999999,10530.73,10440.804999999998,10350.88,10260.955,10173.8,10090.8,10007.800000000001,9924.8,9841.8,9758.8,9675.8,9592.8,9509.8,9426.8,9346.710000000001,9270.985,9195.259999999998,9119.535,9043.81,8968.085000000001,8892.36,8816.635,8740.91,8665.185,8597.909999999998,8543.31,8488.71,8434.11,8379.509999999998,8324.91,8270.31,8215.71,8161.11,8106.51,8053.330000000001,8002.28,7951.23,7900.1799999999985,7849.129999999999,7798.08,7747.029999999999,7695.98,7644.929999999999,7593.879999999999,7553.479999999999,7529.055,7504.629999999999,7480.205,7455.780000000001,7431.355000000001,7406.929999999999,7382.504999999999,7358.08,7333.655000000001
4.0,11401.600000000002,11290.6,11179.6,11068.6,10957.6,10846.6,10746.6,10663.1,10579.599999999999,10496.1,10412.599999999999,10329.099999999999,10245.599999999999,10162.099999999999,10078.599999999999,9995.1,9913.759999999998,9835.66,9757.56,9679.46,9601.36,9523.26,9445.16,9367.06,9288.96,9210.86,9133.800000000001,9058.3,8982.8,8907.3,8831.8,8756.3,8680.8,8605.3,8529.8,8454.3,8388.4,8336.9,8285.4,8233.9,8182.399999999999,8130.9,8079.4,8027.9,7976.4,7924.900000000001,7873.76,7823.16,7772.5599999999995,7721.959999999999,7671.359999999999,7620.759999999999,7570.16,7519.5599999999995,7468.959999999999,7418.36,7378.4,7354.400000000001,7330.4,7306.4,7282.400000000001,7258.4,7234.4,7210.4,7186.4,7162.4
4.5,10893.19,10793.29,10693.390000000001,10593.49,10493.59,10393.689999999999,10302.04,10222.765,10143.49,10064.215,9984.94,9905.665,9826.39,9747.114999999998,9667.84,9588.565,9511.890000000001,9439.115,9366.34,9293.564999999999,9220.789999999999,9148.015,9075.24,9002.465,8929.689999999999,8856.914999999999,8785.89,8717.49,8649.089999999998,8580.69,8512.289999999999,8443.89,8375.49,8307.09,8238.689999999999,8170.289999999999,8110.6900000000005,8064.289999999999,8017.89,7971.49,7925.089999999998,7878.689999999999,7832.289999999999,7785.889999999999,7739.489999999999,7693.089999999999,7645.81,7597.21,7548.609999999999,7500.009999999998,7451.41,7402.8099999999995,7354.209999999999,7305.609999999999,7257.009999999998,7208.41,7168.94,7143.165000000001,7117.389999999999,7091.615,7065.840000000001,7040.0650000000005,7014.29,6988.514999999999,6962.74,6936.965
