Altitude_km,Mach_0.144,Mach_0.154,Mach_0.164,Mach_0.174,Mach_0.184,Mach_0.194,Mach_0.204,Mach_0.214,Mach_0.224,Mach_0.234,Mach_0.244,Mach_0.254,Mach_0.264,Mach_0.274,Mach_0.284,Mach_0.294,Mach_0.304,Mach_0.314,Mach_0.324,Mach_0.334,Mach_0.344,Mach_0.354,Mach_0.364,Mach_0.374,Mach_0.384,Mach_0.394,Mach_0.404,Mach_0.414,Mach_0.424,Mach_0.434,Mach_0.444,Mach_0.454,Mach_0.464,Mach_0.474,Mach_0.484,Mach_0.494,Mach_0.504,Mach_0.514,Mach_0.524,Mach_0.534,Mach_0.544,Mach_0.554,Mach_0.564,Mach_0.574,Mach_0.584,Mach_0.594,Mach_0.604,Mach_0.614,Mach_0.624,Mach_0.634,Mach_0.644,Mach_0.654,Mach_0.664,Mach_0.674,Mach_0.684,Mach_0.694,Mach_0.704,Mach_0.714,Mach_0.724,Mach_0.734,Mach_0.744,Mach_0.754,Mach_0.764,Mach_0.774,Mach_0.784,Mach_0.794
5.0,,,,,,,3154.47467792528,3027.4809961657506,2931.754654789991,2862.6562738742437,2816.4663718557904,2790.20149098487,2781.4109173960537,2788.042194036447,2808.49479603325,2841.3636773207118,2885.979841558946,2941.824924572127,3007.2580977319167,3081.551831774284,3164.1315883531543,3254.411869498168,3351.9542510499455,3456.370022586884,3567.293113860907,3684.387556278818,3807.875885836864,3937.767657352673,4073.248567312267,4214.087337138631,4360.177288666625,4511.286219924739,4667.3113143943865,4828.136614188892,4993.634640249109,5163.703870811267,5338.688864152542,5518.740499461592,5703.204733580509,5891.988491882909,6085.029239201154,6282.25949670486,6483.643429152864,6689.141230344764,6898.673478226251,7112.229662508025,7332.065448220856,7559.608988878404,7791.455110340999,8027.520853007364,8267.82944432083,8512.366302042847,8761.079213260966,9013.986562892827,9270.997329715216,9532.19938220784,9797.499372931688,10066.91098828897,10340.446966157788,10618.047170630352,10899.722688125754,11185.44787240264,11475.232402065272,11769.085326208116,12066.943148364024,12368.849801368331
5.5,,,,,,,,3116.3806526485296,3002.600901226172,2916.8076208334146,2855.0687435380105,2814.138859774848,2791.4476506173482,2784.7929335451367,2792.436730352126,2812.853601097835,2845.356525463271,2889.295979415218,2942.9823532550013,3005.7014538907274,3076.7767365101745,3155.659419017396,3241.798445311787,3334.8328893911626,3434.3487704246236,3540.0315107931447,3652.0282938919854,3770.3144416865907,3894.0856471821053,4023.1598383165206,4157.333752653219,4296.457912957524,4440.366781377066,4588.916872389995,4742.024561276019,4899.559289124717,5061.808220158782,5228.946508028664,5400.329262822788,5575.868203704425,5755.505200552895,5939.176832577508,6126.814950562309,6318.383229511181,6513.805476936042,6713.038138185402,6918.27573977691,7130.793036328531,7347.42016852508,7568.039885621763,7792.71306756608,8021.390588272893,8254.021618267941,8490.62582259555,8731.149387517256,8975.609240138347,9223.985090445649,9476.21954882585,9732.362253277945,9992.353892822071,10256.206322551277,10523.858618910284,10795.39312210163,11070.71153664011,11349.858922746964,11632.807792338983
6.0,,,,,,,,3220.1788069615927,3087.5724292145874,2984.4414595146764,2906.59038746769,2850.6014211987695,2813.6541364414356,2793.4081663659967,2788.069893419516,2795.9291371744653,2816.2516284955836,2848.226397621958,2890.227839027798,2941.4145998779222,3001.0838428160027,3068.6542154350445,3143.6090777832947,3225.436892108814,3313.8221669409145,3408.292816674229,3509.067205917311,3616.052005179347,3728.489280212623,3846.102754214041,3968.7739848780216,4096.2565073511905,4228.431064748791,4365.163355351185,4506.30588742248,4651.735659959597,4801.7565014637075,4956.496995570355,5115.2836204225805,5278.105377270236,5444.872762375671,5615.490619876244,5789.9669271307475,5968.1608667946275,6150.071798171741,6335.62329296289,6526.88278392993,6725.047566192984,6927.066442689236,7132.968225747856,7342.671386201946,7556.16446117462,7773.470173457913,7994.501488434845,8219.27792857474,8447.745573827759,8679.921266879388,8915.784657584943,9155.314324465036,9398.52386402321,9645.31796065844,9895.780468296753,10149.85047045643,10407.538333353696,10668.8177756654,10933.697895803683
6.5,,,,,,,,,3187.67303746188,3066.4636686112563,2971.863928816685,2900.26649866516,2848.616307048035,2814.519761772023,2795.8851084155594,2791.0429819541373,2799.002645876732,2818.978804562695,2849.2339881518956,2888.9125210000934,2937.2890585247364,2993.680682110901,3057.4996245321217,3128.3390219461544,3205.731157125783,3289.264981797528,3379.051706184175,3475.0034143187013,3576.372813064472,3682.8627378300903,3794.3322407637143,3910.5470420298075,4031.3627412189344,4156.6549142107315,4286.248911350423,4420.029835731703,4558.247884912076,4701.02249834427,4847.7220961924195,4998.341164981601,5152.723092100685,5310.84949385125,5472.624419377924,5638.055242954868,5807.00073046925,5979.423907289093,6157.30716557877,6341.702002218034,6529.811786250726,6721.595301332596,6917.0089588471465,7116.00701652803,7318.613826510646,7524.779884932928,7734.490082005295,7947.727810947633,8164.475096087769,8384.712708252453,8608.384263589029,8835.540341478432,9066.15852885083,9300.179526307844,9537.615209645786,9778.476684158933,10022.702374974311,10270.338018322544
7.0,,,,,,,,,,3163.848037751168,3051.7992817211502,2963.9693064426156,2897.1576851131085,2848.750851669908,2816.5150078314523,2798.6866448480146,2794.1714837824647,2801.9640306426536,2820.437054916134,2848.5809082416795,2885.651925752536,2930.8692202606585,2983.7214822174074,3043.6563564174203,3110.2368351236787,3183.006594343439,3262.008219999998,3347.1612010313943,3437.729372020398,3533.395903179229,3633.962323266754,3739.243601510195,3849.071046983534,3963.2586913415867,4081.6775974931293,4204.221579263418,4331.0529831216245,4462.28345218558,4597.357978126918,4736.168715074215,4878.672676475928,5024.784292623169,5174.448243692185,5327.5679343236225,5484.078155473036,5643.98159105807,5809.0012012489215,5980.262658133311,6155.035646591336,6333.317233304893,6515.065891376109,6700.237781789446,6888.822990337458,7080.773652325094,7276.112195992196,7474.787398834867,7676.818606588477,7882.115779898491,8090.695689359226,8302.573959136678,8517.693162269597,8736.030923796308,8957.63596933946,9182.448221854076,9410.442852796543,9641.666301238905
7.5,,,,,,,,,,,3147.4061801612793,3042.654252481823,2960.0747827858604,2896.885744932554,2850.6878620093307,2819.525641904683,2802.2466233762393,2797.741317202247,2804.2817696863117,2820.818147597741,2846.520815977582,2880.6232555575857,2922.513414176071,2971.6408980129268,3027.4936285726644,3089.6444898422374,3158.0339335726526,3232.6271204529776,3312.5913135901296,3397.6635876908235,3487.625243626598,3582.269360668723,3681.36781609465,3784.8183195171778,3892.4301173564536,4004.070328994024,4119.8874961540605,4239.986821736558,4363.852471216138,4491.346865072486,4622.4328248725915,4756.99404341574,4894.98010740809,5036.298941509023,5180.925564479504,5328.758358072835,5481.518940644521,5640.158410788976,5802.185242497634,5967.562887797019,6136.216029596408,6308.174971577174,6483.359651136546,6661.760009665691,6843.364099252416,7028.158246230947,7216.091187383669,7407.182244796917,7601.34138581962,7798.621396305864,7999.001919208708,8202.425575608351,8408.906034765318,8618.456078594912,8831.01570258901,9046.560152098808
8.0,,,,,,,,,,,,3137.3605516125695,3038.376769731607,2959.785292984835,2899.1438054140403,2854.316495374815,2823.958319126399,2806.8643902781014,2801.2486523630105,2806.063155876894,2820.3251179330646,2843.286760562839,2874.2390629519623,2912.56462748348,2957.787508043513,3009.403932132753,3067.3633756047357,3131.498468735212,3201.061222408966,3275.7718916526505,3355.3567745127875,3439.588244059357,3528.2880817680098,3621.29422834904,3718.3910520724526,3819.4558188217925,3924.6612200578707,4033.99914971892,4147.02786170592,4263.616617660476,4383.662356281171,4507.126650287355,4633.892223816873,4763.871862125474,4897.081121139588,5033.350413211906,5174.333502057295,5320.91858095504,5470.737266036348,5623.719622600141,5779.900888842997,5939.205515014307,6101.591562552135,6267.050904317002,6435.573382605202,6607.0749526782065,6781.6139508468605,6959.103095357538,7139.525718726328,7322.935848334235,7509.2062905154135,7698.424754971881,7890.533927276247,8085.511554765901,8283.334517896048,8484.014877994132
8.5,,,,,,,,,,,,,3133.1256301338785,3038.517263640979,2962.802330136317,2903.822146348318,2859.97799789377,2830.015207779878,2812.024540469548,2804.8942410989257,2807.6023892669427,2819.2802768095,2839.2344647526575,2866.784160398087,2901.3843431098253,2942.5295695722452,2990.1091707029373,3043.9702373128475,3103.269933540318,3167.7855689876224,3237.1899063161727,3311.2720122301666,3389.796443546228,3472.6146058237805,3559.486915540256,3650.337700166948,3745.1852678287332,3844.126129409232,3946.6833411402336,4052.733564926939,4162.1444305219,4274.8837096754,4390.875875161675,4509.966814260391,4632.176911382648,4757.377086524848,4887.050546768519,5022.0620876395205,5160.159221748227,5301.346978766139,5445.555142018268,5592.746664097877,5742.917909151171,5895.990801778403,6051.993166110669,6210.842770218516,6372.563619282317,6537.106015621619,6704.454746481877,6874.593191164351,7047.503434925908,7223.130377493556,7401.525809175765,7582.632518907309,7766.464343948791,7952.962284866562
9.0,,,,,,,,,,,,,,3134.1231940143307,3042.747106623492,2969.014619163717,2911.2302429338433,2867.9915530057565,2837.3102870004673,2817.9458894440118,2808.879655367416,2809.1634153202986,2818.0155573680645,2834.695907588654,2858.702207930991,2889.3859214228933,2926.651781880262,2970.291905361653,3019.4780802607866,3073.9020842811287,3133.293084332753,3197.3860862405436,3265.961905828731,3338.8143734699374,3415.71707910226,3496.5701622195297,3581.419897121781,3670.2523586338816,3762.6627737691483,3858.499742898019,3957.674286747855,4060.0887348826927,4165.637649183584,4274.2446947859835,4385.863337463563,4500.40535647203,4619.260830341296,4743.16638989585,4870.050549838345,4999.921485027078,5132.675846391662,5268.315305105003,5406.766648424832,5548.0261583081265,5692.051743459632,5838.835191910574,5988.330312475449,6140.489126198388,6295.370030538153,6452.84987066173,6612.984129372522,6775.718994866375,6941.071469416008,7108.949489227693,7279.439931978972,7452.448803292637
9.5,,,,,,,,,,,,,,,3140.1362180923256,3051.0225675040533,2978.7329919078775,2921.692737842794,2877.915728890128,2846.040649605376,2824.9143877083125,2813.5875004798486,2811.1591994717696,2816.9066065272286,2830.1573864428747,2850.376100680629,2877.342028713114,2910.759248864552,2949.8877687222907,2994.335863171608,3043.854803179827,3098.0910434411867,3156.8791915438737,3219.956781091122,3287.147807560548,3358.257069954046,3433.3246895173543,3512.336066214122,3594.885703024239,3680.8309011165707,3770.054550162026,3862.4662460977265,3957.967207755179,4056.487210157645,4157.913229551087,4262.198294795254,4370.608520986124,4483.86383805625,4599.994936464171,4719.01343094714,4840.7831110373845,4965.344617739486,5092.5914198081255,5222.558338369108,5355.169584871814,5490.383095515193,5628.190712038364,5768.582332100911,5911.546072052567,6056.996408576746,6204.954337003374,6355.367465036081,6508.2541223608105,6663.5954605809975,6821.371546792546,6981.561445693891
