Altitude_km,Mach_0.030,Mach_0.040,Mach_0.050,Mach_0.060,Mach_0.070,Mach_0.080,Mach_0.090,Mach_0.100,Mach_0.110,Mach_0.120,Mach_0.130,Mach_0.140,Mach_0.150,Mach_0.160,Mach_0.170,Mach_0.180,Mach_0.190,Mach_0.200,Mach_0.210,Mach_0.220,Mach_0.230,Mach_0.240,Mach_0.250,Mach_0.260,Mach_0.270,Mach_0.280,Mach_0.290,Mach_0.300,Mach_0.310,Mach_0.320,Mach_0.330,Mach_0.340,Mach_0.350,Mach_0.360,Mach_0.370,Mach_0.380,Mach_0.390,Mach_0.400,Mach_0.410,Mach_0.420,Mach_0.430,Mach_0.440,Mach_0.450,Mach_0.460,Mach_0.470,Mach_0.480,Mach_0.490
0.0,,0.073224191910767,0.053809240353692,0.046381562694268005,0.042938088882108004,0.0410332112732,0.039807074112448,0.038911892446623,0.038462967108592,0.038112017755175,0.037818786769503,0.037561163680191995,0.037326293330182996,0.03728845070457499,0.037260806777183,0.037240192132028,0.03722460263724799,0.037212626393948,0.0372032785052,0.037195935444286995,0.037190079056807,0.037185370474006996,0.037181558264375,0.037178419371068,0.037175846358887,0.037173697730012,0.037171905464347996,0.037170396940367,0.037169111743607,0.037168024999292,0.037167102334367,0.037166303232187996,0.037165604655547996,0.037165017019007,0.037164490322663,0.037164037664827995,0.037163643138263,0.0371632850927,0.037162976366087,0.037162704906575,0.037162460444807,0.0371622476423,0.0371620508672,0.037161881475383,0.037161725256983,0.037161587063782996,0.037161460041199995
0.5,,0.0775589980828,0.055685379874662995,0.047364278070527004,0.043532201270208,0.041433562380175,0.040099661416448,0.039138426786183005,0.038649858859375004,0.038271416307548003,0.03795808795315199,0.03768488757938799,0.037437350368823,0.037394709189631996,0.037363541956508,0.037340353838528,0.037322796617783,0.037309285288367,0.037298771389487,0.037290498298352,0.037283899412827996,0.037278576556247,0.037274277961628,0.037270755497072,0.037267847671808,0.037265439264751996,0.037263417603382996,0.037261705569887,0.037260267474367996,0.037259044324352,0.037257999663872,0.037257102334367,0.037256325723632,0.037255647114907996,0.037255057195174995,0.037254547402463,0.037254100858175,0.0372537031772,0.037253358500326995,0.0372530462588,0.037252771554752,0.037252531143646996,0.0372523152368,0.0372521154575,0.037251943361902996,0.037251784539863,0.037251643943303
1.0,,0.082488078945823,0.057810563404375,0.048470184744143,0.044194568252892,0.041874437118748,0.040416931632128,0.039380071811126995,0.038846895443068,0.038438036961728,0.038102636257499996,0.037812572861767,0.037551350522063,0.037485248728699995,0.037432095903548,0.037387933227008,0.037350086765807,0.037316888638175,0.037305023049575,0.037295665842799995,0.037288224284183,0.037282252310108,0.037277392901447,0.037273425594983,0.037270128265175,0.037267415472575,0.037265124364508,0.037263205341632,0.037261583399087,0.037260210194288,0.037259017426747996,0.037258012326574996,0.037257126207743,0.037256370826688,0.037255711104368,0.037255127889008,0.037254624069647,0.037254182827772,0.0372537897983,0.037253441015687,0.037253132784766996,0.037252854115174996,0.037252610068988,0.037252390747367,0.037252194287708,0.037252012593692,0.037251857001166996
1.5,,0.088101662882972,0.060222018012863004,0.049717831927708005,0.044934976717647,0.042361232368988,0.040762513357423,0.039638837226108,0.039055739238748,0.038612935468699996,0.038253239887451995,0.037944705892287996,0.037668798029852,0.037578482414299993,0.037502763029903,0.03743716909131199,0.037378751750912,0.037325571777575,0.037312144525703,0.037301592628699996,0.037293190226783,0.037286446974428,0.037280944241371995,0.037276464002807,0.037272737593127,0.037269669118268,0.037267099425728,0.037264916233532,0.037263091747822996,0.037261522554023,0.037260195899302996,0.037259044324352,0.037258050374767995,0.037257198068207,0.037256450142575,0.037255796984431995,0.037255229731388,0.037254720804886995,0.037254274856432,0.037253886238127,0.0372535329392,0.037253228558663,0.037252945563023,0.037252697551292,0.037252474504463,0.037252274559932,0.037252095975263
2.0,,0.094306042936463,0.0627632542247,0.050943394596700005,0.045596190723087,0.042749063032832005,0.041004530342512,0.039797620637103,0.039164147382967,0.038689529695702995,0.0383089115388,0.037985990810368,0.037700196326012,0.037602691439552,0.037521763753727,0.037452283146406994,0.037390937126588,0.037335486633968,0.037320335852527996,0.037308392760575,0.037298865195632,0.037291213423126995,0.037285002615151996,0.037279931971175,0.037275732420023,0.037272249425647996,0.037269333153575,0.037266878076272,0.0372648127088,0.037263043214972,0.037261537750268,0.0372602388143,0.037259111743607,0.037258139504374996,0.037257294442943,0.037256564302175,0.037255916115983,0.037255342914623,0.037254838209023,0.037254395990783,0.037254001774652,0.037253651685212,0.037253333940992,0.037253054074726996,0.037252801436527996,0.037252574043623,0.037252370033408
2.5,,0.101412938680463,0.0656743480583,0.052347123689968,0.046354150222862996,0.043193239851008,0.041281876809727,0.039979734840543,0.039288392282647,0.038777320230623,0.038372599076699994,0.038033406860031996,0.037736111762326996,0.037630452490688,0.03754351720598299,0.03746963089429999,0.037404896867903,0.037346847416828,0.037329671989847,0.037316158617575,0.037305388815932,0.037296699868412,0.037289676594575,0.037283899412827996,0.037279153602983,0.037275212928752,0.037271912955247996,0.037269136879175,0.037266786272927,0.037264778280668,0.037263059382575,0.037261598635388,0.037260324914671995,0.037259220135143,0.037258267683575,0.037257428004668,0.037256702615543,0.03725605847,0.037255488718463,0.037254977003062996,0.037254528335806995,0.037254137188967,0.037253781091127,0.037253457638927,0.037253172515311996,0.037252922565871996,0.037252690206022995
3.0,,0.109569701783903,0.069015091665647,0.053958625763743,0.047224021875612,0.043703179668668005,0.041600119401472006,0.0401883963132,0.039431069867008,0.038878006529372,0.038445690366446995,0.038087703494047,0.037777346810687,0.0376622870768,0.03756857051157499,0.03748950746259199,0.037420921030366996,0.037359899769574996,0.0373404389375,0.037325066866687996,0.037312852114943,0.037303016699612,0.037295002936028,0.037288473707888,0.037283096475287,0.0372786004847,0.037274854667888,0.037271703963068,0.0372690391175,0.0372667679423,0.037264829937887,0.037263156598487,0.0372617208863,0.037260469216412,0.037259383924127,0.037258435813628,0.037257599744768,0.037256865803687,0.037256224827575,0.037255647114907996,0.037255148177372,0.037254691679168,0.037254284114375,0.037253930474972,0.037253600553728,0.037253309471783,0.037253054074726996
3.5,,0.11894548000257502,0.07285594071177201,0.055810588722112,0.048223416411888,0.044289014350592,0.041966069660575006,0.040428396263388,0.039594973896847,0.038993786795132,0.038529776737788,0.038150213525743,0.037824735061487,0.037698938396912,0.037597282371982996,0.03751236391689199,0.037439340156092,0.037374924775175,0.0373527481463,0.037335321202687996,0.037321428505103,0.037310219309167995,0.037301175590663,0.037293721249174995,0.037287617996567,0.037282506966128,0.037278266397632,0.0372746764988,0.037271641460687,0.037269058649807,0.037266859695575,0.037264950821888,0.037263319426127,0.037261905464347995,0.037260658305767,0.037259590688192,0.037258645066172,0.037257810925007,0.037257066599408,0.037256427430823,0.0372558401648,0.037255332575168,0.037254877664183,0.037254461917952,0.037254091800512,0.037253763706823,0.037253465965568
4.0,,0.129740740918727,0.0772772228732,0.05794306834476701,0.04937449575,0.044963879686175004,0.042387243479575,0.040704826429575,0.039783789544192,0.039127029714428,0.038626426157807994,0.038222155984375,0.037879316809102996,0.037741096635931996,0.037630333859375,0.037538719187686996,0.037460530080512,0.037392189992687,0.037366952950223,0.037347111846512,0.037331277834886996,0.037318582886807,0.0373082218967,0.037299776634862995,0.037292808728432,0.037287016555727,0.037282150728091996,0.037278076371968,0.037274632056668,0.037271703963068,0.037269176053943,0.037267025482352,0.0372651591932,0.037263549067175,0.037262138214743,0.037260908130032,0.037259827744606996,0.037258883539568,0.037258050374767995,0.037257306534847996,0.037256656350863,0.037256069490406996,0.037255551806663,0.037255077343343,0.037254662643575,0.037254284114375,0.037253948239808
4.5,,0.142192684508063,0.082377602642108,0.06040245246888701,0.050702185436928,0.045742131810908,0.042873014503228,0.0410237141232,0.0400015572127,0.039280738711174996,0.038738069965623,0.038305136589808,0.037942282317574995,0.0377897137247,0.03766851223437499,0.037569098579374995,0.037485043396175,0.0374121071327,0.037383366056447,0.037360698781627996,0.037342665570428,0.037328161277807,0.037316413669148,0.037306762801823,0.037298802648187995,0.037292196036863,0.037286663437051996,0.037282023975887,0.037278076371968,0.037274743237102996,0.0372718710767,0.037269411943727,0.037267284985147996,0.037265439264751996,0.037263830555708,0.037262436266432,0.037261205746112,0.037260124574588,0.037259179413211996,0.037258332148699995,0.037257587412527,0.037256924560831996,0.037256325723632,0.037255796984431995,0.0372553119263,0.037254887553008,0.037254499810928
