Altitude_km,Mach_0.053,Mach_0.058,Mach_0.064,Mach_0.068,Mach_0.073,Mach_0.078,Mach_0.083,Mach_0.088,Mach_0.093,Mach_0.098,Mach_0.103,Mach_0.108,Mach_0.113,Mach_0.118,Mach_0.123,Mach_0.128,Mach_0.133
1.25,,1035.017097997685,1027.0612059823075,1036.6398798305615,1064.0990191304604,1107.9058588530097,1167.4412218535867,1242.3203013214934,1332.3194616926673,1437.315399433594,1560.5971901132948,1702.4138728664532,1861.1910699277357,2037.2720809413513,2230.982645102628,2442.807104639136,2673.0831554509055
1.375,,,1033.2170472714388,1041.354069254265,1066.9705222395219,1108.8518517415405,1166.3598176657242,1239.0875587554688,1326.7934644432696,1429.3444617249272,1549.9665861621083,1688.9124854880297,1844.5797819187267,2017.3324622807988,2207.4994986672796,2415.4653556997273,2641.6727097442895
1.5,,,1039.601954232132,1046.2996577291055,1070.0692625113504,1110.03314996409,1165.525687234482,1236.1163707604985,1321.5429274270095,1421.6622545462315,1539.6529131832938,1675.7501599811196,1828.3618748900228,1997.7962000263387,2184.462812774737,2388.631128933075,2610.7758749657096
1.625,,,1046.216125280655,1051.469506161673,1073.401954436018,1111.4545478220564,1164.9406231643736,1233.4084852696492,1316.575289064485,1414.2812893623548,1529.6605909973343,1662.9325722690073,1812.516559579179,1978.7025714435738,2161.8384008441935,2362.310636577697,2580.4041498492147
1.75,,,1053.0639269276287,1056.8755739506366,1076.9694618014387,1113.1174445319343,1164.6062740713924,1230.9627778371223,1311.8881383920784,1407.204151425652,1519.9933918410916,1650.4646273213316,1797.0496825442149,1960.0231281391655,2139.7171224711255,2336.4583769772594,2550.630873289612
1.875,,,1060.1454174745256,1062.51433142222,1080.7724168269021,1115.0229527225151,1164.5249356664578,1228.7839848218866,1307.4837286230152,1400.4262519133842,1510.6544760822978,1638.3663014580882,1781.9662500663871,1941.763315982829,2118.022808595499,2311.1330195417354,2521.3966908418183
2.0,,,1067.469376351674,1068.3941803810487,1084.8182769415148,1117.1744755505426,1164.6970713287437,1226.8707735311946,1303.3577007382091,1393.9507073759662,1501.6363263594649,1626.6086682814876,1767.270475017607,1923.899576692322,2096.8011110669486,2286.290781275652,2492.650533024681
2.125,,,1075.1035545702432,1074.5949350644607,1089.1998332609733,1119.6863445278107,1165.2587144821068,1225.380022159352,1299.694406744047,1387.9786703665832,1493.1775500563474,1615.45227446307,1753.2332505508853,1906.7877716697087,2076.3778726173537,2262.290221012197,2464.9541829238638
2.25,,,1082.9824450381961,1081.0346775821786,1093.8260517314177,1122.4479274851956,1166.0744826769032,1224.1539096794074,1296.308883010688,1382.3017232115126,1485.0290190607284,1604.6377291901547,1739.5631030067648,1890.046900309015,2056.356409942917,2238.8202634292097,2437.692691591504
2.375,,,1091.1060144720573,1087.722196615991,1098.6977072999198,1125.454679169782,1167.1475762186597,1223.194632211181,1293.2059658327614,1376.9182217745674,1477.1953979108794,1594.169035685615,1726.2650542804852,1873.7353662882483,2036.8116677712412,2215.798377639424,2410.9874007999274
2.5,,,1099.483349405248,1094.6533801988746,1103.8153472106496,1128.7132158877575,1168.4776674098287,1222.504405119799,1290.3836588386882,1371.840778760285,1469.688436089835,1584.0375450781787,1713.3433467165398,1857.8077626432553,2017.6826748021247,2193.234288633648,2384.791209982589
2.625,,,1108.1143976813607,1101.841614522964,1109.1873492119892,1132.2277254355279,1170.069877269769,1222.0847548449608,1287.8449058073643,1367.058465916446,1462.4955075555126,1574.2593493511263,1700.7851847335023,1842.2938085135847,1999.0072411874244,2171.174610025033,2359.1121399767508
2.75,,,1117.0084028535418,1109.2826816037489,1114.8143880302966,1135.9992518421643,1171.9234272944188,1221.937648732058,1285.5932048058196,1362.5824284186551,1455.627729162326,1564.8152830373892,1688.6113860399787,1827.1754254767227,1980.7603203539938,2149.585334258721,2333.9107230246336
2.875,,,1126.165270434557,1116.985753443758,1120.6969118671775,1140.0320958959448,1174.0440901877055,1222.0667956333268,1283.6275110612632,1358.404541378528,1449.0812299779855,1555.7307055841056,1676.7947840450315,1812.4581736143707,1962.9211066172159,2128.4377692393646,2309.2425722094736
3.0,,,,1124.9509703354681,1126.8394423866569,1144.3271417998583,1176.4333226245792,1222.4719323133388,1281.9520936194635,1354.5344758238502,1442.8592667000653,1546.9785362897696,1665.355491986864,1798.1274628295014,1945.5243186030311,2107.7751892114798,2285.112066453867
3.125,,,,1133.1830117120205,1133.250999835438,1148.8887763894572,1179.0951135900402,1223.1569413946186,1280.568016739326,1350.9713082416506,1436.959373950335,1538.5734332963257,1654.2705117807366,1784.2083723648327,1928.5741746175302,2087.5696737744565,2261.4408974724142
3.25,,,,1141.686602406915,1139.9276870608358,1153.7177145578823,1182.0307667954771,1224.12531108392,1279.4771044344175,1347.7151644207577,1431.385111482804,1530.518771363717,1643.5713907149975,1770.686537877385,1912.0505783838416,2067.8286705981254,2238.2808214085408
3.375,,,,1150.4665038169537,1146.8786538412367,1158.8223960219898,1185.2412695182124,1225.3769886807393,1278.681443456114,1344.7687330407157,1426.1394447269856,1522.8097808991267,1633.2482359091157,1757.5669768864886,1895.9371071022224,2048.558509075405,2215.638005540465
3.5,,,,1159.5226293102016,1154.104245348775,1164.2036803702001,1188.7339388492637,1226.9151349733104,1278.1833937826343,1342.132950531661,1421.22100937766,1515.4503082577305,1623.282564357773,1744.8382868586025,1880.2632252148221,2029.7364985419222,2193.4816277352056
3.625,,,,1168.8645679820816,1161.6092647512075,1169.8621586531676,1192.5065865233646,1228.7433619879498,1277.9859448136572,1339.8105413331896,1416.636316917654,1508.4371424660615,1613.701373482882,1732.5211472150888,1865.0126995107244,2011.3974662020048,2171.82035639179
3.75,,,,1178.4971482095673,1169.3985904530434,1175.8024696765992,1196.5705366870939,1230.8656921945196,1278.090244623794,1337.8037248872913,1412.377954358283,1501.7803091329745,1604.4874653067163,1720.590343686982,1850.2108809080426,1993.5192224805185,2150.69439051466
3.875,,,,,1177.472351781061,1182.0337994524816,1200.9197969730612,1233.2809869466068,1278.4989248745696,1336.1136961196228,1408.4554814554153,1495.4710448252108,1595.6547644442053,1709.0656700817262,1835.8236558918152,1976.0835578996955,2130.0115489098353
4.0,,,,,1185.840224701821,1188.5523645304995,1205.5624449746288,1235.995858137767,1279.215179881297,1334.7435240776194,1404.8661750848323,1489.5185840037602,1587.1892581301424,1697.938247107987,1821.858298995827,1959.1220156999498,2109.8753112437125
4.125,,,,,1194.6164738055543,1195.4945102593663,1210.6448589480026,1239.1793659472698,1280.4244267970814,1333.8975233347612,1401.8410235595882,1484.1799481741568,1579.3970318964266,1687.5424048152865,1808.7054801055579,1943.026007215578,2090.652983154118
4.25,,,,,1203.6880696612375,1202.7291761340448,1216.0251003798787,1242.659445522381,1281.94215849952,1333.368385269088,1399.1483907891593,1479.185973509732,1571.9704757390928,1677.5411767789785,1795.9711326186844,1927.3778872056853,2071.913617579185
4.375,,,,,1213.0600196682587,1210.2614244430974,1221.7042555225016,1246.4403838205412,1283.7661014225278,1333.1579238407055,1396.7865330768439,1474.5441363555335,1564.913741546322,1667.9179452418707,1783.6309575161958,1912.1635033163243,2053.6633609520673
4.5,,,,,1222.7424708482708,1218.0964025453038,1227.6831009307186,1250.5267638837806,1285.90462131646,1333.270972163976,1394.7600794925086,1470.25048176007,1558.224368942876,1658.6985239986725,1771.721204042946,1897.4092727476932,2035.8826048565163
4.625,,,,,1232.7302975692317,1226.2393294179212,1233.971017189247,1254.9234346443727,1288.3571472472324,1333.7079874766287,1393.071368360564,1466.309074279778,1551.9067220479901,1649.8674448548368,1760.2319152302534,1883.101075960691,2018.5790230224497
4.75,,,,,1243.0388373940143,1234.6954830422137,1240.5688492345748,1259.6354826099955,1291.1277751147588,1334.471873946505,1391.722193656158,1462.7254758216766,1545.9644307400852,1641.429972847304,1749.1676034765362,1869.2278160451333,2001.7591089343966
4.875,,,,,1253.6680300807852,1243.4651280260562,1247.4817973954841,1264.664181388091,1294.2240933817363,1335.5680047040817,1390.7154697613155,1459.495960703904,1540.3960997741124,1633.3905298811746,1738.5093837192683,1855.8127645671589,1985.407111879574
5.0,,,,,,1252.5585448514196,1254.715174452853,1270.0104493125423,1297.6415346697463,1336.9989155406256,1390.0541349790524,1456.6278236338264,1535.2054828968794,1625.7458743165546,1728.275120938606,1842.8446785543304,1969.530691880224
5.125,,,,,,1261.9759284150446,1262.26953734863,1275.6834498410308,1301.391086758598,1338.7642710712428,1389.7402990815694,1454.1206475617819,1530.3922602913594,1618.506936465244,1718.4591552608745,1830.3149904140193,1954.1363271623782
5.25,,,,,,1271.7277565304069,1270.1500971984244,1281.6842107980508,1305.4744844048391,1340.8727592268579,1389.7779208175796,1451.9770442335541,1525.9602017672148,1611.6587121990353,1709.0759890475947,1818.230725800882,1939.2114714269906
5.375,,,,,,1281.814124286675,1278.3722170398569,1288.0224911757568,1309.893043039814,1343.324004495812,1390.1683037243083,1450.2009790971724,1521.9099023264955,1605.2179663197046,1700.111250587617,1806.6101346888502,1924.763472978167
5.5,,,,,,1292.2456598407612,1286.926420654472,1294.6946989044993,1314.6556183190737,1346.12233534519,1390.9163154324272,1448.7945117800098,1518.2430160882323,1599.1777670716654,1691.5706194174004,1795.4212503347371,1910.8144411475491
5.625,,,,,,1303.022333044398,1295.8230657234888,1301.7107444730873,1319.7595563289672,1349.2724531857496,1392.0244466910015,1447.7600856753972,1514.9670314543373,1593.542871925192,1683.4517316659765,1784.6942489969508,1897.321680556656
5.75,,,,,,1314.1493749155231,1305.0728939122619,1309.0762297096285,1325.2182753608438,1352.7759836024234,1393.4968861511857,1447.100981059733,1512.0793696428732,1588.3172163697104,1675.7668064328648,1774.422194985547,1884.3229692485602
5.875,,,,,,1325.637565869213,1314.6709048978876,1316.791857915892,1331.0289079999452,1356.6412933943536,1395.335800965416,1446.8203764410018,1509.5840865118528,1583.503963578495,1668.5129407435775,1764.6002541453588,1871.7949665762815
6.0,,,,,,,1324.6332503612887,1324.8630852555289,1337.1967127619637,1360.8702174582559,1397.5455497815153,1446.9221385490189,1507.4845072929072,1579.0976275950727,1661.688787685623,1755.234027079639,1859.7449472853687
6.125,,,,,,,1334.4252897191386,1332.6938265573935,1343.047068853303,1364.7107323141809,1399.2874283387139,1446.4572871874689,1504.7202192781142,1573.9269711044042,1653.9938143990892,1744.8861181694497,1846.6115302567523
6.25,,,,,,,1344.6074000266137,1340.914174048315,1349.2910027622845,1368.9494139757999,1401.4384148038866,1446.4166807534634,1502.3969678960057,1569.218182971825,1646.7860686201848,1735.0570976534714,1834.0151609427817
6.375,,,,,,,1355.1846232318412,1349.5292370667626,1355.9336176023698,1373.5951966454747,1404.0026105719364,1446.8041603510421,1500.5168277799842,1564.9718514529677,1640.0602311261925,1725.7354746118829,1821.9706077811222
6.5,,,,,,,1366.1677176920077,1358.544170624099,1362.980130502941,1378.6489504662914,1406.98447147334,1447.619111507677,1499.0826051961903,1561.1895503140204,1633.8236608765505,1716.9256793080447,1810.4613141604336
6.625,,,,,,,1377.556105095746,1367.9641621841606,1370.4358527147883,1384.115705144111,1410.3887667035456,1448.8674380733682,1498.0964326969602,1557.8741638843132,1628.0755803411066,1708.6259466627255,1799.4923931999556
6.75,,,,,,,1389.360623255837,1377.8000842851131,1378.300853293741,1389.9958734179534,1414.2124957267406,1450.5535620331675,1497.5597486358092,1555.0277767096889,1622.8163992665025,1700.8450922173452,1789.0678131728955
6.875,,,,,,,,1388.0459072517424,1386.5802411765744,1396.2992908651897,1418.4682207476237,1452.6758251702465,1497.477267004705,1552.6520926023613,1618.0492015571986,1693.576638844668,1779.1836459175
7.0,,,,,,,,1398.7240812248178,1395.290269102466,1403.0263613413483,1423.1570740115924,1455.2448845149188,1497.85322820272,1550.7503492974402,1613.775057524141,1686.8246189495446,1769.8376950951101
