Altitude_km,Mach_0.053,Mach_0.054,Mach_0.055,Mach_0.056,Mach_0.057,Mach_0.058,Mach_0.059,Mach_0.060,Mach_0.061,Mach_0.062,Mach_0.063,Mach_0.064,Mach_0.065,Mach_0.066,Mach_0.067,Mach_0.068,Mach_0.069,Mach_0.070,Mach_0.071,Mach_0.072,Mach_0.073,Mach_0.074,Mach_0.075,Mach_0.076,Mach_0.077,Mach_0.078,Mach_0.079,Mach_0.080,Mach_0.081,Mach_0.082,Mach_0.083,Mach_0.084,Mach_0.085,Mach_0.086,Mach_0.087,Mach_0.088,Mach_0.089,Mach_0.090,Mach_0.091,Mach_0.092,Mach_0.093,Mach_0.094,Mach_0.095,Mach_0.096,Mach_0.097,Mach_0.098,Mach_0.099,Mach_0.100,Mach_0.101,Mach_0.102,Mach_0.103,Mach_0.104,Mach_0.105,Mach_0.106,Mach_0.107,Mach_0.108,Mach_0.109,Mach_0.110,Mach_0.111,Mach_0.112,Mach_0.113,Mach_0.114,Mach_0.115,Mach_0.116,Mach_0.117,Mach_0.118,Mach_0.119,Mach_0.120,Mach_0.121,Mach_0.122,Mach_0.123,Mach_0.124,Mach_0.125,Mach_0.126,Mach_0.127,Mach_0.128,Mach_0.129,Mach_0.130,Mach_0.131,Mach_0.132,Mach_0.133,Mach_0.134,Mach_0.135
6.2,1321.5509280926804,1337.1501228671254,1352.4730457536702,1367.5198826993774,1382.3012228257162,1396.8231980712656,1411.0858084360264,1425.0890539199982,1438.8324375809177,1452.3078045822133,1465.512278968534,1478.4458607398801,1491.1085498962518,1503.5011767225783,1515.630173129112,1527.4968956427122,1539.1013442633796,1550.4435189911142,1561.52726952705,1572.3697567559402,1582.9730371461237,1593.3371106976,1603.4619774103699,1613.3401317741746,1622.951468088162,1632.2948852522836,1641.370383266539,1650.1779621309283,1658.7117134509854,1666.9620106109721,1674.9287178503898,1682.6118351692396,1690.011362951622,1697.1348832563042,1703.9897649523487,1710.5760080397567,1716.8936125185273,1722.9419865293635,1728.6890954964272,1734.1166552259365,1739.2246657178928,1744.013126972294,1748.478902108128,1752.571825977486,1756.2744572064373,1759.5867957949843,1762.5088417431255,1765.0372182443664,1767.145494894194,1768.8280484538761,1770.084878923415,1770.9159863028096,1771.290330866264,1771.0716445246806,1770.2439042715127,1768.80711010676,1766.7612620304235,1764.0586413304015,1760.5732205422532,1756.2982860259322,1751.233837781439,1745.379875808772,1738.5772953285261,1730.5647281614226,1721.338366478919,1710.8982102810153,1699.2442019859234,1685.9184072387088,1670.4830326626252,1652.9380782576732,1633.2835440238525,1611.5047904076898,1586.8476374218603,1558.8877948608097,1527.6252627245378,1493.0600410130448,1454.824623408371,1406.956161831003,1347.3648106845335,1276.0505699689616,1193.013439684287,1098.253419830511,991.7705104076327
6.300000000000001,1302.116355620729,1317.4861504720207,1332.5837362572927,1347.4092961890924,1361.9732636665144,1376.2816804525705,1390.3345465472612,1404.1318619505864,1417.673137028257,1430.9503368677688,1443.960627807232,1456.7040098466466,1469.1804829860127,1481.3908653001874,1493.3414941125075,1505.0337060009076,1516.4675009653886,1527.6428790059506,1538.5636332104757,1549.2466720977645,1559.6940218939749,1569.905682599106,1579.8816542131585,1589.614541601025,1599.0845347339243,1608.290548704456,1617.2325835126192,1625.9106391584146,1634.3188941355297,1642.4478633961048,1650.2974131761193,1657.8675434755744,1665.1582546729214,1672.1770173260643,1678.9310919383436,1685.4204785097602,1691.6451770403137,1697.6046043745198,1703.2671970332442,1708.614939707908,1713.647832398512,1718.3658751050543,1722.765977077126,1726.7987108895816,1730.446891659284,1733.7105193862344,1736.5895940704324,1739.080788564302,1741.1580611457498,1742.815871270731,1744.054218939247,1744.8731041512976,1745.2419436476423,1745.0264732816704,1744.2109056792847,1742.7952408404842,1740.7794787652701,1738.1166024873073,1734.6824378872202,1730.4703700549626,1725.4803989905354,1719.712524693937,1713.00998216193,1705.1152468649311,1696.024566971876,1685.737942482765,1674.2553166626008,1661.1254894851984,1645.9171057117042,1628.6301653421192,1609.2646683764428,1587.806190548753,1563.5116427538917,1535.9629743481505,1505.1601853315299,1471.1032757040296,1433.4301436523656,1386.2656300393708,1327.5506222921138,1257.2851204105943,1175.4691243948123,1082.102634244768,977.1856499604615
6.4,1282.6817831487779,1297.8221780769159,1312.6944267609151,1327.2987096788074,1341.6453045073126,1355.7401628338753,1369.583284658496,1383.1746699811745,1396.5138364755965,1409.5928691533245,1422.40897664593,1434.962158953413,1447.2524160757737,1459.2805538777966,1471.0528150959028,1482.5705163591028,1493.8336576673978,1504.8422390207872,1515.5999968939013,1526.1235874395888,1536.4150066418258,1546.4742545006118,1556.301331015947,1565.888951427875,1575.2176013796866,1584.286212156628,1593.0947837586996,1601.6433161859009,1609.9260748200738,1617.9337161812375,1625.6661085018488,1633.123251781909,1640.305146394221,1647.2191513958244,1653.8724189243383,1660.2649489797636,1666.3967415620998,1672.2672222196761,1677.8452985700615,1683.1132241898795,1688.070999079131,1692.7186232378147,1697.053052046124,1701.0255958016774,1704.6193261121302,1707.8342429774846,1710.6703463977392,1713.1243588842378,1715.1706273973057,1716.8036940875854,1718.0235589550791,1718.8302219997856,1719.1935564290206,1718.9813020386605,1718.1779070870564,1716.783371574208,1714.7976955001168,1712.174563644213,1708.791655232187,1704.6424540839928,1699.7269601996318,1694.045173579102,1687.442668995334,1679.6657655684396,1670.710767464833,1660.5776746845147,1649.2664313392784,1636.332571731688,1621.3511787607831,1604.322252426565,1585.2457927290332,1564.1075906898163,1540.175648085923,1513.0381538354916,1482.695107938522,1449.146510395014,1412.0356638963601,1365.5750982477382,1307.736433899694,1238.5196708522271,1157.9248091053373,1065.9518486590252,962.6007895132905
6.5,1263.2472106768266,1278.158205681811,1292.8051172645376,1307.1881231685225,1321.3173453481108,1335.1986452151802,1348.8320227697309,1362.2174780117628,1375.3545359229358,1388.23540143888,1400.8573254846278,1413.2203080601794,1425.3243491655346,1437.1702424554055,1448.7641360792982,1460.1073267172983,1471.1998143694068,1482.0415990356237,1492.636360577327,1503.0005027814134,1513.135991389677,1523.0428264021177,1532.7210078187356,1542.1633612547255,1551.3506680254488,1560.2818756088002,1568.9569840047798,1577.3759932133871,1585.5332555046182,1593.4195689663702,1601.0348038275783,1608.3789600882435,1615.4520381155207,1622.2612854655845,1628.8137459103332,1635.1094194497673,1641.1483060838862,1646.9298400648324,1652.4234001068787,1657.611508671851,1662.4941657597503,1667.071371370575,1671.3401270151223,1675.2524807137731,1678.7917605649768,1681.9579665687347,1684.7510987250462,1687.1679292041736,1689.1831936488616,1690.7915169044402,1691.9928989709113,1692.7873398482736,1693.145169210399,1692.9361307956503,1692.1449084948283,1690.7715023079322,1688.8159122349634,1686.2325248011189,1682.9008725771537,1678.8145381130232,1673.9735214087282,1668.3778224642672,1661.875355828738,1654.2162842719479,1645.39696795779,1635.4174068862644,1624.277546015956,1611.5396539781775,1596.785251809862,1580.014339511011,1561.2269170816235,1540.4089908308797,1516.8396534179544,1490.1133333228324,1460.230030545514,1427.1897450859985,1390.6411841403547,1344.8845664561059,1287.9222455072745,1219.7542212938602,1140.3804938158626,1049.8010630732824,948.0159290661194
6.6000000000000005,1243.8126382048754,1258.494233286706,1272.91580776816,1287.0775366582375,1300.989386188909,1314.657127596485,1328.0807608809657,1341.260286042351,1354.1952353702752,1366.8779337244357,1379.305674323326,1391.4784571669459,1403.3962822552955,1415.0599310330147,1426.4754570626935,1437.6441370754935,1448.5659710714158,1459.24095905046,1469.6727242607526,1479.8774181232377,1489.856976137528,1499.6113983036234,1509.1406846215243,1518.4377710815759,1527.483734671211,1536.2775390609725,1544.81918425086,1553.1086702408734,1561.1404361891625,1568.905421751503,1576.4034991533078,1583.6346683945783,1590.5989298368204,1597.3034195353448,1603.7550728963279,1609.9538899197707,1615.8998706056725,1621.5924579099888,1627.0015016436957,1632.1097931538222,1636.9173324403694,1641.4241195033353,1645.6272019841203,1649.479365625869,1652.9641950178232,1656.0816901599849,1658.8318510523532,1661.2114995241093,1663.1957599004174,1664.779339721295,1665.9622389867432,1666.7444576967616,1667.0967819917776,1666.8909595526402,1666.1119099026,1664.7596330416563,1662.83412896981,1660.2904859580246,1657.0100899221204,1652.9866221420536,1648.2200826178246,1642.7104713494323,1636.308042662142,1628.7668029754564,1620.083168450747,1610.2571390880141,1599.2886606926334,1586.7467362246668,1572.219324858941,1555.7064265954568,1537.2080414342138,1516.710390971943,1493.5036587499858,1467.1885128101735,1437.764953152506,1405.2329797769833,1369.246704384349,1324.1940346644733,1268.1080571148548,1200.988771735493,1122.8361785263876,1033.6502774875394,933.4310686189483
6.7,1224.3780657329244,1238.8302608916015,1253.0264982717827,1266.9669501479527,1280.6614270297077,1294.1156099777902,1307.329498992201,1320.3030940729395,1333.035934817615,1345.5204660099917,1357.7540231620242,1369.7366062737126,1381.4682153450567,1392.949619610624,1404.186778046089,1415.1809474336892,1425.9321277734252,1436.440319065297,1446.7090879441787,1456.7543334650622,1466.5779608853793,1476.1799702051296,1485.5603614243132,1494.7121809084265,1503.6168013169736,1512.273202513145,1520.6813844969406,1528.84134726836,1536.747616873707,1544.3912745366358,1551.7721944790378,1558.8903767009133,1565.7458215581203,1572.3455536051054,1578.696399882323,1584.7983603897746,1590.651435127459,1596.2550757551455,1601.5796031805132,1606.6080776357942,1611.3404991209889,1615.7768676360959,1619.9142769531186,1623.706250537965,1627.13662947067,1630.2054137512355,1632.9126033796604,1635.2550698440452,1637.2083261519738,1638.76716253815,1639.9315790025757,1640.70157554525,1641.0483947731561,1640.8457883096305,1640.0789113103722,1638.7477637753807,1636.852345704657,1634.3484471149309,1631.1193072670876,1627.1587061710843,1622.4666438269214,1617.0431202345976,1610.7407294955462,1603.317321678965,1594.7693689437044,1585.0968712897643,1574.2997753693112,1561.9538184711569,1547.6533979080205,1531.398513679903,1513.1891657868046,1493.0117911130067,1470.1676640820176,1444.2636922975148,1415.2998757594983,1383.276214467968,1347.8522246283437,1303.5035028728412,1248.2938687224353,1182.2233221771262,1105.291863236913,1017.4994919017969,918.8462081717773
6.800000000000001,1204.9434932609731,1219.1662884964967,1233.137188775405,1246.8563636376675,1260.333467870506,1273.574092359095,1286.5782371034359,1299.3459021035276,1311.8766342649544,1324.1629982955474,1336.202372000722,1347.9947553804789,1359.5401484348176,1370.8393081882332,1381.8980990294845,1392.7177577918847,1403.2982844754342,1413.6396790801334,1423.7454516276043,1433.6312488068866,1443.2989456332305,1452.7485421066353,1461.9800382271019,1470.9865907352766,1479.7498679627358,1488.2688659653172,1496.5435847430208,1504.5740242958464,1512.3547975582512,1519.8771273217685,1527.140889804767,1534.1460850072478,1540.89271327942,1547.3876876748654,1553.637726868318,1559.642830859778,1565.4029996492454,1570.9176936003018,1576.1577047173305,1581.1063621177657,1585.763665801608,1590.1296157688562,1594.2013519221168,1597.9331354500607,1601.3090639235163,1604.3291373424856,1606.9933557069671,1609.298640163981,1611.2208924035297,1612.7549853550047,1613.9009190184076,1614.658693393738,1615.0000075545347,1614.8006170666204,1614.0459127181439,1612.7358945091046,1610.8705624395036,1608.4064082718367,1605.2285246120543,1601.3307902001145,1596.7132050360178,1591.3757691197627,1585.1734163289502,1577.8678403824736,1569.4555694366613,1559.936603491514,1549.3108900459888,1537.1609007176462,1523.0874709570994,1507.0906007643491,1489.1702901393949,1469.31319125407,1446.831669414049,1421.3388717848557,1392.8347983664903,1361.3194491589527,1326.4577448723383,1282.8129710812086,1228.4796803300158,1163.457872618759,1087.7475479474383,1001.348706316054,904.2613477246063
6.9,1185.5089207890219,1199.502316101392,1213.2478792790275,1226.7457771273826,1240.0055087113042,1253.0325747404,1265.8269752146707,1278.3887101341159,1290.7173337122938,1302.8055305811029,1314.65072083942,1326.2529044872454,1337.6120815245786,1348.728996765842,1359.6094200128798,1370.2545681500799,1380.6644411774435,1390.8390390949698,1400.78181531103,1410.5081641487109,1420.0199303810814,1429.3171140081413,1438.3997150298906,1447.261000562127,1455.882934608498,1464.2645294174895,1472.405784989101,1480.3067013233326,1487.9619782427956,1495.3629801069012,1502.5095851304966,1509.4017933135824,1516.0396050007196,1522.4298217446255,1528.5790538543126,1534.4873013297815,1540.1545641710318,1545.5803114454582,1550.7358062541477,1555.604646599737,1560.1868324822271,1564.4823639016165,1568.4884268911148,1572.1600203621563,1575.4814983763629,1578.4528609337358,1581.074108034274,1583.3422104839167,1585.2334586550855,1586.7428081718592,1587.8702590342398,1588.615811242226,1588.951620335913,1588.7554458236102,1588.0129141259158,1586.7240252428287,1584.8887791743502,1582.4643694287424,1579.3377419570213,1575.502874229145,1570.9597662451142,1565.7084180049276,1559.6061031623542,1552.418359085982,1544.1417699296185,1534.7763356932637,1524.3220047226664,1512.3679829641358,1498.5215440061784,1482.782687848795,1465.1514144919852,1445.6145913951332,1423.4956747460803,1398.4140512721967,1370.3697209734823,1339.3626838499372,1305.0632651163328,1262.1224392895763,1208.665491937596,1144.6924230603918,1070.2032326579633,985.1979207303111,889.6764872774352
7.0,1166.0743483170709,1179.8383437062873,1193.3585697826502,1206.6351906170978,1219.6775495521026,1232.4910571217051,1245.0757133259058,1257.4315181647044,1269.5580331596334,1281.4480628666588,1293.0990696781184,1304.511053594012,1315.68401461434,1326.6186853434515,1337.3207409962754,1347.7913785082756,1358.0305978794527,1368.0383991098067,1377.818178994456,1387.3850794905356,1396.7409151289328,1405.8856859096472,1414.8193918326795,1423.5354103889777,1432.0160012542606,1440.260192869662,1448.2679852351816,1456.0393783508193,1463.5691589273401,1470.8488328920344,1477.8782804562265,1484.6575016199174,1491.1864967220195,1497.471955814386,1503.5203808403078,1509.3317717997854,1514.9061286928184,1520.242929290615,1525.3139077909652,1530.102931081709,1534.6099991628466,1538.8351120343773,1542.775501860113,1546.3869052742525,1549.6539328292097,1552.5765845249864,1555.1548603615813,1557.3857808038529,1559.2460249066419,1560.7306309887144,1561.8395990500721,1562.5729290907145,1562.9032331172918,1562.7102745806005,1561.979915533688,1560.712155976553,1558.9069959091973,1556.5223305856487,1553.4469593019883,1549.6749582581756,1545.2063274542109,1540.0410668900931,1534.0387899957584,1526.9688777894908,1518.8279704225756,1509.6160678950137,1499.3331193993442,1487.5750652106256,1473.9556170552576,1458.4747749332412,1441.1325388445757,1421.915991536197,1400.1596800781122,1375.489230759538,1347.9046435804746,1317.4059185409221,1283.6687853603275,1241.431907497944,1188.8513035451767,1125.926973502025,1052.6589173684888,969.0471351445685,875.0916268302642
