Altitude_km,Mach_0.053,Mach_0.054,Mach_0.055,Mach_0.056,Mach_0.057,Mach_0.058,Mach_0.059,Mach_0.060,Mach_0.061,Mach_0.062,Mach_0.063,Mach_0.064,Mach_0.065,Mach_0.066,Mach_0.067,Mach_0.068,Mach_0.069,Mach_0.070,Mach_0.071,Mach_0.072,Mach_0.073,Mach_0.074,Mach_0.075,Mach_0.076,Mach_0.077,Mach_0.078,Mach_0.079,Mach_0.080,Mach_0.081,Mach_0.082,Mach_0.083,Mach_0.084,Mach_0.085,Mach_0.086,Mach_0.087,Mach_0.088,Mach_0.089,Mach_0.090,Mach_0.091,Mach_0.092,Mach_0.093,Mach_0.094,Mach_0.095,Mach_0.096,Mach_0.097,Mach_0.098,Mach_0.099,Mach_0.100,Mach_0.101,Mach_0.102,Mach_0.103,Mach_0.104,Mach_0.105,Mach_0.106,Mach_0.107,Mach_0.108,Mach_0.109,Mach_0.110,Mach_0.111,Mach_0.112,Mach_0.113,Mach_0.114,Mach_0.115,Mach_0.116,Mach_0.117,Mach_0.118,Mach_0.119,Mach_0.120,Mach_0.121,Mach_0.122,Mach_0.123,Mach_0.124,Mach_0.125,Mach_0.126,Mach_0.127,Mach_0.128,Mach_0.129,Mach_0.130,Mach_0.131,Mach_0.132,Mach_0.133,Mach_0.134,Mach_0.135
5.2,,,,,,,,,,,,,,,,,,,,,,,1.38624,1.35,1.31516,1.28166,1.24942,1.21838,1.18848,1.15967,1.13189,1.1051,1.07925,1.0543,1.0302,1.00692,0.98442,0.96267,0.94163,0.92127,0.90156,0.88248,0.864,0.84609,0.82874,0.81191,0.79559,0.77976,0.7644,0.74948,0.735,0.72093,0.70727,0.69398,0.68107,0.66852,0.65631,0.64443,0.63287,0.62162,0.61067,0.6,0.58961,0.57949,0.56963,0.56001,0.55064,0.5415,0.53259,0.52389,0.51541,0.50713,0.49905,0.49116,0.48345,0.47593,0.46858,0.4614,0.45438,0.44752,0.44082,0.43426,0.42785
5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,1.40501,1.36828,1.33297,1.29901,1.26633,1.23487,1.20457,1.17537,1.14722,1.12007,1.09387,1.06858,1.04415,1.02056,0.99775,0.9757,0.95438,0.93374,0.91377,0.89443,0.8757,0.85755,0.83996,0.82291,0.80637,0.79032,0.77475,0.75963,0.74495,0.73069,0.71684,0.70338,0.6903,0.67757,0.6652,0.65316,0.64144,0.63004,0.61894,0.60812,0.59759,0.58734,0.57734,0.56759,0.5581,0.54883,0.5398,0.53099,0.52239,0.514,0.5058,0.49781,0.49,0.48237,0.47492,0.46764,0.46053,0.45358,0.44679,0.44014,0.43365
5.4,,,,,,,,,,,,,,,,,,,,,,,,1.38686,1.35107,1.31665,1.28352,1.25164,1.22092,1.19133,1.16279,1.13527,1.10872,1.08308,1.05833,1.03441,1.0113,0.98895,0.96733,0.94642,0.92617,0.90657,0.88759,0.86919,0.85136,0.83408,0.81731,0.80105,0.78526,0.76994,0.75506,0.74061,0.72657,0.71293,0.69967,0.68677,0.67423,0.66202,0.65015,0.63859,0.62734,0.61638,0.60571,0.59531,0.58518,0.5753,0.56567,0.55628,0.54713,0.53819,0.52948,0.52097,0.51267,0.50457,0.49665,0.48892,0.48137,0.47399,0.46678,0.45974,0.45285,0.44612,0.43953
5.5,,,,,,,,,,,,,,,,,,,,,,,,1.40573,1.36946,1.33457,1.30099,1.26867,1.23754,1.20754,1.17862,1.15072,1.12381,1.09782,1.07273,1.04849,1.02506,1.00241,0.9805,0.9593,0.93878,0.91891,0.89967,0.88102,0.86295,0.84543,0.82844,0.81195,0.79595,0.78042,0.76534,0.75069,0.73646,0.72263,0.70919,0.69612,0.6834,0.67103,0.659,0.64728,0.63588,0.62477,0.61395,0.60341,0.59314,0.58313,0.57337,0.56385,0.55457,0.54552,0.53668,0.52806,0.51965,0.51143,0.50341,0.49558,0.48792,0.48044,0.47314,0.466,0.45901,0.45219,0.44551
5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,1.38814,1.35278,1.31875,1.28598,1.25443,1.22402,1.1947,1.16643,1.13914,1.1128,1.08737,1.0628,1.03905,1.01609,0.99388,0.97239,0.95159,0.93145,0.91194,0.89304,0.87473,0.85697,0.83974,0.82303,0.80681,0.79107,0.77578,0.76094,0.74651,0.73249,0.71887,0.70562,0.69273,0.68019,0.66799,0.65611,0.64455,0.63329,0.62233,0.61165,0.60123,0.59109,0.58119,0.57155,0.56214,0.55296,0.54401,0.53527,0.52674,0.51841,0.51028,0.50234,0.49458,0.487,0.47959,0.47235,0.46528,0.45836,0.45159
5.7,,,,,,,,,,,,,,,,,,,,,,,,,1.40713,1.37128,1.33679,1.30358,1.27159,1.24076,1.21105,1.18238,1.15473,1.12803,1.10225,1.07734,1.05326,1.02999,1.00747,0.98569,0.96461,0.94419,0.92442,0.90526,0.88669,0.86869,0.85123,0.83429,0.81785,0.80189,0.7864,0.77135,0.75673,0.74251,0.7287,0.71527,0.7022,0.6895,0.67713,0.66509,0.65337,0.64196,0.63084,0.62001,0.60946,0.59917,0.58915,0.57937,0.56983,0.56053,0.55145,0.54259,0.53395,0.5255,0.51726,0.50921,0.50135,0.49366,0.48615,0.47882,0.47164,0.46463,0.45777
5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,1.39009,1.35513,1.32146,1.28903,1.25778,1.22766,1.1986,1.17057,1.1435,1.11736,1.09211,1.06771,1.04412,1.02129,0.99921,0.97784,0.95715,0.9371,0.91768,0.89886,0.88061,0.86291,0.84573,0.82907,0.81289,0.79718,0.78193,0.76711,0.7527,0.7387,0.72508,0.71184,0.69895,0.68642,0.67421,0.66233,0.65076,0.6395,0.62852,0.61782,0.60739,0.59723,0.58731,0.57765,0.56822,0.55901,0.55003,0.54127,0.53271,0.52436,0.51619,0.50822,0.50043,0.49282,0.48538,0.47811,0.471,0.46405
5.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.40921,1.37376,1.33963,1.30676,1.27508,1.24454,1.21509,1.18666,1.15923,1.13273,1.10713,1.08239,1.05847,1.03534,1.01295,0.99129,0.97031,0.94999,0.9303,0.91122,0.89272,0.87477,0.85736,0.84047,0.82407,0.80815,0.79268,0.77766,0.76305,0.74886,0.73505,0.72163,0.70857,0.69586,0.68349,0.67144,0.65971,0.64829,0.63716,0.62632,0.61575,0.60544,0.59539,0.58559,0.57603,0.5667,0.5576,0.54871,0.54004,0.53157,0.52329,0.51521,0.50732,0.4996,0.49206,0.48469,0.47748,0.47043
6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3927,1.3581,1.32478,1.29266,1.2617,1.23184,1.20303,1.17521,1.14835,1.1224,1.09732,1.07307,1.04962,1.02692,1.00496,0.98369,0.96309,0.94313,0.92378,0.90503,0.88683,0.86919,0.85206,0.83544,0.81929,0.80361,0.78838,0.77357,0.75918,0.74519,0.73158,0.71834,0.70545,0.69291,0.6807,0.66881,0.65723,0.64595,0.63495,0.62424,0.61379,0.6036,0.59367,0.58397,0.57452,0.56529,0.55628,0.54748,0.5389,0.53051,0.52232,0.51431,0.50649,0.49884,0.49137,0.48406,0.47692
6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37688,1.34309,1.31053,1.27915,1.24887,1.21966,1.19146,1.16423,1.13792,1.11249,1.08791,1.06413,1.04112,1.01885,0.99729,0.9764,0.95617,0.93655,0.91754,0.8991,0.8812,0.86384,0.84699,0.83062,0.81472,0.79928,0.78427,0.76968,0.75549,0.74169,0.72827,0.7152,0.70249,0.69011,0.67806,0.66632,0.65488,0.64373,0.63287,0.62227,0.61195,0.60187,0.59205,0.58246,0.5731,0.56397,0.55505,0.54635,0.53784,0.52954,0.52142,0.51349,0.50574,0.49816,0.49076,0.48351
6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39597,1.36171,1.3287,1.29688,1.26618,1.23656,1.20797,1.18036,1.15369,1.12791,1.10299,1.07888,1.05555,1.03297,1.01111,0.98994,0.96942,0.94954,0.93026,0.91156,0.89342,0.87581,0.85873,0.84213,0.82602,0.81036,0.79514,0.78035,0.76596,0.75197,0.73836,0.72512,0.71223,0.69968,0.68746,0.67555,0.66396,0.65265,0.64164,0.6309,0.62043,0.61022,0.60025,0.59053,0.58105,0.57179,0.56275,0.55392,0.5453,0.53688,0.52865,0.52061,0.51275,0.50507,0.49756,0.49022
6.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38064,1.34717,1.3149,1.28378,1.25375,1.22476,1.19677,1.16973,1.14359,1.11831,1.09387,1.07022,1.04733,1.02516,1.0037,0.98289,0.96273,0.94319,0.92423,0.90584,0.88799,0.87066,0.85384,0.8375,0.82162,0.80619,0.79119,0.77661,0.76242,0.74862,0.7352,0.72213,0.7094,0.69701,0.68494,0.67318,0.66172,0.65056,0.63967,0.62905,0.6187,0.6086,0.59874,0.58912,0.57973,0.57057,0.56162,0.55288,0.54434,0.536,0.52785,0.51988,0.51209,0.50447,0.49703
6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39987,1.36594,1.33322,1.30167,1.27122,1.24183,1.21345,1.18603,1.15952,1.1339,1.10911,1.08513,1.06192,1.03945,1.01768,0.99659,0.97615,0.95633,0.93711,0.91846,0.90036,0.88279,0.86573,0.84917,0.83307,0.81742,0.80222,0.78743,0.77305,0.75906,0.74544,0.73219,0.71929,0.70672,0.69449,0.68256,0.67095,0.65962,0.64858,0.63782,0.62732,0.61708,0.60708,0.59733,0.58781,0.57852,0.56945,0.56058,0.55192,0.54347,0.5352,0.52712,0.51923,0.5115,0.50395
6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38502,1.35185,1.31986,1.28898,1.25918,1.2304,1.2026,1.17572,1.14974,1.12461,1.1003,1.07676,1.05397,1.0319,1.01052,0.98979,0.96969,0.9502,0.93129,0.91294,0.89513,0.87783,0.86103,0.84471,0.82885,0.81343,0.79843,0.78385,0.76966,0.75586,0.74242,0.72934,0.7166,0.70419,0.6921,0.68032,0.66884,0.65764,0.64673,0.63608,0.6257,0.61557,0.60568,0.59603,0.5866,0.5774,0.56841,0.55964,0.55106,0.54268,0.53449,0.52648,0.51865,0.511
6.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40443,1.37079,1.33835,1.30704,1.27682,1.24764,1.21944,1.19219,1.16585,1.14037,1.11571,1.09185,1.06874,1.04636,1.02467,1.00365,0.98328,0.96351,0.94434,0.92573,0.90767,0.89013,0.87309,0.85654,0.84046,0.82482,0.80962,0.79483,0.78044,0.76645,0.75282,0.73955,0.72664,0.71405,0.7018,0.68985,0.67821,0.66686,0.65579,0.645,0.63446,0.62419,0.61416,0.60438,0.59482,0.58549,0.57638,0.56748,0.55878,0.55028,0.54198,0.53386,0.52592,0.51816
6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39005,1.35715,1.3254,1.29476,1.26516,1.23657,1.20894,1.18223,1.15638,1.13138,1.10718,1.08375,1.06106,1.03907,1.01775,0.99709,0.97705,0.9576,0.93873,0.92042,0.90263,0.88536,0.86857,0.85226,0.83641,0.82099,0.80599,0.79141,0.77721,0.76339,0.74994,0.73684,0.72409,0.71165,0.69954,0.68774,0.67623,0.665,0.65406,0.64338,0.63296,0.62279,0.61287,0.60318,0.59371,0.58447,0.57545,0.56663,0.55801,0.54959,0.54135,0.5333,0.52543
6.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40962,1.37626,1.34407,1.31299,1.28298,1.25399,1.22597,1.19888,1.17267,1.14732,1.12278,1.09902,1.076,1.0537,1.03209,1.01113,0.99081,0.97109,0.95196,0.93338,0.91535,0.89783,0.88081,0.86427,0.84819,0.83255,0.81735,0.80255,0.78816,0.77415,0.76051,0.74722,0.73428,0.72168,0.70939,0.69742,0.68575,0.67437,0.66327,0.65244,0.64187,0.63156,0.6215,0.61167,0.60208,0.59271,0.58355,0.57461,0.56587,0.55733,0.54898,0.54082,0.53283
6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3957,1.36305,1.33154,1.3011,1.2717,1.24328,1.21581,1.18923,1.16352,1.13863,1.11454,1.0912,1.06858,1.04666,1.02541,1.0048,0.9848,0.9654,0.94656,0.92827,0.91051,0.89325,0.87647,0.86017,0.84431,0.82889,0.81389,0.79929,0.78508,0.77125,0.75777,0.74465,0.73187,0.71941,0.70727,0.69543,0.68389,0.67263,0.66165,0.65094,0.64048,0.63027,0.62031,0.61058,0.60108,0.59179,0.58272,0.57386,0.5652,0.55673,0.54845,0.54036
7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38235,1.35039,1.31953,1.28971,1.26089,1.23302,1.20607,1.18,1.15476,1.13032,1.10665,1.08371,1.06148,1.03993,1.01903,0.99875,0.97907,0.95997,0.94142,0.9234,0.90589,0.88888,0.87235,0.85627,0.84063,0.82541,0.81061,0.7962,0.78217,0.7685,0.7552,0.74223,0.7296,0.71729,0.70528,0.69358,0.68216,0.67102,0.66016,0.64955,0.6392,0.62909,0.61923,0.60959,0.60017,0.59098,0.58199,0.5732,0.56462,0.55622,0.54801
